listing_id,platform,listing_date,area,listing_type,property_type,bedrooms,bathrooms,area_sqft,price_aed,price_per_sqft,is_furnished,has_parking,view,days_on_market,num_views,num_inquiries,developer,is_verified,agent_id
PF-0043934,PropertyFinder,2024-07-14,JLT,Sale,Villa,2,2,492,113047,1914.76,True,True,Pool,303,2316,28,Nakheel,True,AGT-02843
PF-0043935,Bayut,2024-06-15,Emaar Beachfront,Sale,Apartment,2,2,963,565036,4889.55,True,True,Garden,184,846,15,Nakheel,False,AGT-00693
PF-0043936,Bayut,2024-03-15,Arabian Ranches,Rent,Apartment,1,1,5863,4112619,701.45,True,True,City,335,4326,87,Other,True,AGT-01461
PF-0043937,Bayut,2024-03-07,Emaar Beachfront,Sale,Apartment,2,2,2200,609216,2307.64,False,True,No View,65,887,15,Nakheel,True,AGT-03285
PF-0043938,Dubizzle,2024-09-06,Sports City,Sale,Apartment,2,2,1271,1199930,944.08,False,True,City,320,2171,99,Other,True,AGT-02442
PF-0043939,Bayut,2024-10-06,Arabian Ranches,Rent,Studio,3,3,475,709849,12453.51,False,True,City,165,583,113,DAMAC,False,AGT-02725
PF-0043940,PropertyFinder,2024-03-29,JVC,Rent,Apartment,1,1,2470,1085299,439.39,True,True,Pool,193,2329,89,Nakheel,True,AGT-00118
PF-0043941,Dubizzle,2024-02-16,Downtown Dubai,Sale,Townhouse,1,1,866,567492,5460.86,True,False,Sea,280,2302,42,Nakheel,False,AGT-04760
PF-0043942,PropertyFinder,2024-06-02,Dubai Hills Estate,Sale,Villa,0,1,1516,6863701,4527.51,False,True,Sea,326,4015,2,Independent,False,AGT-04826
PF-0043943,Dubizzle,2024-11-04,Business Bay,Sale,Apartment,2,2,2525,1426453,564.93,True,True,No View,318,4662,75,Sobha,True,AGT-00304
PF-0043944,Bayut,2024-09-12,DIFC,Rent,Apartment,2,2,4004,5026104,1255.27,False,True,City,277,4925,72,Sobha,False,AGT-00649
PF-0043945,Bayut,2024-08-18,Mirdif,Rent,Apartment,3,3,1292,2512000,1944.27,False,True,Sea,42,167,49,Independent,True,AGT-01507
PF-0043946,PropertyFinder,2024-02-12,Town Square,Rent,Studio,4,4,1940,180057,773.44,False,True,No View,67,2288,127,Sobha,True,AGT-04677
PF-0043947,PropertyFinder,2024-11-09,Sports City,Rent,Villa,3,3,5927,89868,126.35,True,True,Pool,303,3405,129,DAMAC,True,AGT-00632
PF-0043948,PropertyFinder,2024-05-15,Dubai Marina,Rent,Apartment,2,2,3811,2348783,616.32,False,True,Garden,182,657,39,Other,True,AGT-03597
PF-0043949,Bayut,2024-12-23,JVC,Sale,Townhouse,2,2,4002,745567,186.3,False,False,Pool,176,3349,110,DAMAC,True,AGT-03795
PF-0043950,PropertyFinder,2024-05-06,Dubai Hills Estate,Rent,Townhouse,1,1,4450,4824898,1084.25,True,True,No View,74,2346,131,Meraas,False,AGT-04913
PF-0043951,PropertyFinder,2024-05-29,Arabian Ranches,Sale,Apartment,2,2,2353,3142809,1335.66,True,True,City,222,91,47,Meraas,True,AGT-02610
PF-0043952,Bayut,2024-11-06,Emaar Beachfront,Rent,Penthouse,3,3,2087,5659084,2711.59,False,False,No View,269,1488,118,DAMAC,True,AGT-02644
PF-0043953,Bayut,2024-05-16,DIFC,Sale,Apartment,3,3,3210,710393,1844.22,False,False,Garden,104,467,72,Other,True,AGT-02598
PF-0043954,PropertyFinder,2024-10-17,Emaar Beachfront,Rent,Apartment,2,2,4794,5171997,1078.85,True,True,Sea,26,854,78,Meraas,True,AGT-00076
PF-0043955,PropertyFinder,2024-01-15,Downtown Dubai,Sale,Townhouse,2,2,3445,2574172,747.22,False,True,City,142,734,143,Meraas,True,AGT-03637
PF-0043956,PropertyFinder,2024-07-11,Al Barsha,Rent,Apartment,0,1,4961,3504159,706.34,False,False,Garden,230,4629,149,Nakheel,True,AGT-01205
PF-0043957,PropertyFinder,2024-09-29,Al Barsha,Rent,Studio,5,5,691,3309103,4788.86,False,False,Pool,342,1389,88,Independent,True,AGT-00493
PF-0043958,Bayut,2024-10-26,Dubai Marina,Rent,Studio,3,3,2612,200583,639.94,False,True,City,362,4757,16,Sobha,False,AGT-04510
PF-0043959,Bayut,2024-04-23,JVC,Rent,Villa,0,1,3571,99464,232.11,True,False,City,113,4864,93,DAMAC,True,AGT-04278
PF-0043960,PropertyFinder,2024-04-20,Business Bay,Sale,Apartment,5,5,5191,2353703,453.42,False,False,Sea,327,4938,118,Nakheel,False,AGT-04687
PF-0043961,PropertyFinder,2024-03-04,Downtown Dubai,Sale,Apartment,3,3,5853,2392099,408.7,False,True,Garden,42,152,128,Nakheel,False,AGT-03656
PF-0043962,PropertyFinder,2024-11-23,Dubai Creek Harbour,Sale,Studio,4,4,4292,2101178,489.56,False,True,Garden,135,231,24,Sobha,True,AGT-04996
PF-0043963,PropertyFinder,2024-05-26,JVC,Sale,Apartment,3,3,3947,978814,247.99,False,True,Garden,356,4629,55,Other,True,AGT-04993
PF-0043964,Bayut,2024-08-25,Downtown Dubai,Sale,Apartment,2,2,4373,3824118,874.48,False,False,Garden,301,68,140,Emaar,True,AGT-03908
PF-0043965,Bayut,2024-10-03,JLT,Rent,Apartment,2,2,5358,91391,142.14,False,True,Pool,243,4612,92,Sobha,False,AGT-00115
PF-0043966,PropertyFinder,2024-10-19,JVC,Sale,Apartment,0,1,4769,716151,150.17,False,True,City,172,4512,141,Sobha,True,AGT-01631
PF-0043967,Bayut,2024-08-31,Arabian Ranches,Rent,Apartment,5,5,1215,633239,4343.21,False,False,Pool,261,279,20,Nakheel,False,AGT-02919
PF-0043968,PropertyFinder,2024-01-27,Dubai Creek Harbour,Sale,Townhouse,3,3,4513,1530339,339.1,True,True,Sea,172,3139,23,DAMAC,True,AGT-01305
PF-0043969,PropertyFinder,2024-11-27,Dubai Creek Harbour,Sale,Apartment,5,5,3964,2989978,754.28,False,True,City,162,2666,108,Independent,True,AGT-02769
PF-0043970,PropertyFinder,2024-08-16,JVC,Rent,Penthouse,3,3,5154,1030258,199.89,False,True,City,91,2061,70,Sobha,True,AGT-00316
PF-0043971,Bayut,2024-07-28,Emaar Beachfront,Sale,Villa,2,2,3552,412552,967.89,False,False,Sea,326,3188,48,DAMAC,False,AGT-04266
PF-0043972,Bayut,2024-01-03,Downtown Dubai,Rent,Apartment,2,2,4506,481554,890.58,False,False,Garden,314,3103,91,Independent,True,AGT-02255
PF-0043973,PropertyFinder,2024-06-11,Dubai Creek Harbour,Rent,Apartment,2,2,2995,239662,666.84,False,True,Pool,75,1060,106,Meraas,True,AGT-01563
PF-0043974,Bayut,2024-03-15,Palm Jumeirah,Sale,Apartment,2,2,875,813176,7744.54,False,True,City,188,867,25,Nakheel,True,AGT-02665
PF-0043975,Bayut,2024-04-26,JVC,Rent,Apartment,5,5,3359,1173814,349.45,False,True,Pool,5,3822,140,DAMAC,True,AGT-00428
PF-0043976,PropertyFinder,2024-12-26,Dubai Hills Estate,Rent,Apartment,2,2,4305,4839625,1124.19,False,True,Garden,135,2897,14,Independent,False,AGT-03256
PF-0043977,PropertyFinder,2024-08-22,JLT,Sale,Apartment,0,1,2383,147587,516.11,False,False,City,313,4015,91,Meraas,True,AGT-00282
PF-0043978,Bayut,2024-04-02,DIFC,Sale,Villa,5,5,3786,4951975,1307.97,True,False,Pool,83,3591,19,DAMAC,False,AGT-01445
PF-0043979,Bayut,2024-12-07,Town Square,Sale,Villa,3,3,4949,112093,188.75,True,True,No View,263,3376,129,Other,True,AGT-04167
PF-0043980,PropertyFinder,2024-07-30,Emaar Beachfront,Sale,Townhouse,1,1,2763,3296399,1193.05,False,True,Pool,22,3519,116,Independent,True,AGT-04552
PF-0043981,PropertyFinder,2024-02-21,Al Barsha,Rent,Townhouse,1,1,624,410362,5480.27,True,False,City,209,4320,132,Independent,False,AGT-02423
PF-0043982,PropertyFinder,2024-03-13,Mirdif,Rent,Apartment,3,3,2131,2137577,1003.09,False,False,City,250,3808,90,Independent,True,AGT-03634
PF-0043983,Bayut,2024-02-08,Arabian Ranches,Sale,Apartment,2,2,4397,3894812,885.79,False,True,Sea,99,1154,1,Independent,True,AGT-04937
PF-0043984,Dubizzle,2024-11-04,Dubai Hills Estate,Sale,Apartment,2,2,5992,594692,827.06,True,False,Pool,7,1960,83,Other,True,AGT-01249
PF-0043985,PropertyFinder,2024-10-05,Dubai Marina,Sale,Townhouse,1,1,1239,196142,1319.23,False,False,No View,225,1428,119,DAMAC,True,AGT-02109
PF-0043986,Bayut,2024-01-18,Business Bay,Sale,Townhouse,4,4,1846,1770548,959.13,False,True,City,54,3966,148,Sobha,True,AGT-03090
PF-0043987,PropertyFinder,2024-01-31,Dubai Marina,Sale,Apartment,1,1,585,245733,3500.48,False,True,Garden,140,1245,149,Other,True,AGT-03771
PF-0043988,Bayut,2024-07-03,Dubai Marina,Sale,Townhouse,2,2,496,1790331,3609.54,True,True,City,196,915,38,Nakheel,True,AGT-00028
PF-0043989,Bayut,2024-11-08,Arabian Ranches,Rent,Apartment,1,1,761,5061252,6650.79,True,True,Garden,246,1605,134,Nakheel,True,AGT-02082
PF-0043990,PropertyFinder,2024-04-18,Downtown Dubai,Rent,Apartment,1,1,3935,489055,1035.69,False,True,Garden,157,2291,44,Emaar,False,AGT-03255
PF-0043991,Dubizzle,2024-03-14,Dubai Marina,Sale,Apartment,1,1,820,2119680,2584.98,False,True,City,221,1922,134,Independent,True,AGT-02848
PF-0043992,PropertyFinder,2024-07-06,Town Square,Rent,Penthouse,3,3,5342,890264,166.65,True,True,City,267,431,50,Emaar,True,AGT-01888
PF-0043993,Bayut,2024-03-29,Business Bay,Rent,Studio,3,3,5192,2094693,403.45,False,True,No View,122,3842,145,Nakheel,True,AGT-04812
PF-0043994,Bayut,2024-10-06,Downtown Dubai,Rent,Apartment,5,5,985,3212977,3261.91,False,True,City,358,2865,8,Meraas,False,AGT-04020
PF-0043995,Bayut,2024-03-09,Dubai Creek Harbour,Sale,Townhouse,3,3,473,2244882,4746.05,True,True,City,202,1024,65,Other,True,AGT-01822
PF-0043996,Bayut,2024-11-22,Dubai Creek Harbour,Sale,Apartment,2,2,3404,2231139,655.45,True,True,City,40,4275,124,Independent,True,AGT-00871
PF-0043997,Dubizzle,2024-06-13,Sports City,Sale,Studio,4,4,623,120536,1612.31,True,True,No View,311,4407,142,DAMAC,True,AGT-02661
PF-0043998,PropertyFinder,2024-04-19,Business Bay,Sale,Apartment,3,3,5441,255636,391.53,False,False,Garden,326,3581,91,Other,False,AGT-02743
PF-0043999,Bayut,2024-03-02,Downtown Dubai,Rent,Apartment,2,2,5559,4797600,863.03,True,False,No View,349,4658,110,Other,True,AGT-00690
PF-0044000,PropertyFinder,2024-04-16,Downtown Dubai,Sale,Villa,4,4,1021,3605140,3530.99,False,False,Pool,291,715,3,Meraas,True,AGT-03120
PF-0044001,PropertyFinder,2024-07-17,Mirdif,Sale,Studio,4,4,655,2877407,4392.99,True,False,Garden,199,1968,22,Other,True,AGT-02263
PF-0044002,Dubizzle,2024-02-02,Sports City,Rent,Villa,1,1,441,741890,1682.29,False,True,No View,359,600,139,Emaar,True,AGT-03623
PF-0044003,PropertyFinder,2024-03-07,JVC,Rent,Apartment,3,3,1506,137991,763.57,True,False,City,57,2572,89,Meraas,True,AGT-00231
PF-0044004,Bayut,2024-02-18,Dubai Marina,Rent,Apartment,2,2,2990,1303866,436.08,True,True,Pool,244,3800,95,DAMAC,True,AGT-01903
PF-0044005,Bayut,2024-02-05,Arabian Ranches,Sale,Studio,1,1,4415,746077,1408.23,False,True,No View,189,2148,3,DAMAC,True,AGT-03022
PF-0044006,PropertyFinder,2024-08-14,Mirdif,Rent,Villa,0,1,3266,197365,503.59,True,True,Sea,81,860,43,Sobha,False,AGT-04973
PF-0044007,Bayut,2024-03-04,Downtown Dubai,Sale,Apartment,3,3,3181,421854,1105.14,True,True,City,89,1022,53,Meraas,True,AGT-04500
PF-0044008,PropertyFinder,2024-03-23,Palm Jumeirah,Rent,Apartment,3,3,5975,8567058,1433.82,False,True,No View,21,2982,7,Emaar,True,AGT-02584
PF-0044009,Dubizzle,2024-10-10,Emaar Beachfront,Sale,Apartment,2,2,5335,643237,1004.75,True,True,Sea,172,4586,64,Meraas,True,AGT-01061
PF-0044010,Bayut,2024-03-31,Emaar Beachfront,Rent,Townhouse,3,3,4896,2831584,578.35,False,False,No View,325,1671,78,Independent,True,AGT-01906
PF-0044011,PropertyFinder,2024-10-06,Emaar Beachfront,Sale,Apartment,3,3,3339,5682286,1701.79,False,True,Sea,338,4100,21,Sobha,False,AGT-03931
PF-0044012,Bayut,2024-12-28,Al Barsha,Rent,Villa,3,3,4239,496393,975.85,True,True,No View,256,1253,99,Meraas,True,AGT-00623
PF-0044013,PropertyFinder,2024-09-13,Al Barsha,Sale,Apartment,1,1,2760,4115621,1491.17,True,True,City,52,3566,128,Meraas,True,AGT-03053
PF-0044014,Dubizzle,2024-01-16,Downtown Dubai,Rent,Studio,1,1,3527,275780,651.59,False,True,Sea,77,1793,99,Independent,False,AGT-01572
PF-0044015,PropertyFinder,2024-11-25,Downtown Dubai,Rent,Penthouse,3,3,3393,4457601,1313.76,True,True,City,58,378,96,Emaar,True,AGT-01622
PF-0044016,Dubizzle,2024-02-01,Business Bay,Rent,Townhouse,3,3,507,177782,2922.13,False,True,Garden,210,1200,36,Sobha,False,AGT-02989
PF-0044017,PropertyFinder,2024-12-16,JVC,Sale,Penthouse,2,2,2464,665233,269.98,False,True,Sea,116,1918,139,Emaar,True,AGT-02234
PF-0044018,Bayut,2024-09-28,Palm Jumeirah,Sale,Apartment,3,3,2447,7252094,2963.67,True,True,No View,139,1027,129,DAMAC,True,AGT-04231
PF-0044019,Bayut,2024-01-24,Town Square,Sale,Apartment,3,3,4395,210805,399.71,False,False,Garden,25,4995,90,Sobha,True,AGT-00865
PF-0044020,PropertyFinder,2024-09-17,Dubai Creek Harbour,Rent,Villa,2,2,3171,1648691,519.93,False,True,City,183,3624,125,Independent,True,AGT-03871
PF-0044021,Bayut,2024-07-25,Palm Jumeirah,Sale,Apartment,2,2,4582,7048704,1538.35,False,True,City,67,2347,93,Independent,False,AGT-02088
PF-0044022,Dubizzle,2024-10-25,Downtown Dubai,Sale,Apartment,2,2,3605,452135,1045.16,True,True,Garden,23,65,88,Emaar,True,AGT-01235
PF-0044023,Bayut,2024-07-16,DIFC,Rent,Apartment,3,3,2224,470650,1763.53,True,True,Sea,251,2402,24,DAMAC,True,AGT-03634
PF-0044024,PropertyFinder,2024-09-04,Al Barsha,Rent,Studio,3,3,1098,285790,2169.02,False,True,Sea,216,631,127,DAMAC,False,AGT-04780
PF-0044025,Bayut,2024-01-29,Dubai Creek Harbour,Sale,Apartment,1,1,3910,248918,530.52,True,False,Pool,66,2685,5,Independent,True,AGT-04216
PF-0044026,Bayut,2024-10-28,Dubai Creek Harbour,Sale,Apartment,1,1,3534,228947,539.87,False,True,No View,346,1099,120,Emaar,False,AGT-02139
PF-0044027,Bayut,2024-05-22,JVC,Sale,Townhouse,1,1,5689,823798,144.81,False,True,Garden,238,2367,101,Independent,True,AGT-04682
PF-0044028,Bayut,2024-12-25,Dubai Marina,Sale,Villa,3,3,5787,151988,218.86,True,True,City,165,4969,92,Other,True,AGT-02249
PF-0044029,PropertyFinder,2024-08-21,Downtown Dubai,Sale,Apartment,3,3,1071,532133,4140.47,True,True,Garden,207,4808,3,Emaar,False,AGT-04621
PF-0044030,Bayut,2024-02-14,Town Square,Rent,Apartment,2,2,3096,1401533,452.69,False,False,Pool,356,224,28,DAMAC,True,AGT-00142
PF-0044031,Bayut,2024-12-17,Downtown Dubai,Sale,Apartment,3,3,4820,4399657,912.79,False,True,Garden,224,1357,54,Meraas,False,AGT-00861
PF-0044032,Dubizzle,2024-06-12,Emaar Beachfront,Sale,Townhouse,2,2,613,575678,7825.97,False,False,No View,20,1891,9,Emaar,True,AGT-04700
PF-0044033,PropertyFinder,2024-09-29,JVC,Rent,Apartment,0,1,2666,1293975,485.36,False,True,City,248,561,94,Independent,False,AGT-00277
PF-0044034,Dubizzle,2024-01-10,Dubai Hills Estate,Rent,Villa,2,2,5204,6745954,1296.3,True,True,No View,340,1694,11,Emaar,True,AGT-00208
PF-0044035,Bayut,2024-01-26,Palm Jumeirah,Sale,Penthouse,2,2,3558,8605824,2418.73,True,True,City,185,4857,45,Nakheel,True,AGT-04407
PF-0044036,PropertyFinder,2024-03-11,Downtown Dubai,Sale,Villa,3,3,810,3209496,3962.34,True,True,Garden,54,4549,104,DAMAC,True,AGT-00521
PF-0044037,Bayut,2024-12-14,Sports City,Rent,Apartment,1,1,2362,140915,497.16,True,False,Sea,76,3661,39,Emaar,True,AGT-04262
PF-0044038,PropertyFinder,2024-10-01,Downtown Dubai,Sale,Apartment,2,2,2090,341991,1363.6,False,True,Sea,85,1541,92,Other,True,AGT-01418
PF-0044039,PropertyFinder,2024-06-15,Dubai Marina,Sale,Villa,3,3,5860,1535165,261.97,False,True,No View,311,83,100,Meraas,True,AGT-03840
PF-0044040,Bayut,2024-11-01,Al Barsha,Sale,Apartment,1,1,3680,2974732,808.35,False,False,City,110,334,142,Independent,True,AGT-04727
PF-0044041,PropertyFinder,2024-11-29,Sports City,Sale,Villa,3,3,3200,148887,387.73,True,False,Pool,57,4588,12,Sobha,True,AGT-04158
PF-0044042,Bayut,2024-09-04,Al Barsha,Sale,Townhouse,0,1,2494,478923,1600.25,True,True,Garden,282,1721,93,Other,True,AGT-04641
PF-0044043,Bayut,2024-08-08,Town Square,Sale,Apartment,3,3,1185,1409860,1189.76,True,True,Garden,192,3350,47,Emaar,True,AGT-02090
PF-0044044,Bayut,2024-07-16,Palm Jumeirah,Rent,Apartment,4,4,5666,8934926,1576.94,False,True,No View,85,1964,131,Other,True,AGT-02312
PF-0044045,Bayut,2024-02-07,Sports City,Rent,Apartment,4,4,2873,140452,407.39,False,True,City,206,61,126,Independent,True,AGT-02522
PF-0044046,PropertyFinder,2024-12-29,JVC,Rent,Studio,1,1,4544,153076,280.73,True,True,Garden,303,1312,70,Nakheel,False,AGT-03495
PF-0044047,PropertyFinder,2024-07-21,Business Bay,Sale,Apartment,3,3,2455,1370049,558.06,True,False,Pool,129,2620,73,Other,True,AGT-04481
PF-0044048,Bayut,2024-09-12,Arabian Ranches,Rent,Apartment,5,5,1275,675981,4418.18,False,True,Sea,84,4502,38,Other,True,AGT-02198
PF-0044049,Bayut,2024-08-08,Dubai Hills Estate,Sale,Townhouse,3,3,464,6236753,13441.28,False,True,City,164,1269,26,Meraas,True,AGT-00335
PF-0044050,PropertyFinder,2024-06-18,Palm Jumeirah,Rent,Apartment,2,2,1364,6779016,4969.95,True,True,City,64,1954,112,Other,True,AGT-04828
PF-0044051,Dubizzle,2024-09-20,Dubai Hills Estate,Rent,Apartment,2,2,1989,7047385,3543.18,True,False,City,146,4353,137,Sobha,True,AGT-02718
PF-0044052,PropertyFinder,2024-07-17,Dubai Creek Harbour,Rent,Apartment,1,1,947,2089496,2206.44,False,True,Sea,49,1179,5,Independent,True,AGT-01922
PF-0044053,PropertyFinder,2024-10-28,Town Square,Sale,Villa,1,1,920,186658,1690.75,True,True,Pool,277,4558,18,Emaar,True,AGT-01779
PF-0044054,Bayut,2024-05-20,JVC,Sale,Townhouse,2,2,4864,117677,201.61,True,False,No View,72,3975,89,Other,False,AGT-03433
PF-0044055,Dubizzle,2024-06-13,Downtown Dubai,Rent,Villa,3,3,3616,3432555,949.27,False,True,City,6,1862,76,Sobha,False,AGT-03148
PF-0044056,PropertyFinder,2024-10-26,JVC,Sale,Apartment,1,1,2001,77870,324.3,False,False,Sea,54,1858,37,DAMAC,True,AGT-01589
PF-0044057,Bayut,2024-03-19,Dubai Creek Harbour,Sale,Apartment,1,1,1382,279478,1685.23,False,True,Pool,209,3949,79,Emaar,False,AGT-00006
PF-0044058,Dubizzle,2024-01-13,Emaar Beachfront,Sale,Villa,1,1,2342,3933485,1679.54,True,True,Sea,316,3429,84,DAMAC,False,AGT-01341
PF-0044059,Bayut,2024-01-05,Dubai Hills Estate,Sale,Villa,0,1,852,559182,5469.31,True,True,Garden,248,2499,122,Sobha,True,AGT-01711
PF-0044060,PropertyFinder,2024-08-09,Mirdif,Sale,Townhouse,3,3,5793,3297172,569.16,True,True,City,42,4146,128,Emaar,True,AGT-00386
PF-0044061,Dubizzle,2024-05-05,Sports City,Rent,Apartment,3,3,1270,1190880,937.7,True,True,City,244,4740,24,Emaar,True,AGT-04027
PF-0044062,PropertyFinder,2024-11-12,Dubai Marina,Rent,Villa,3,3,1863,1435120,770.33,False,True,Garden,27,435,46,Meraas,False,AGT-00637
PF-0044063,PropertyFinder,2024-11-28,JVC,Sale,Villa,2,2,3630,110082,252.72,True,True,Sea,182,3311,144,DAMAC,True,AGT-02791
PF-0044064,PropertyFinder,2024-12-02,Dubai Marina,Sale,Studio,3,3,2939,157878,447.65,False,True,Garden,307,812,97,Independent,True,AGT-03854
PF-0044065,PropertyFinder,2024-01-30,Al Barsha,Sale,Apartment,3,3,2855,2248889,787.7,True,False,City,56,2610,18,Emaar,True,AGT-02932
PF-0044066,Bayut,2024-11-06,Business Bay,Rent,Villa,4,4,4885,287383,490.25,False,False,No View,193,1081,95,DAMAC,True,AGT-01180
PF-0044067,PropertyFinder,2024-09-10,JVC,Sale,Apartment,1,1,1552,633444,408.15,False,True,Pool,182,1145,36,Independent,True,AGT-03319
PF-0044068,Bayut,2024-12-27,Dubai Hills Estate,Sale,Apartment,4,4,1653,4218055,2551.76,True,True,Garden,11,3128,132,Emaar,True,AGT-03512
PF-0044069,PropertyFinder,2024-07-18,Business Bay,Rent,Apartment,0,1,2152,1663727,773.11,False,False,Pool,350,3629,14,Independent,False,AGT-01936
PF-0044070,PropertyFinder,2024-05-15,Emaar Beachfront,Rent,Apartment,3,3,665,483122,6054.17,False,True,Sea,269,2645,17,Emaar,False,AGT-01253
PF-0044071,Bayut,2024-04-04,Dubai Marina,Rent,Penthouse,3,3,5842,244331,348.53,True,False,Sea,80,3527,15,DAMAC,True,AGT-03093
PF-0044072,Bayut,2024-08-25,Mirdif,Sale,Penthouse,2,2,3348,352850,878.26,True,True,Garden,31,1678,43,Nakheel,True,AGT-04532
PF-0044073,Dubizzle,2024-02-05,Dubai Hills Estate,Rent,Townhouse,2,2,4263,872363,1705.3,True,True,Pool,65,900,17,Meraas,True,AGT-01138
PF-0044074,Bayut,2024-02-12,Mirdif,Sale,Villa,2,2,4763,1863031,391.15,True,True,No View,27,3000,101,Other,True,AGT-03719
PF-0044075,Dubizzle,2024-08-13,Town Square,Sale,Apartment,3,3,3714,147235,330.36,True,True,Garden,117,1073,80,Independent,True,AGT-00069
PF-0044076,PropertyFinder,2024-05-09,Al Barsha,Sale,Apartment,3,3,4294,341371,662.5,True,True,Sea,125,4712,112,Sobha,False,AGT-01639
PF-0044077,PropertyFinder,2024-01-19,Palm Jumeirah,Sale,Apartment,2,2,5509,9166947,1663.99,True,False,Pool,17,1743,41,DAMAC,True,AGT-02358
PF-0044078,Dubizzle,2024-12-10,Business Bay,Sale,Apartment,1,1,5316,1904172,358.2,True,True,Sea,148,3096,77,Independent,True,AGT-02185
PF-0044079,Dubizzle,2024-06-28,Dubai Creek Harbour,Sale,Apartment,2,2,3722,347706,778.49,False,False,City,277,699,71,Meraas,False,AGT-03745
PF-0044080,Bayut,2024-09-23,Sports City,Sale,Apartment,3,3,1046,703045,672.13,True,True,Sea,77,4050,65,Sobha,True,AGT-02864
PF-0044081,Bayut,2024-03-14,Dubai Marina,Sale,Apartment,0,1,2817,236394,699.31,False,True,No View,30,2032,29,DAMAC,True,AGT-04013
PF-0044082,Bayut,2024-09-21,Mirdif,Rent,Apartment,5,5,3010,2724053,905.0,True,False,Pool,155,1187,59,DAMAC,True,AGT-02080
PF-0044083,PropertyFinder,2024-06-13,Arabian Ranches,Rent,Apartment,4,4,4941,589719,994.6,True,True,Pool,333,1624,61,Independent,True,AGT-02686
PF-0044084,PropertyFinder,2024-11-19,JLT,Sale,Townhouse,4,4,5858,789014,134.69,False,False,City,48,4986,33,Other,True,AGT-01216
PF-0044085,Dubizzle,2024-06-18,Dubai Hills Estate,Sale,Apartment,3,3,1721,841649,4075.39,True,True,Pool,245,1171,120,Other,True,AGT-00688
PF-0044086,Bayut,2024-09-14,JVC,Rent,Penthouse,4,4,5633,832727,147.83,True,True,City,184,3079,27,Sobha,True,AGT-03306
PF-0044087,Bayut,2024-09-12,Al Barsha,Sale,Penthouse,1,1,5784,358220,516.11,False,False,No View,364,3750,11,Other,True,AGT-03722
PF-0044088,Bayut,2024-09-07,Dubai Creek Harbour,Sale,Villa,2,2,4292,314929,611.47,True,True,City,88,1012,55,Other,False,AGT-04290
PF-0044089,Bayut,2024-12-23,Town Square,Sale,Apartment,1,1,1201,1387887,1155.61,True,True,City,52,2147,45,Emaar,False,AGT-02801
PF-0044090,Bayut,2024-01-15,Sports City,Rent,Apartment,3,3,2317,1014400,437.81,False,True,Garden,245,4400,38,Other,False,AGT-00443
PF-0044091,PropertyFinder,2024-09-30,Dubai Creek Harbour,Sale,Villa,3,3,2885,245547,709.26,False,True,City,40,26,88,Meraas,True,AGT-02506
PF-0044092,Bayut,2024-03-25,JVC,Rent,Apartment,1,1,4233,104179,205.09,True,False,Garden,362,2294,120,Sobha,False,AGT-04861
PF-0044093,PropertyFinder,2024-05-03,Arabian Ranches,Sale,Villa,5,5,2662,4530738,1702.01,True,False,Pool,35,2068,5,Emaar,True,AGT-03701
PF-0044094,PropertyFinder,2024-11-19,Dubai Marina,Rent,Apartment,3,3,583,238214,3405.01,True,True,City,137,3957,75,Independent,True,AGT-04523
PF-0044095,PropertyFinder,2024-03-11,Dubai Hills Estate,Sale,Townhouse,2,2,4341,7602570,1751.34,True,False,Sea,184,1287,0,Sobha,True,AGT-04754
PF-0044096,Bayut,2024-03-11,Business Bay,Sale,Villa,1,1,2695,178749,552.72,False,True,Garden,207,4841,8,Emaar,False,AGT-04381
