event_id,datetime,date,year,month,theme,source_domain,source_country,headline_sentiment,tone_score,goldstein_scale,num_mentions,num_sources,avg_tone,quad_class,is_real_estate_specific
GDELT-0019959,2021-10-17 14:32:00,2021-10-17,2021,10,UAE_CRYPTO_REGULATION,khaleejtimes.com,GLOBAL,Positive,1.62,-6.3,70,25,4.25,Verbal Cooperation,0
GDELT-0019960,2020-05-31 16:15:00,2020-05-31,2020,5,EXPO2020_DUBAI,propertymonitor.ae,AE,Neutral,-0.77,3.8,24,10,2.43,Material Conflict,0
GDELT-0019961,2022-03-26 01:13:00,2022-03-26,2022,3,AFFORDABLE_HOUSING_UAE,aljazeera.com,GLOBAL,Positive,3.06,6.8,96,22,4.42,Verbal Cooperation,0
GDELT-0019962,2023-08-25 12:42:00,2023-08-25,2023,8,EXPO2020_DUBAI,aljazeera.com,GLOBAL,Neutral,1.99,8.9,12,1,-1.78,Verbal Cooperation,0
GDELT-0019963,2023-11-06 05:38:00,2023-11-06,2023,11,AFFORDABLE_HOUSING_UAE,cnbc.com,GLOBAL,Positive,3.89,-0.5,31,28,0.57,Material Cooperation,0
GDELT-0019964,2022-01-07 00:49:00,2022-01-07,2022,1,DUBAI_PROPERTY_PRICES,propertyfinder.ae,AE,Positive,7.22,0.1,75,1,3.19,Verbal Cooperation,1
GDELT-0019965,2020-01-09 00:30:00,2020-01-09,2020,1,SUSTAINABLE_BUILDINGS_UAE,cbre.ae,AE,Negative,-4.51,8.1,47,19,-7.13,Verbal Cooperation,0
GDELT-0019966,2021-05-07 04:21:00,2021-05-07,2021,5,DUBAI_TOURISM,dxbinteract.com,GLOBAL,Positive,4.71,-6.9,66,14,3.41,Verbal Conflict,0
GDELT-0019967,2024-05-20 23:07:00,2024-05-20,2024,5,GOLDEN_VISA_UAE,zawya.com,AE,Neutral,-2.45,-7.0,87,4,1.07,Material Conflict,0
GDELT-0019968,2021-12-24 13:39:00,2021-12-24,2021,12,UAE_ECONOMY_GROWTH,gulfnews.com,GLOBAL,Positive,3.52,-6.6,62,13,2.8,Verbal Cooperation,0
GDELT-0019969,2023-06-07 04:32:00,2023-06-07,2023,6,REITS_UAE,cbre.ae,AE,Neutral,2.62,6.5,89,29,0.34,Verbal Conflict,0
GDELT-0019970,2022-06-13 17:03:00,2022-06-13,2022,6,DUBAI_PROPERTY_PRICES,bayut.com,GLOBAL,Positive,2.77,-0.6,52,9,3.56,Verbal Cooperation,1
GDELT-0019971,2020-10-15 21:11:00,2020-10-15,2020,10,DUBAI_TOURISM,cnbc.com,GLOBAL,Negative,-2.91,-4.3,132,1,-4.21,Verbal Cooperation,0
GDELT-0019972,2021-10-12 21:07:00,2021-10-12,2021,10,GOLDEN_VISA_UAE,propertymonitor.ae,AE,Neutral,-0.27,4.0,23,7,-3.86,Verbal Cooperation,0
GDELT-0019973,2024-09-15 00:38:00,2024-09-15,2024,9,DUBAI_RENTAL_MARKET,propertymonitor.ae,AE,Neutral,1.0,7.0,145,5,-2.52,Material Cooperation,1
GDELT-0019974,2020-08-22 03:03:00,2020-08-22,2020,8,REITS_UAE,cbre.ae,AE,Negative,-4.29,5.8,25,16,-2.47,Verbal Cooperation,0
GDELT-0019975,2024-10-24 09:38:00,2024-10-24,2024,10,GOLDEN_VISA_UAE,ft.com,GLOBAL,Negative,-2.83,3.9,72,20,-6.69,Material Cooperation,0
GDELT-0019976,2023-05-15 21:19:00,2023-05-15,2023,5,EXPO2020_DUBAI,dxbinteract.com,GLOBAL,Positive,5.05,-1.0,127,18,8.4,Verbal Conflict,0
GDELT-0019977,2022-12-19 17:50:00,2022-12-19,2022,12,PROPTECH_UAE,bloomberg.com,GLOBAL,Neutral,0.75,-3.5,64,8,-1.56,Verbal Cooperation,0
GDELT-0019978,2024-03-24 05:43:00,2024-03-24,2024,3,UAE_CRYPTO_REGULATION,propertyfinder.ae,AE,Neutral,0.4,5.1,14,15,-1.78,Verbal Cooperation,0
GDELT-0019979,2024-05-13 17:33:00,2024-05-13,2024,5,UAE_CRYPTO_REGULATION,zawya.com,AE,Positive,2.9,-5.6,104,8,1.29,Verbal Cooperation,0
GDELT-0019980,2022-08-06 10:08:00,2022-08-06,2022,8,DUBAI_TOURISM,bayut.com,GLOBAL,Negative,-3.17,-6.0,81,4,-3.19,Verbal Cooperation,0
GDELT-0019981,2023-07-04 22:20:00,2023-07-04,2023,7,DLD_TRANSACTIONS,bloomberg.com,GLOBAL,Neutral,2.03,1.3,41,10,1.07,Verbal Cooperation,1
GDELT-0019982,2024-08-17 06:58:00,2024-08-17,2024,8,OFFPLAN_SALES_UAE,zawya.com,AE,Neutral,0.01,7.9,59,10,-1.49,Verbal Cooperation,0
GDELT-0019983,2023-06-13 18:26:00,2023-06-13,2023,6,UAE_REAL_ESTATE_MARKET,dxbinteract.com,GLOBAL,Positive,3.47,9.5,67,5,6.24,Material Cooperation,1
GDELT-0019984,2024-05-11 18:08:00,2024-05-11,2024,5,UAE_MORTGAGE_MARKET,zawya.com,AE,Positive,7.08,4.7,145,22,5.95,Material Cooperation,0
GDELT-0019985,2024-07-04 20:42:00,2024-07-04,2024,7,SUSTAINABLE_BUILDINGS_UAE,reuters.com,GLOBAL,Positive,1.98,1.9,73,6,1.8,Material Cooperation,0
GDELT-0019986,2024-02-17 18:02:00,2024-02-17,2024,2,UAE_FINTECH,propertymonitor.ae,AE,Positive,5.25,6.8,23,5,4.76,Verbal Cooperation,0
GDELT-0019987,2021-03-28 13:56:00,2021-03-28,2021,3,AFFORDABLE_HOUSING_UAE,propertyfinder.ae,AE,Positive,2.57,3.3,64,10,1.58,Verbal Cooperation,0
GDELT-0019988,2020-04-13 15:35:00,2020-04-13,2020,4,UAE_FINTECH,thenationalnews.com,GLOBAL,Neutral,-0.85,7.3,135,25,-0.66,Verbal Conflict,0
GDELT-0019989,2024-12-12 07:28:00,2024-12-12,2024,12,UAE_PROPERTY_INVESTMENT,zawya.com,AE,Positive,1.51,3.6,41,7,5.61,Material Cooperation,1
GDELT-0019990,2024-09-02 10:45:00,2024-09-02,2024,9,EXPO2020_DUBAI,khaleejtimes.com,GLOBAL,Positive,4.81,1.8,102,10,-0.55,Material Conflict,0
GDELT-0019991,2023-12-03 20:49:00,2023-12-03,2023,12,OFFPLAN_SALES_UAE,aljazeera.com,GLOBAL,Negative,-7.45,-7.0,65,19,-7.24,Verbal Cooperation,0
GDELT-0019992,2021-10-02 12:59:00,2021-10-02,2021,10,ARAMCO_UAE_OIL,thenationalnews.com,GLOBAL,Positive,4.61,-3.5,54,2,3.81,Verbal Cooperation,0
GDELT-0019993,2022-01-03 17:22:00,2022-01-03,2022,1,AFFORDABLE_HOUSING_UAE,zawya.com,AE,Positive,4.75,6.8,107,28,4.61,Material Conflict,0
GDELT-0019994,2023-12-28 20:34:00,2023-12-28,2023,12,UAE_CRYPTO_REGULATION,cnbc.com,GLOBAL,Positive,6.32,-2.1,137,21,1.27,Material Cooperation,0
GDELT-0019995,2022-02-13 10:04:00,2022-02-13,2022,2,UAE_CRYPTO_REGULATION,ft.com,GLOBAL,Negative,-3.22,5.8,17,2,-5.51,Material Cooperation,0
GDELT-0019996,2020-10-20 11:37:00,2020-10-20,2020,10,ARAMCO_UAE_OIL,ft.com,GLOBAL,Neutral,-2.2,-8.6,61,4,-0.01,Material Cooperation,0
GDELT-0019997,2024-09-03 13:51:00,2024-09-03,2024,9,PROPTECH_UAE,thenationalnews.com,GLOBAL,Neutral,-2.7,-5.0,116,19,-0.07,Material Conflict,0
GDELT-0019998,2022-03-21 14:12:00,2022-03-21,2022,3,UAE_CRYPTO_REGULATION,dxbinteract.com,GLOBAL,Neutral,-1.07,1.3,59,24,0.52,Material Cooperation,0
GDELT-0019999,2024-10-02 15:25:00,2024-10-02,2024,10,EXPO2020_DUBAI,cbre.ae,AE,Neutral,1.29,3.4,99,21,2.28,Material Conflict,0
GDELT-0020000,2020-11-25 01:32:00,2020-11-25,2020,11,PROPTECH_UAE,arabianbusiness.com,AE,Negative,-3.84,0.6,41,11,-7.84,Verbal Cooperation,0
GDELT-0020001,2024-03-15 11:13:00,2024-03-15,2024,3,REITS_UAE,thenationalnews.com,GLOBAL,Negative,-5.61,-5.4,104,3,-5.39,Material Conflict,0
GDELT-0020002,2023-08-03 22:45:00,2023-08-03,2023,8,EXPO2020_DUBAI,dxbinteract.com,GLOBAL,Positive,5.08,-9.6,82,1,3.24,Material Cooperation,0
GDELT-0020003,2022-03-15 15:40:00,2022-03-15,2022,3,UAE_CRYPTO_REGULATION,ft.com,GLOBAL,Positive,1.48,8.2,39,4,3.14,Material Cooperation,0
GDELT-0020004,2023-12-02 02:36:00,2023-12-02,2023,12,PROPTECH_UAE,dxbinteract.com,GLOBAL,Neutral,0.03,8.0,29,1,-1.82,Verbal Conflict,0
GDELT-0020005,2022-09-18 17:37:00,2022-09-18,2022,9,GOLDEN_VISA_UAE,bloomberg.com,GLOBAL,Positive,4.81,-6.0,69,19,4.21,Material Cooperation,0
GDELT-0020006,2023-05-21 09:38:00,2023-05-21,2023,5,PROPTECH_UAE,cnbc.com,GLOBAL,Negative,-4.34,-1.5,70,3,-3.93,Verbal Cooperation,0
GDELT-0020007,2024-03-12 11:35:00,2024-03-12,2024,3,UAE_ECONOMY_GROWTH,propertyfinder.ae,AE,Positive,3.53,-2.4,123,2,2.32,Material Cooperation,0
GDELT-0020008,2022-09-08 00:01:00,2022-09-08,2022,9,PROPTECH_UAE,ft.com,GLOBAL,Negative,-4.29,-9.5,29,5,-5.56,Material Conflict,0
GDELT-0020009,2020-06-09 18:40:00,2020-06-09,2020,6,UAE_FINTECH,khaleejtimes.com,GLOBAL,Neutral,1.14,-3.9,65,21,0.32,Verbal Conflict,0
GDELT-0020010,2022-08-29 09:38:00,2022-08-29,2022,8,DLD_TRANSACTIONS,zawya.com,AE,Positive,2.99,0.1,123,13,2.63,Material Conflict,1
GDELT-0020011,2020-06-30 10:46:00,2020-06-30,2020,6,OFFPLAN_SALES_UAE,khaleejtimes.com,GLOBAL,Positive,1.54,0.5,18,1,2.4,Verbal Cooperation,0
GDELT-0020012,2021-05-03 00:23:00,2021-05-03,2021,5,AFFORDABLE_HOUSING_UAE,reuters.com,GLOBAL,Positive,2.5,8.6,64,17,-0.72,Verbal Conflict,0
GDELT-0020013,2021-10-05 13:00:00,2021-10-05,2021,10,DUBAI_INFRASTRUCTURE,bayut.com,GLOBAL,Positive,4.73,-5.8,95,18,4.32,Material Cooperation,0
GDELT-0020014,2024-06-18 05:22:00,2024-06-18,2024,6,SUSTAINABLE_BUILDINGS_UAE,aljazeera.com,GLOBAL,Positive,3.69,-8.2,140,1,3.41,Verbal Cooperation,0
GDELT-0020015,2024-06-11 02:56:00,2024-06-11,2024,6,UAE_PROPERTY_INVESTMENT,aljazeera.com,GLOBAL,Neutral,1.12,3.2,91,18,1.57,Material Cooperation,1
GDELT-0020016,2022-08-08 02:09:00,2022-08-08,2022,8,REITS_UAE,ft.com,GLOBAL,Negative,-3.27,2.9,146,24,-2.07,Verbal Cooperation,0
GDELT-0020017,2020-04-09 19:26:00,2020-04-09,2020,4,EXPO2020_DUBAI,reuters.com,GLOBAL,Neutral,-0.19,9.5,110,30,0.21,Verbal Conflict,0
GDELT-0020018,2020-03-21 05:49:00,2020-03-21,2020,3,PROPTECH_UAE,cbre.ae,AE,Neutral,1.08,-6.5,90,4,1.54,Material Cooperation,0
GDELT-0020019,2024-10-01 00:57:00,2024-10-01,2024,10,UAE_ECONOMY_GROWTH,propertyfinder.ae,AE,Positive,1.4,-4.8,150,28,4.66,Verbal Cooperation,0
GDELT-0020020,2023-10-06 04:57:00,2023-10-06,2023,10,UAE_MORTGAGE_MARKET,propertyfinder.ae,AE,Negative,-5.96,-4.3,38,22,-1.33,Verbal Conflict,0
GDELT-0020021,2023-01-18 01:29:00,2023-01-18,2023,1,UAE_CRYPTO_REGULATION,thenationalnews.com,GLOBAL,Positive,4.51,9.8,43,16,-0.31,Verbal Conflict,0
GDELT-0020022,2022-05-11 18:27:00,2022-05-11,2022,5,DUBAI_RENTAL_MARKET,cbre.ae,AE,Positive,4.39,5.4,147,17,3.06,Verbal Cooperation,1
GDELT-0020023,2020-11-25 15:25:00,2020-11-25,2020,11,UAE_MORTGAGE_MARKET,aljazeera.com,GLOBAL,Positive,4.07,-3.2,116,2,2.68,Verbal Cooperation,0
GDELT-0020024,2023-08-13 08:38:00,2023-08-13,2023,8,UAE_FINTECH,bloomberg.com,GLOBAL,Positive,0.62,6.0,146,24,2.3,Verbal Cooperation,0
GDELT-0020025,2021-10-23 15:59:00,2021-10-23,2021,10,GOLDEN_VISA_UAE,propertymonitor.ae,AE,Negative,-3.56,-8.1,65,4,-5.34,Verbal Cooperation,0
GDELT-0020026,2024-04-30 04:16:00,2024-04-30,2024,4,UAE_REAL_ESTATE_MARKET,ft.com,GLOBAL,Positive,3.54,4.4,96,30,0.44,Material Cooperation,1
GDELT-0020027,2024-07-04 20:16:00,2024-07-04,2024,7,REITS_UAE,arabianbusiness.com,AE,Positive,0.23,1.0,143,27,1.37,Verbal Cooperation,0
GDELT-0020028,2020-12-18 19:50:00,2020-12-18,2020,12,PROPTECH_UAE,zawya.com,AE,Negative,-3.98,3.5,48,25,-2.05,Material Cooperation,0
GDELT-0020029,2022-08-23 11:10:00,2022-08-23,2022,8,PROPTECH_UAE,bloomberg.com,GLOBAL,Positive,4.47,6.7,4,20,3.92,Verbal Cooperation,0
GDELT-0020030,2022-05-21 16:01:00,2022-05-21,2022,5,UAE_ECONOMY_GROWTH,reuters.com,GLOBAL,Negative,-4.48,6.5,16,11,-5.82,Verbal Cooperation,0
GDELT-0020031,2023-11-30 23:44:00,2023-11-30,2023,11,GOLDEN_VISA_UAE,cnbc.com,GLOBAL,Negative,-6.24,-8.6,51,26,-7.86,Verbal Cooperation,0
GDELT-0020032,2022-04-04 15:54:00,2022-04-04,2022,4,UAE_REAL_ESTATE_MARKET,zawya.com,AE,Neutral,-1.93,-4.6,41,25,-0.8,Material Cooperation,1
GDELT-0020033,2020-04-01 20:55:00,2020-04-01,2020,4,DUBAI_PROPERTY_PRICES,propertymonitor.ae,AE,Positive,3.17,-2.8,92,16,3.66,Verbal Conflict,1
GDELT-0020034,2020-04-18 02:42:00,2020-04-18,2020,4,DUBAI_PROPERTY_PRICES,gulfnews.com,GLOBAL,Positive,5.9,-8.1,44,21,2.91,Verbal Cooperation,1
GDELT-0020035,2022-09-18 18:26:00,2022-09-18,2022,9,DUBAI_RENTAL_MARKET,khaleejtimes.com,GLOBAL,Positive,1.22,-9.6,148,5,5.46,Verbal Cooperation,1
GDELT-0020036,2021-05-27 22:55:00,2021-05-27,2021,5,DLD_TRANSACTIONS,dxbinteract.com,GLOBAL,Positive,5.01,-2.7,125,14,0.79,Material Cooperation,1
GDELT-0020037,2021-12-25 12:45:00,2021-12-25,2021,12,OFFPLAN_SALES_UAE,propertymonitor.ae,AE,Neutral,0.17,3.2,127,17,-1.86,Verbal Cooperation,0
GDELT-0020038,2022-12-12 22:29:00,2022-12-12,2022,12,UAE_ECONOMY_GROWTH,dxbinteract.com,GLOBAL,Positive,1.35,1.1,130,15,3.59,Material Conflict,0
GDELT-0020039,2024-08-28 13:25:00,2024-08-28,2024,8,AFFORDABLE_HOUSING_UAE,aljazeera.com,GLOBAL,Negative,-3.85,-7.0,1,27,-4.47,Verbal Cooperation,0
GDELT-0020040,2021-11-16 00:05:00,2021-11-16,2021,11,AFFORDABLE_HOUSING_UAE,reuters.com,GLOBAL,Positive,4.91,3.9,15,27,4.77,Verbal Conflict,0
GDELT-0020041,2021-09-25 09:57:00,2021-09-25,2021,9,DUBAI_RENTAL_MARKET,khaleejtimes.com,GLOBAL,Neutral,2.29,-7.1,23,6,-1.04,Verbal Cooperation,1
GDELT-0020042,2020-10-08 11:46:00,2020-10-08,2020,10,AFFORDABLE_HOUSING_UAE,bloomberg.com,GLOBAL,Neutral,-0.36,3.0,147,28,-2.12,Material Cooperation,0
GDELT-0020043,2024-08-27 22:54:00,2024-08-27,2024,8,AFFORDABLE_HOUSING_UAE,dxbinteract.com,GLOBAL,Positive,1.3,-1.5,146,27,3.5,Verbal Cooperation,0
GDELT-0020044,2022-01-30 11:48:00,2022-01-30,2022,1,DLD_TRANSACTIONS,ft.com,GLOBAL,Positive,4.1,-4.1,129,3,6.74,Material Cooperation,1
GDELT-0020045,2022-02-05 07:07:00,2022-02-05,2022,2,DUBAI_TOURISM,propertyfinder.ae,AE,Positive,2.17,4.4,69,18,4.05,Material Cooperation,0
GDELT-0020046,2024-01-13 21:28:00,2024-01-13,2024,1,UAE_MORTGAGE_MARKET,cbre.ae,AE,Neutral,-2.5,0.1,67,27,1.25,Verbal Cooperation,0
GDELT-0020047,2022-02-15 03:05:00,2022-02-15,2022,2,ARAMCO_UAE_OIL,bayut.com,GLOBAL,Positive,1.95,3.4,30,17,0.89,Verbal Conflict,0
GDELT-0020048,2022-10-13 08:49:00,2022-10-13,2022,10,EXPO2020_DUBAI,ft.com,GLOBAL,Positive,2.52,-0.2,67,29,5.3,Material Cooperation,0
GDELT-0020049,2021-12-23 17:14:00,2021-12-23,2021,12,DUBAI_RENTAL_MARKET,khaleejtimes.com,GLOBAL,Neutral,-0.17,9.1,38,13,-1.41,Verbal Cooperation,1
GDELT-0020050,2024-09-18 16:38:00,2024-09-18,2024,9,GOLDEN_VISA_UAE,bloomberg.com,GLOBAL,Neutral,-0.44,9.5,127,22,-4.92,Verbal Cooperation,0
GDELT-0020051,2021-11-11 01:44:00,2021-11-11,2021,11,DUBAI_LUXURY_REAL_ESTATE,thenationalnews.com,GLOBAL,Neutral,-1.71,8.3,120,8,-2.32,Verbal Conflict,1
GDELT-0020052,2021-04-04 13:17:00,2021-04-04,2021,4,ARAMCO_UAE_OIL,bayut.com,GLOBAL,Negative,-4.05,9.8,30,14,-3.93,Material Cooperation,0
GDELT-0020053,2023-12-25 17:22:00,2023-12-25,2023,12,SUSTAINABLE_BUILDINGS_UAE,gulfnews.com,GLOBAL,Neutral,-0.73,-7.8,70,1,1.18,Verbal Cooperation,0
GDELT-0020054,2023-12-26 03:02:00,2023-12-26,2023,12,UAE_MORTGAGE_MARKET,cnbc.com,GLOBAL,Negative,-4.91,-8.2,12,7,-5.16,Verbal Cooperation,0
GDELT-0020055,2021-02-01 22:47:00,2021-02-01,2021,2,DLD_TRANSACTIONS,arabianbusiness.com,AE,Negative,-2.25,2.8,99,20,-4.4,Verbal Conflict,1
GDELT-0020056,2021-10-06 10:29:00,2021-10-06,2021,10,DUBAI_RENTAL_MARKET,cbre.ae,AE,Neutral,-0.35,-9.6,135,20,0.29,Verbal Conflict,1
GDELT-0020057,2023-11-13 03:45:00,2023-11-13,2023,11,DUBAI_TOURISM,gulfnews.com,GLOBAL,Positive,5.99,7.3,111,16,0.03,Verbal Cooperation,0
GDELT-0020058,2022-12-15 19:07:00,2022-12-15,2022,12,DLD_TRANSACTIONS,propertyfinder.ae,AE,Neutral,-1.78,-1.1,127,7,-0.81,Verbal Conflict,1
GDELT-0020059,2020-04-14 08:08:00,2020-04-14,2020,4,DUBAI_TOURISM,cnbc.com,GLOBAL,Neutral,1.41,-9.1,63,17,-0.37,Material Conflict,0
GDELT-0020060,2021-12-04 08:48:00,2021-12-04,2021,12,EXPO2020_DUBAI,cnbc.com,GLOBAL,Positive,3.45,-5.1,105,23,2.01,Material Cooperation,0
GDELT-0020061,2020-10-09 12:01:00,2020-10-09,2020,10,GOLDEN_VISA_UAE,reuters.com,GLOBAL,Neutral,0.48,9.9,80,2,2.69,Verbal Cooperation,0
GDELT-0020062,2021-12-28 12:53:00,2021-12-28,2021,12,DLD_TRANSACTIONS,dxbinteract.com,GLOBAL,Positive,2.57,-8.0,67,24,4.17,Verbal Conflict,1
GDELT-0020063,2022-03-10 13:11:00,2022-03-10,2022,3,DUBAI_LUXURY_REAL_ESTATE,aljazeera.com,GLOBAL,Positive,5.67,6.7,89,13,2.0,Material Conflict,1
GDELT-0020064,2024-09-04 23:17:00,2024-09-04,2024,9,DUBAI_PROPERTY_PRICES,reuters.com,GLOBAL,Positive,3.27,5.1,144,25,3.23,Material Cooperation,1
GDELT-0020065,2021-02-21 20:45:00,2021-02-21,2021,2,REITS_UAE,bayut.com,GLOBAL,Positive,7.29,-1.6,88,18,4.05,Material Conflict,0
GDELT-0020066,2022-06-11 02:38:00,2022-06-11,2022,6,UAE_REAL_ESTATE_MARKET,propertymonitor.ae,AE,Positive,2.02,-3.2,103,7,7.77,Verbal Cooperation,1
GDELT-0020067,2023-06-19 02:05:00,2023-06-19,2023,6,PROPTECH_UAE,bloomberg.com,GLOBAL,Positive,4.19,-9.4,149,30,5.81,Verbal Cooperation,0
GDELT-0020068,2023-11-13 23:10:00,2023-11-13,2023,11,UAE_REAL_ESTATE_MARKET,bayut.com,GLOBAL,Negative,-2.33,3.4,12,11,-4.14,Material Conflict,1
GDELT-0020069,2020-09-03 15:01:00,2020-09-03,2020,9,AFFORDABLE_HOUSING_UAE,aljazeera.com,GLOBAL,Positive,4.02,4.7,86,21,6.12,Verbal Cooperation,0
GDELT-0020070,2020-09-07 01:48:00,2020-09-07,2020,9,PROPTECH_UAE,zawya.com,AE,Positive,4.04,-7.0,64,11,2.07,Verbal Cooperation,0
GDELT-0020071,2020-04-03 18:54:00,2020-04-03,2020,4,UAE_PROPERTY_INVESTMENT,ft.com,GLOBAL,Positive,4.15,-7.1,134,29,5.27,Material Cooperation,1
GDELT-0020072,2023-08-11 20:24:00,2023-08-11,2023,8,PROPTECH_UAE,ft.com,GLOBAL,Negative,-4.03,-6.5,124,19,-7.49,Material Conflict,0
GDELT-0020073,2020-03-10 14:52:00,2020-03-10,2020,3,OFFPLAN_SALES_UAE,propertymonitor.ae,AE,Negative,-5.44,8.6,37,23,-2.41,Verbal Conflict,0
GDELT-0020074,2024-06-16 21:09:00,2024-06-16,2024,6,UAE_FINTECH,khaleejtimes.com,GLOBAL,Positive,4.3,-6.3,18,6,-2.19,Material Conflict,0
GDELT-0020075,2020-12-10 04:44:00,2020-12-10,2020,12,PROPTECH_UAE,gulfnews.com,GLOBAL,Positive,2.71,-4.3,82,3,4.15,Verbal Conflict,0
GDELT-0020076,2024-07-25 17:58:00,2024-07-25,2024,7,DLD_TRANSACTIONS,ft.com,GLOBAL,Neutral,-1.05,-9.6,9,22,-2.05,Material Cooperation,1
GDELT-0020077,2020-05-04 21:58:00,2020-05-04,2020,5,PROPTECH_UAE,dxbinteract.com,GLOBAL,Positive,3.6,-8.3,6,26,7.65,Verbal Cooperation,0
GDELT-0020078,2020-03-04 22:05:00,2020-03-04,2020,3,DUBAI_RENTAL_MARKET,bayut.com,GLOBAL,Positive,3.29,8.2,88,25,0.76,Verbal Cooperation,1
GDELT-0020079,2020-06-23 08:22:00,2020-06-23,2020,6,DUBAI_RENTAL_MARKET,bloomberg.com,GLOBAL,Positive,4.01,0.5,17,6,3.53,Verbal Conflict,1
GDELT-0020080,2024-02-06 23:12:00,2024-02-06,2024,2,GOLDEN_VISA_UAE,propertyfinder.ae,AE,Positive,3.83,-2.5,63,13,2.75,Material Cooperation,0
GDELT-0020081,2022-03-27 16:22:00,2022-03-27,2022,3,UAE_FINTECH,bloomberg.com,GLOBAL,Positive,3.47,-5.3,75,23,6.0,Verbal Cooperation,0
GDELT-0020082,2021-11-25 08:43:00,2021-11-25,2021,11,DUBAI_PROPERTY_PRICES,propertymonitor.ae,AE,Negative,-6.45,9.3,97,27,-2.81,Verbal Cooperation,1
GDELT-0020083,2022-02-11 20:01:00,2022-02-11,2022,2,DUBAI_INFRASTRUCTURE,reuters.com,GLOBAL,Neutral,-3.05,9.3,149,4,-0.84,Material Cooperation,0
GDELT-0020084,2024-09-08 11:56:00,2024-09-08,2024,9,EXPO2020_DUBAI,thenationalnews.com,GLOBAL,Positive,1.39,3.2,98,9,4.36,Material Cooperation,0
GDELT-0020085,2023-02-15 12:38:00,2023-02-15,2023,2,DUBAI_INFRASTRUCTURE,khaleejtimes.com,GLOBAL,Negative,-5.99,3.6,34,14,-1.9,Verbal Cooperation,0
GDELT-0020086,2022-05-10 10:17:00,2022-05-10,2022,5,AFFORDABLE_HOUSING_UAE,ft.com,GLOBAL,Neutral,1.15,1.9,136,14,-0.59,Verbal Cooperation,0
GDELT-0020087,2021-02-14 15:27:00,2021-02-14,2021,2,DUBAI_INFRASTRUCTURE,khaleejtimes.com,GLOBAL,Positive,3.32,-6.8,61,19,3.7,Material Cooperation,0
GDELT-0020088,2024-07-02 06:20:00,2024-07-02,2024,7,REITS_UAE,reuters.com,GLOBAL,Neutral,2.92,7.1,47,23,0.44,Verbal Conflict,0
GDELT-0020089,2022-09-21 00:20:00,2022-09-21,2022,9,ARAMCO_UAE_OIL,propertyfinder.ae,AE,Positive,3.01,-4.2,31,8,3.12,Verbal Cooperation,0
GDELT-0020090,2022-10-02 13:23:00,2022-10-02,2022,10,DLD_TRANSACTIONS,bayut.com,GLOBAL,Neutral,1.04,0.9,114,20,1.25,Material Cooperation,1
GDELT-0020091,2024-08-04 02:28:00,2024-08-04,2024,8,SUSTAINABLE_BUILDINGS_UAE,propertyfinder.ae,AE,Positive,4.42,7.1,84,19,3.68,Verbal Cooperation,0
GDELT-0020092,2023-10-30 15:15:00,2023-10-30,2023,10,AFFORDABLE_HOUSING_UAE,cnbc.com,GLOBAL,Neutral,0.97,8.5,14,9,0.88,Verbal Cooperation,0
GDELT-0020093,2022-01-30 23:51:00,2022-01-30,2022,1,UAE_PROPERTY_INVESTMENT,bloomberg.com,GLOBAL,Positive,2.05,-3.7,105,11,7.43,Verbal Conflict,1
GDELT-0020094,2023-08-07 07:30:00,2023-08-07,2023,8,DUBAI_PROPERTY_PRICES,thenationalnews.com,GLOBAL,Positive,4.59,5.0,98,14,7.94,Verbal Cooperation,1
GDELT-0020095,2022-09-13 03:12:00,2022-09-13,2022,9,DUBAI_INFRASTRUCTURE,cbre.ae,AE,Positive,3.68,-2.5,131,8,4.17,Verbal Cooperation,0
GDELT-0020096,2020-06-11 03:59:00,2020-06-11,2020,6,OFFPLAN_SALES_UAE,thenationalnews.com,GLOBAL,Neutral,-0.21,0.7,98,23,-1.9,Verbal Cooperation,0
GDELT-0020097,2020-09-30 22:03:00,2020-09-30,2020,9,DUBAI_TOURISM,cbre.ae,AE,Positive,3.15,0.5,123,28,2.86,Verbal Cooperation,0
GDELT-0020098,2023-07-07 17:21:00,2023-07-07,2023,7,UAE_PROPERTY_INVESTMENT,propertymonitor.ae,AE,Negative,-4.26,-1.7,31,11,-0.91,Verbal Conflict,1
GDELT-0020099,2021-10-08 06:47:00,2021-10-08,2021,10,DUBAI_TOURISM,propertymonitor.ae,AE,Positive,2.81,-7.0,13,17,4.44,Material Cooperation,0
GDELT-0020100,2020-10-15 07:18:00,2020-10-15,2020,10,SUSTAINABLE_BUILDINGS_UAE,reuters.com,GLOBAL,Negative,-4.32,-9.6,74,18,-7.86,Verbal Conflict,0
GDELT-0020101,2023-01-13 01:51:00,2023-01-13,2023,1,UAE_REAL_ESTATE_MARKET,propertyfinder.ae,AE,Positive,2.16,9.7,66,24,0.87,Material Cooperation,1
GDELT-0020102,2022-12-23 22:05:00,2022-12-23,2022,12,EXPO2020_DUBAI,arabianbusiness.com,AE,Neutral,2.67,6.8,69,2,0.26,Material Cooperation,0
GDELT-0020103,2020-05-03 06:36:00,2020-05-03,2020,5,DUBAI_LUXURY_REAL_ESTATE,khaleejtimes.com,GLOBAL,Neutral,-0.54,-2.3,28,2,0.91,Material Cooperation,1
