record_id,report_date,year,month,quarter,developer_id,developer_name,total_bookings_units,total_booking_value_aed,revenue_recognized_aed,cost_of_goods_sold_aed,gross_profit_aed,gross_margin_pct,operating_expenses_aed,ebitda_aed,ebitda_margin_pct,collections_aed,collection_rate_pct,escrow_balance_aed,receivables_aed,cancellations_units,cancellation_rate_pct,construction_spend_aed,land_cost_aed,marketing_spend_aed,avg_selling_price_aed,units_handed_over,dld_fees_collected_aed
FIN001026,2023-04-01,2023,4,Q2,DEV0006,Sobha Realty,79,180678293,162951122,112421186,50529935,31.01,29031063,21498872,13.19,135696928,83.27,35879511,36617664,6,7.59,82716680,23927486,7057047,2287067,19,6518044
FIN001027,2023-04-01,2023,4,Q2,DEV0007,Azizi Developments,40,64651000,54115188,35123636,18991551,35.09,8237470,10754081,19.87,42801399,79.09,13020155,8227205,2,5.0,25438817,7308640,2368777,1616275,12,2164607
FIN001028,2023-04-01,2023,4,Q2,DEV0008,Danube Properties,35,56508900,46516335,30305557,16210777,34.85,8227558,7983219,17.16,28498377,61.27,11300386,8159383,1,2.86,23821091,7552896,2074701,1614540,9,1860653
FIN001029,2023-04-01,2023,4,Q2,DEV0009,Binghatti,27,45175536,42368992,29424761,12944230,30.55,5592409,7351821,17.35,34943989,82.48,7595938,8399679,3,11.11,25394037,5127973,1814764,1673168,66,1694759
FIN001030,2023-04-01,2023,4,Q2,DEV0010,Ellington Properties,77,122725064,111723319,65564540,46158778,41.32,12611104,33547674,30.03,73609489,65.89,32623463,21316758,5,6.49,54914791,10508669,2659013,1593832,20,4468932
FIN001031,2023-04-01,2023,4,Q2,DEV0011,RAK Properties,31,45950897,39148213,26957423,12190789,31.14,5112105,7078684,18.08,32361841,82.66,8974416,4018087,2,6.45,20563320,5576135,1599106,1482287,22,1565928
FIN001032,2023-04-01,2023,4,Q2,DEV0012,Tiger Properties,43,67281756,54807953,38481456,16326496,29.79,9046289,7280207,13.28,35666004,65.07,10579907,10119786,4,9.3,30716894,8508333,1909568,1564692,6,2192318
FIN001033,2023-04-01,2023,4,Q2,DEV0013,Imtiaz Developments,35,39027100,33788054,20902661,12885392,38.14,5622440,7262952,21.5,27581076,81.63,10019760,7436900,3,8.57,16022545,5059812,933563,1115060,30,1351522
FIN001034,2023-04-01,2023,4,Q2,DEV0014,Select Group,33,47616657,42995369,27758458,15236910,35.44,7660187,7576723,17.62,31451417,73.15,8266850,4359593,3,9.09,21066335,3574282,2352187,1442929,13,1719814
FIN001035,2023-04-01,2023,4,Q2,DEV0015,Reportage Properties,-6,-4717608,-4382104,-2450332,-1931771,44.08,-475961,-1455810,-145581000.0,-2763247,-276324700.0,-1255099,-667900,0,0.0,-1855657,-405158,-104962,786268,10,-175284
FIN001036,2023-04-01,2023,4,Q2,DEV0016,Samana Developers,-9,-9456246,-8624712,-5898474,-2726237,31.61,-1345498,-1380739,-138073900.0,-6208205,-620820500.0,-2082103,-1290407,0,0.0,-4190448,-1717645,-239385,1050694,39,-344988
FIN001037,2023-04-01,2023,4,Q2,DEV0017,Object 1,26,22945260,20547465,12242690,8304774,40.42,2840864,5463910,26.59,16634953,80.96,5427284,4925501,2,7.69,8875872,2786136,541058,882510,1,821898
FIN001038,2023-04-01,2023,4,Q2,DEV0018,Majid Al Futtaim,97,185540921,153440040,102963790,50476249,32.9,18637219,31839030,20.75,130078271,84.77,23160929,18392877,2,2.06,90410795,20700737,7267962,1912793,11,6137601
FIN001039,2023-04-01,2023,4,Q2,DEV0019,Dubai Properties,78,191382126,171109525,122372750,48736774,28.48,19924258,28812516,16.84,144792397,84.62,35634779,33506935,3,3.85,100098417,17841467,8530045,2453617,10,6844381
FIN001040,2023-04-01,2023,4,Q2,DEV0020,Meydan Group,115,276083490,238743303,155115395,83627907,35.03,29479220,54148687,22.68,155464968,65.12,61667609,40818252,8,6.96,118238971,20867881,9341458,2400726,15,9549732
FIN001041,2023-05-01,2023,5,Q2,DEV0001,Emaar Properties,82,211891116,175746489,97228482,78518006,44.68,19768293,58749713,33.43,106980008,60.87,27000441,42876618,6,7.32,86767019,32405781,10324241,2584038,2,7029859
FIN001042,2023-05-01,2023,5,Q2,DEV0002,DAMAC Properties,70,147175280,123791760,78035265,45756494,36.96,18935207,26821287,21.67,101029686,81.61,21337794,23466803,3,4.29,59423976,13034884,3704416,2102504,31,4951670
FIN001043,2023-05-01,2023,5,Q2,DEV0003,Aldar Properties,100,243203800,207800443,141313411,66487031,32.0,31660349,34826682,16.76,145212814,69.88,53015880,26816719,4,4.0,126571649,27872615,8195899,2432038,32,8312017
FIN001044,2023-05-01,2023,5,Q2,DEV0004,Nakheel,72,206213256,177345764,111265254,66080509,37.26,23555865,42524644,23.98,142201559,80.18,27616140,42934787,3,4.17,90418514,25187130,3953631,2864073,5,7093830
FIN001045,2023-05-01,2023,5,Q2,DEV0005,Meraas,107,221003257,196700126,117237117,79463008,40.4,34344921,45118087,22.94,163449164,83.1,34520207,27904523,9,8.41,99761258,21382905,5277078,2065451,20,7868005
FIN001046,2023-05-01,2023,5,Q2,DEV0006,Sobha Realty,78,189372378,177709670,99566743,78142926,43.97,25773723,52369203,29.47,134145888,75.49,38481745,32985713,5,6.41,80500442,21584693,10446867,2427851,12,7108386
FIN001047,2023-05-01,2023,5,Q2,DEV0007,Azizi Developments,63,64605996,54840390,35693061,19147328,34.91,8719717,10427611,19.01,45824266,83.56,15982197,5604753,5,7.94,25124111,5751434,1199511,1025492,33,2193615
FIN001048,2023-05-01,2023,5,Q2,DEV0008,Danube Properties,48,83186400,78713224,47156638,31556585,40.09,8795283,22761302,28.92,49712900,63.16,15871773,12670135,2,4.17,35004489,14214800,1667688,1733050,6,3148528
FIN001049,2023-05-01,2023,5,Q2,DEV0009,Binghatti,37,58993725,47545457,31968254,15577202,32.76,8348986,7228216,15.2,35945560,75.6,11636831,11421556,2,5.41,25482678,8477697,1058691,1594425,8,1901818
FIN001050,2023-05-01,2023,5,Q2,DEV0010,Ellington Properties,57,93192663,80520926,49060598,31460327,39.07,11795751,19664576,24.42,50469114,62.68,19347524,13548176,3,5.26,38035871,16016560,4336440,1634959,23,3220837
FIN001051,2023-05-01,2023,5,Q2,DEV0011,RAK Properties,12,16773300,15433437,10003740,5429696,35.18,1823643,3606053,23.37,12770237,82.74,2910615,1706579,1,8.33,8352962,2125411,399455,1397775,32,617337
FIN001052,2023-05-01,2023,5,Q2,DEV0012,Tiger Properties,24,31793280,27160881,16541201,10619679,39.1,2924354,7695325,28.33,20881301,76.88,7492027,4386694,2,8.33,12069482,2757239,1025337,1324720,20,1086435
FIN001053,2023-05-01,2023,5,Q2,DEV0013,Imtiaz Developments,62,77071332,72573328,41834606,30738721,42.36,7525725,23212996,31.99,47854460,65.94,18529291,12749166,2,3.23,33874221,13814313,2359510,1243086,62,2902933
FIN001054,2023-05-01,2023,5,Q2,DEV0014,Select Group,42,52071432,48036763,27887631,20149131,41.95,6431543,13717588,28.56,39951000,83.17,8814087,7438221,4,9.52,23050123,7410758,1300081,1239796,6,1921470
FIN001055,2023-05-01,2023,5,Q2,DEV0015,Reportage Properties,47,38251232,30680358,21391625,9288732,30.28,3923590,5365142,17.49,24793750,80.81,5018118,7431485,4,8.51,18746907,4921878,1127802,813856,38,1227214
FIN001056,2023-05-01,2023,5,Q2,DEV0016,Samana Developers,16,20988880,17914173,10547051,7367121,41.12,2603182,4763939,26.59,11686267,65.23,5319200,2176471,1,6.25,8914657,2442279,484111,1311805,59,716566
FIN001057,2023-05-01,2023,5,Q2,DEV0017,Object 1,20,20989560,18992653,13439693,5552959,29.24,2417430,3135529,16.51,14414783,75.9,3133099,4497574,1,5.0,9773936,3562073,964277,1049478,1,759706
FIN001058,2023-05-01,2023,5,Q2,DEV0018,Majid Al Futtaim,58,114867898,105076737,65627981,39448755,37.54,15705676,23743079,22.6,68905992,65.58,28540737,21863524,3,5.17,55523550,8527692,3923073,1980481,30,4203069
FIN001059,2023-05-01,2023,5,Q2,DEV0019,Dubai Properties,83,189357030,164156676,112064401,52092274,31.73,26184386,25907888,15.78,112409940,68.48,35486550,38684628,8,9.64,90047548,13520703,8161318,2281410,39,6566267
FIN001060,2023-05-01,2023,5,Q2,DEV0020,Meydan Group,99,235192122,220028486,155997582,64030903,29.1,29120824,34910079,15.87,160760253,73.06,65116811,35691883,9,9.09,133231905,19517337,4761036,2375678,11,8801139
FIN001061,2023-06-01,2023,6,Q2,DEV0001,Emaar Properties,56,120479800,109161761,65756089,43405671,39.76,14979769,28425902,26.04,89607058,82.09,32427740,16658726,5,8.93,56134119,20495530,2256605,2151425,43,4366470
FIN001062,2023-06-01,2023,6,Q2,DEV0002,DAMAC Properties,67,146431247,132129222,75480706,56648515,42.87,19388614,37259901,28.2,86651043,65.58,38530980,28684902,6,8.96,59827345,25950713,5531249,2185541,3,5285168
FIN001063,2023-06-01,2023,6,Q2,DEV0003,Aldar Properties,72,190896768,167259297,99834279,67425017,40.31,19046889,48378128,28.92,134443281,80.38,33284175,37440509,5,6.94,74428550,26875143,8018846,2651344,13,6690371
FIN001064,2023-06-01,2023,6,Q2,DEV0004,Nakheel,95,224368150,200722637,125708964,75013672,37.37,35620866,39392806,19.63,126715559,63.13,44307786,24052634,9,9.47,99318054,17076023,7996540,2361770,12,8028905
FIN001065,2023-06-01,2023,6,Q2,DEV0005,Meraas,54,121023288,109834262,68092157,41742104,38.0,18783903,22958201,20.9,67268587,61.25,19843189,18861588,5,9.26,49376901,21502279,3436249,2241172,21,4393370
FIN001066,2023-06-01,2023,6,Q2,DEV0006,Sobha Realty,68,174972092,144690968,99008797,45682170,31.57,22448518,23233652,16.06,98558571,68.12,27183151,23448927,4,5.88,72051642,15687892,4056659,2573119,69,5787638
FIN001067,2023-06-01,2023,6,Q2,DEV0007,Azizi Developments,38,53744996,50207138,27849715,22357422,44.53,6858616,15498806,30.87,40310311,80.29,14943142,11192328,2,5.26,19784319,4930582,2594070,1414342,5,2008285
FIN001068,2023-06-01,2023,6,Q2,DEV0008,Danube Properties,43,65220035,55484297,33616585,21867711,39.41,8770421,13097290,23.61,37035203,66.75,11791312,8069726,3,6.98,24700090,9556868,2068756,1516745,6,2219371
FIN001069,2023-06-01,2023,6,Q2,DEV0009,Binghatti,14,34856290,28269223,15949785,12319437,43.58,4987479,7331958,25.94,17477041,61.82,6636638,4969865,1,7.14,11366836,3504682,1336363,2489735,8,1130768
FIN001070,2023-06-01,2023,6,Q2,DEV0010,Ellington Properties,44,72641668,66665888,43415249,23250638,34.88,6791460,16459178,24.69,53916888,80.88,19481488,14903365,3,6.82,35368649,9185523,3940535,1650947,47,2666635
FIN001071,2023-06-01,2023,6,Q2,DEV0011,RAK Properties,34,52797546,42409708,24517555,17892152,42.19,5365581,12526571,29.54,30228980,71.28,7680700,9019456,2,5.88,17189669,4319975,1872613,1552869,45,1696388
FIN001072,2023-06-01,2023,6,Q2,DEV0012,Tiger Properties,26,20742176,17151146,11891401,5259744,30.67,2741646,2518098,14.68,11324522,66.03,3416826,3168784,2,7.69,10455024,2561817,981042,797776,22,686045
FIN001073,2023-06-01,2023,6,Q2,DEV0013,Imtiaz Developments,26,54832492,46925854,31234206,15691647,33.44,6447263,9244384,19.7,31024830,66.11,12274884,8782306,2,7.69,24849009,7012079,1836249,2108942,15,1877034
FIN001074,2023-06-01,2023,6,Q2,DEV0014,Select Group,19,21774798,17839580,11378824,6460755,36.22,2351010,4109745,23.04,13606290,76.27,3900737,2511581,1,5.26,8677992,3079288,370892,1146042,4,713583
FIN001075,2023-06-01,2023,6,Q2,DEV0015,Reportage Properties,18,11687562,10434942,6019279,4415662,42.32,1730547,2685115,25.73,7538494,72.24,3006766,1791083,2,11.11,4686594,1897444,230674,649309,71,417397
FIN001076,2023-06-01,2023,6,Q2,DEV0016,Samana Developers,-4,-4010412,-3506586,-2103085,-1403500,40.02,-366264,-1037236,-103723600.0,-2182303,-218230300.0,-953053,-757614,0,0.0,-1713029,-592093,-153404,1002603,14,-140263
FIN001077,2023-06-01,2023,6,Q2,DEV0017,Object 1,-14,-15052352,-13367242,-9563550,-3803691,28.46,-1717264,-2086427,-208642700.0,-10319923,-1031992300.0,-2404888,-1683169,0,0.0,-8325037,-1960379,-681660,1075168,12,-534689
FIN001078,2023-06-01,2023,6,Q2,DEV0018,Majid Al Futtaim,77,149455691,140756346,84334385,56421960,40.08,22819066,33602894,23.87,101030465,71.78,24214530,17951692,2,2.6,68608392,26222501,4980477,1940983,28,5630253
FIN001079,2023-06-01,2023,6,Q2,DEV0019,Dubai Properties,94,221614306,191397143,135130228,56266914,29.4,21007094,35259820,18.42,136519722,71.33,30359114,47745105,7,7.45,117834526,29195436,8945687,2357599,12,7655885
FIN001080,2023-06-01,2023,6,Q2,DEV0020,Meydan Group,81,170384148,160015591,105695591,54319999,33.95,22576094,31743905,19.84,110638220,69.14,29011841,25674264,7,8.64,92313668,28523208,8197665,2103508,13,6400623
FIN001081,2023-07-01,2023,7,Q3,DEV0001,Emaar Properties,86,173505430,139177505,90873026,48304478,34.71,22437163,25867315,18.59,114556546,82.31,37354539,31764258,3,3.49,66567856,21767012,4730504,2017505,10,5567100
FIN001082,2023-07-01,2023,7,Q3,DEV0002,DAMAC Properties,82,148221642,138355579,84335649,54019929,39.04,24064796,29955133,21.65,92342645,66.74,24662097,26542837,5,6.1,66901103,13555580,7878153,1807581,16,5534223
FIN001083,2023-07-01,2023,7,Q3,DEV0003,Aldar Properties,90,183562920,158894947,100212089,58682857,36.93,27170231,31512626,19.83,132854744,83.61,46811657,25756101,10,11.11,73460912,14635933,9293802,2039588,1,6355797
FIN001084,2023-07-01,2023,7,Q3,DEV0004,Nakheel,95,259853975,221398005,150851411,70546593,31.86,30781923,39764670,17.96,140212636,63.33,38284020,23754872,8,8.42,112932313,43597563,9949808,2735305,11,8855920
FIN001085,2023-07-01,2023,7,Q3,DEV0005,Meraas,94,209916664,168933224,110260372,58672851,34.73,21894907,36777944,21.77,119689771,70.85,38380456,30513323,5,5.32,98449262,16083129,6114043,2233156,10,6757328
FIN001086,2023-07-01,2023,7,Q3,DEV0006,Sobha Realty,88,230789504,211168949,120126201,91042747,43.11,31474777,59567970,28.21,168054061,79.58,34409866,49335735,4,4.55,102013791,31290130,9657224,2622608,40,8446757
FIN001087,2023-07-01,2023,7,Q3,DEV0007,Azizi Developments,45,61323795,51151583,28193651,22957931,44.88,8296746,14661185,28.66,34188095,66.84,9166345,6680382,3,6.67,21046440,6295749,2423881,1362751,0,2046063
FIN001088,2023-07-01,2023,7,Q3,DEV0008,Danube Properties,33,56266089,50146464,30253213,19893250,39.67,5986027,13907223,27.73,40533206,80.83,9229362,5230240,1,3.03,26751102,6329623,2337419,1705033,5,2005858
FIN001089,2023-07-01,2023,7,Q3,DEV0009,Binghatti,26,27362920,25258444,16887840,8370603,33.14,4211222,4159381,16.47,19639347,77.75,6660867,4249107,1,3.85,12439083,4073067,1195711,1052420,6,1010337
FIN001090,2023-07-01,2023,7,Q3,DEV0010,Ellington Properties,19,26607752,23035513,15964038,7071474,30.7,3669491,3401983,14.77,18011543,78.19,6044086,3161467,1,5.26,11668593,4051326,708249,1400408,9,921420
FIN001091,2023-07-01,2023,7,Q3,DEV0011,RAK Properties,10,16263610,14038673,9535206,4503466,32.08,2008133,2495333,17.77,9908096,70.58,2617595,1483512,0,0.0,8197123,1908010,450535,1626361,16,561546
FIN001092,2023-07-01,2023,7,Q3,DEV0012,Tiger Properties,44,74290568,68778121,47373050,21405070,31.12,8625258,12779812,18.58,51899888,75.46,11731357,10324757,1,2.27,36409873,7730186,1723964,1688422,9,2751124
FIN001093,2023-07-01,2023,7,Q3,DEV0013,Imtiaz Developments,38,50817552,40753293,28034056,12719236,31.21,5791477,6927759,17.0,25469138,62.5,11056077,8739077,3,7.89,22981720,4914522,857178,1337304,13,1630131
FIN001094,2023-07-01,2023,7,Q3,DEV0014,Select Group,47,45434054,40369059,28847638,11521420,28.54,5136835,6384585,15.82,28594786,70.83,7196737,4221517,1,2.13,24563954,7998734,1402121,966682,0,1614762
FIN001095,2023-07-01,2023,7,Q3,DEV0015,Reportage Properties,8,8380184,7671443,5063201,2608241,34.0,808713,1799528,23.46,6137089,80.0,2112991,1764425,0,0.0,4381744,896772,217699,1047523,26,306857
FIN001096,2023-07-01,2023,7,Q3,DEV0016,Samana Developers,17,24760738,20917714,14962150,5955563,28.47,3149482,2806081,13.41,14036632,67.1,4991479,3404642,1,5.88,12337581,1841481,520119,1456514,3,836708
FIN001097,2023-07-01,2023,7,Q3,DEV0017,Object 1,28,7935732,6635684,4191794,2443889,36.83,994918,1448971,21.84,5330751,80.33,1248623,1511759,3,10.71,3666856,1052550,242867,283419,120,265427
FIN001098,2023-07-01,2023,7,Q3,DEV0018,Majid Al Futtaim,63,147571515,138892056,96204268,42687787,30.73,15234051,27453736,19.77,94000225,67.68,25685455,26453986,6,9.52,71056507,13103151,4866778,2342405,7,5555682
FIN001099,2023-07-01,2023,7,Q3,DEV0019,Dubai Properties,87,179782194,167859238,103839751,64019486,38.14,19831635,44187851,26.32,140606697,83.76,47816270,41622636,8,9.2,80513148,24340051,5299494,2066462,37,6714369
FIN001100,2023-07-01,2023,7,Q3,DEV0020,Meydan Group,82,190678782,178181638,126474553,51707084,29.02,22528835,29178249,16.38,142837062,80.16,49093570,27858688,6,7.32,100575599,31211591,6322485,2325351,4,7127265
FIN001101,2023-08-01,2023,8,Q3,DEV0001,Emaar Properties,79,179263008,147388755,87039225,60349529,40.95,21817567,38531962,26.14,94171796,63.89,26759536,18551885,8,10.13,72796823,21234920,6433342,2269152,1,5895550
FIN001102,2023-08-01,2023,8,Q3,DEV0002,DAMAC Properties,77,157019786,133484213,95208502,38275710,28.67,19001986,19273724,14.44,88337525,66.18,31812051,23394894,4,5.19,84985091,19614391,5817173,2039218,0,5339368
FIN001103,2023-08-01,2023,8,Q3,DEV0003,Aldar Properties,80,202714720,179678002,118998196,60679805,33.77,24851553,35828252,19.94,151110476,84.1,30840463,33531798,6,7.5,97753848,28934388,4544854,2533934,26,7187120
FIN001104,2023-08-01,2023,8,Q3,DEV0004,Nakheel,85,167427220,153375512,95869143,57506368,37.49,25763058,31743310,20.7,111473752,72.68,26218134,21850220,3,3.53,77620277,15338414,5568595,1969732,77,6135020
FIN001105,2023-08-01,2023,8,Q3,DEV0005,Meraas,97,212024443,176865919,115635434,61230484,34.62,28188315,33042169,18.68,109699627,62.02,39932488,31890521,9,9.28,87407771,31393914,10584210,2185819,33,7074636
FIN001106,2023-08-01,2023,8,Q3,DEV0006,Sobha Realty,73,126875898,114444971,63338775,51106195,44.66,14448816,36657379,32.03,87835028,76.75,32913541,11703961,7,9.59,48494489,21616695,5758088,1738026,1,4577798
FIN001107,2023-08-01,2023,8,Q3,DEV0007,Azizi Developments,16,23845088,19152989,10929998,8222990,42.93,2103021,6119969,31.95,13662884,71.34,5065972,3314403,0,0.0,9544463,3167889,1002431,1490318,0,766119
FIN001108,2023-08-01,2023,8,Q3,DEV0008,Danube Properties,49,68398120,63390215,41480733,21909481,34.56,9916990,11992491,18.92,38801381,61.21,14471655,14372179,5,10.2,35214920,9047099,1830391,1395880,6,2535608
FIN001109,2023-08-01,2023,8,Q3,DEV0009,Binghatti,53,87491499,83046872,54433161,28613710,34.45,12915923,15697787,18.9,53123544,63.97,18714728,19088779,4,7.55,40285178,11863828,2963161,1650783,59,3321874
FIN001110,2023-08-01,2023,8,Q3,DEV0010,Ellington Properties,44,70789708,58260517,33190905,25069611,43.03,9006045,16063566,27.57,47275472,81.14,15868542,8002852,5,11.36,28887042,4787128,2227387,1608857,50,2330420
FIN001111,2023-08-01,2023,8,Q3,DEV0011,RAK Properties,43,65325428,60873206,37162418,23710787,38.95,9701213,14009574,23.01,51236894,84.17,16306740,6929521,1,2.33,30865396,5565759,1937120,1519196,85,2434928
FIN001112,2023-08-01,2023,8,Q3,DEV0012,Tiger Properties,28,56067284,44948786,25121228,19827557,44.11,6349405,13478152,29.99,30857196,68.65,12434120,6207759,2,7.14,21220462,4331251,2359940,2002403,10,1797951
FIN001113,2023-08-01,2023,8,Q3,DEV0013,Imtiaz Developments,57,93678531,74957140,43779254,31177885,41.59,9860230,21317655,28.44,62381440,83.22,11456949,8074197,4,7.02,38873214,11999421,2433993,1643483,59,2998285
FIN001114,2023-08-01,2023,8,Q3,DEV0014,Select Group,70,80810660,68225942,48600090,19625851,28.77,7575764,12050087,17.66,45836144,67.18,18663272,15307021,5,7.14,38271069,10396433,1834566,1154438,57,2729037
FIN001115,2023-08-01,2023,8,Q3,DEV0015,Reportage Properties,4,4868624,4028169,2476511,1551657,38.52,532076,1019581,25.31,2958186,73.44,784701,526214,0,0.0,1770548,402410,132869,1217156,6,161126
FIN001116,2023-08-01,2023,8,Q3,DEV0016,Samana Developers,-7,-3617873,-3021809,-1754166,-1267642,41.95,-543035,-724607,-72460700.0,-2402388,-240238800.0,-758723,-474586,0,0.0,-1329116,-276678,-148080,516839,25,-120872
FIN001117,2023-08-01,2023,8,Q3,DEV0017,Object 1,12,17897712,16604610,9417510,7187099,43.28,2012823,5174276,31.16,10653200,64.16,4303918,3287791,0,0.0,6679557,3242772,457219,1491476,1,664184
FIN001118,2023-08-01,2023,8,Q3,DEV0018,Majid Al Futtaim,56,116551120,109776701,72370430,37406270,34.07,13321494,24084776,21.94,75491891,68.77,28996580,18598675,6,10.71,54878826,12729174,2452540,2081270,6,4391068
FIN001119,2023-08-01,2023,8,Q3,DEV0019,Dubai Properties,110,278640780,256458188,149207252,107250935,41.82,28908502,78342433,30.55,185362943,72.28,56520447,51507607,3,2.73,111036281,46490462,9803307,2533098,6,10258327
FIN001120,2023-08-01,2023,8,Q3,DEV0020,Meydan Group,76,176055824,148337048,91201472,57135575,38.52,15955026,41180549,27.76,119204109,80.36,34717332,15912596,7,9.21,67507209,11945805,8122211,2316524,12,5933481
FIN001121,2023-09-01,2023,9,Q3,DEV0001,Emaar Properties,77,149354205,125648246,83720991,41927254,33.37,20292242,21635012,17.22,82455203,65.62,28732169,22293847,9,11.69,64246890,15209044,2734498,1939665,45,5025929
