record_id,record_date,year,month,emirate,city,locality,property_type,property_category,bedrooms,avg_annual_rent_aed,avg_monthly_rent_aed,avg_rent_per_sqft_aed,gross_rental_yield_pct,property_value_estimate_aed,vacancy_rate_pct,str_occupancy_rate_pct,str_adr_aed,str_revpar_aed,ejari_registrations,rera_standard_rent_aed,rent_increase_pct_yoy,demand_supply_ratio,new_rental_listings
RNT002647,2022-12-01,2022,12,Ras Al Khaimah,Ras Al Khaimah,Al Dhait,Villa,Mid-Market,Studio,100162,8346,76.52,6.167,1624170,20.53,72.5,864,626,134,98868,7.72,0.847,16
RNT002648,2022-12-01,2022,12,Dubai,Dubai,Dubai Marina,Apartment,Affordable,1BR,78490,6540,27.77,6.859,1144340,10.02,68.7,536,368,166,73200,4.79,1.543,35
RNT002649,2022-12-01,2022,12,Abu Dhabi,Abu Dhabi,Al Reem Island,Villa,Premium,Studio,213148,17762,150.71,5.663,3763611,9.19,73.2,1693,1239,181,192627,7.06,0.86,59
RNT002650,2022-12-01,2022,12,Abu Dhabi,Abu Dhabi,Al Reem Island,Villa,Premium,3BR,99315,8276,161.15,5.724,1735096,9.75,59.3,699,414,32,93621,8.44,0.71,51
RNT002651,2022-12-01,2022,12,Dubai,Dubai,Dubai Marina,Apartment,Mid-Market,1BR,74587,6215,68.26,6.631,1124761,20.92,79.3,523,414,359,76433,3.88,1.053,70
RNT002652,2022-12-01,2022,12,Abu Dhabi,Abu Dhabi,Saadiyat Island,Apartment,Luxury,1BR,625439,52119,217.67,5.547,11275888,10.0,59.8,5342,3194,79,592655,1.82,0.892,21
RNT002653,2022-12-01,2022,12,Sharjah,Sharjah,Al Taawun,Apartment,Premium,4BR,309900,25825,131.32,6.467,4792293,15.22,59.1,1644,971,11,317008,5.6,1.42,225
RNT002654,2022-12-01,2022,12,Dubai,Dubai,Dubai Hills Estate,Villa,Premium,4BR,565866,47155,191.16,6.923,8174149,21.33,57.7,4662,2689,173,510931,1.12,0.923,49
RNT002655,2022-12-01,2022,12,Ras Al Khaimah,Ras Al Khaimah,Al Marjan Island,Townhouse,Luxury,1BR,735117,61259,281.01,4.478,16415269,15.72,55.9,3707,2072,32,765051,9.47,1.392,35
RNT002656,2022-12-01,2022,12,Dubai,Dubai,MBR City,Apartment,Premium,1BR,373414,31117,160.61,6.793,5496788,14.47,58.3,3145,1833,25,383210,8.99,1.398,111
RNT002657,2022-12-01,2022,12,Abu Dhabi,Abu Dhabi,Al Ghadeer,Studio,Premium,Studio,79472,6622,91.13,5.425,1464947,10.33,80.5,468,376,51,72884,5.99,1.547,56
RNT002658,2022-12-01,2022,12,Abu Dhabi,Abu Dhabi,Al Shamkha,Apartment,Premium,2BR,216065,18005,111.64,5.811,3718134,14.92,67.6,1750,1183,3,222847,8.56,1.325,10
RNT002659,2022-12-01,2022,12,Abu Dhabi,Abu Dhabi,Yas Acres,Apartment,Premium,3BR,65771,5480,96.19,5.511,1193530,11.99,74.7,447,333,81,63610,11.29,0.935,59
RNT002660,2022-12-01,2022,12,Dubai,Dubai,MBR City,Apartment,Premium,1BR,374509,31209,187.6,6.336,5911126,18.98,76.8,1983,1522,127,386708,4.23,1.187,1
RNT002661,2022-12-01,2022,12,Abu Dhabi,Abu Dhabi,Al Reem Island,Studio,Affordable,3BR,63098,5258,22.99,7.185,878163,10.45,68.8,498,342,187,65668,9.87,1.153,35
RNT002662,2022-12-01,2022,12,Abu Dhabi,Abu Dhabi,Corniche,Apartment,Mid-Market,Studio,98548,8212,54.62,6.228,1582256,18.97,73.9,680,502,345,96858,5.12,1.174,2
RNT002663,2022-12-01,2022,12,Dubai,Dubai,Dubai Hills Estate,Villa,Mid-Market,Studio,104923,8743,69.16,7.061,1486011,12.38,66.8,575,384,389,108794,6.08,0.708,29
RNT002664,2022-12-01,2022,12,Ras Al Khaimah,Ras Al Khaimah,Hayat Island,Townhouse,Affordable,2BR,20728,1727,30.11,6.057,342198,6.7,59.5,179,106,27,21216,6.22,0.826,5
RNT002665,2022-12-01,2022,12,Ras Al Khaimah,Ras Al Khaimah,Hayat Island,Villa,Affordable,1BR,33737,2811,36.44,6.863,491598,10.16,59.5,276,164,118,32221,5.6,1.272,11
RNT002666,2022-12-01,2022,12,Dubai,Dubai,Dubai Creek Harbour,Apartment,Mid-Market,2BR,300771,25064,110.32,7.585,3965197,20.2,70.8,2439,1726,81,290085,2.16,1.331,70
RNT002667,2022-12-01,2022,12,Dubai,Dubai,Al Barsha,Studio,Mid-Market,5BR+,90870,7572,107.41,7.321,1241298,7.2,72.7,761,553,236,93762,5.84,1.418,10
RNT002668,2022-12-01,2022,12,Abu Dhabi,Abu Dhabi,Khalifa City,Villa,Affordable,4BR,104553,8712,35.15,7.176,1457034,13.8,59.4,790,469,165,108710,4.55,1.564,24
RNT002669,2022-12-01,2022,12,Dubai,Dubai,Downtown Dubai,Apartment,Ultra-Luxury,4BR,394812,32901,435.07,4.636,8515466,15.07,64.4,3413,2197,110,372700,8.42,1.596,56
RNT002670,2022-12-01,2022,12,Dubai,Dubai,Al Barsha,Villa,Mid-Market,1BR,241753,20146,88.33,7.316,3304589,12.36,72.1,2107,1519,98,247046,3.28,1.589,65
RNT002671,2023-01-01,2023,1,Abu Dhabi,Abu Dhabi,Al Ghadeer,Studio,Luxury,5BR+,473543,39461,197.85,4.508,10503944,18.65,80.2,2952,2367,54,467320,4.04,0.707,63
RNT002672,2023-01-01,2023,1,Dubai,Dubai,Dubai Marina,Apartment,Affordable,2BR,23389,1949,34.95,8.211,284858,18.14,72.1,200,144,446,23437,5.4,1.478,36
RNT002673,2023-01-01,2023,1,Dubai,Dubai,Business Bay,Townhouse,Mid-Market,2BR,72123,6010,67.64,6.929,1040925,6.49,59.5,589,350,17,75554,3.31,1.459,7
RNT002674,2023-01-01,2023,1,Abu Dhabi,Abu Dhabi,Al Raha Beach,Villa,Luxury,5BR+,280436,23369,165.88,4.958,5655679,20.05,73.3,1485,1088,150,279494,9.84,0.899,54
RNT002675,2023-01-01,2023,1,Sharjah,Sharjah,Al Taawun,Apartment,Mid-Market,2BR,103574,8631,87.95,6.051,1711738,20.57,61.6,695,428,90,96531,4.5,0.973,55
RNT002676,2023-01-01,2023,1,Abu Dhabi,Abu Dhabi,Corniche,Townhouse,Ultra-Luxury,2BR,1434884,119573,633.09,3.994,35927175,12.81,59.5,7624,4536,210,1416951,8.88,0.861,13
RNT002677,2023-01-01,2023,1,Dubai,Dubai,Dubai Creek Harbour,Villa,Affordable,1BR,69152,5762,29.6,7.607,909043,17.65,57.3,504,288,5,63762,6.08,1.528,29
RNT002678,2023-01-01,2023,1,Dubai,Dubai,Dubai Creek Harbour,Apartment,Mid-Market,3BR,93760,7813,86.23,6.66,1407856,16.61,66.1,540,356,5,90264,10.05,1.355,61
RNT002679,2023-01-01,2023,1,Sharjah,Sharjah,Al Taawun,Apartment,Premium,1BR,369833,30819,174.6,5.945,6220793,20.61,79.0,2151,1699,44,363510,8.03,0.928,21
RNT002680,2023-01-01,2023,1,Dubai,Dubai,Dubai Hills Estate,Apartment,Mid-Market,4BR,153447,12787,96.31,6.806,2254486,9.93,81.7,825,674,67,146169,12.65,1.545,359
RNT002681,2023-01-01,2023,1,Dubai,Dubai,DAMAC Hills,Apartment,Premium,1BR,307680,25640,126.0,6.065,5072759,16.42,76.6,1688,1293,98,277975,5.13,1.313,60
RNT002682,2023-01-01,2023,1,Sharjah,Sharjah,Al Yarmook,Apartment,Affordable,3BR,125902,10491,59.45,7.109,1770999,20.13,55.4,734,406,53,118944,6.62,1.354,17
RNT002683,2023-01-01,2023,1,Abu Dhabi,Abu Dhabi,Corniche,Studio,Mid-Market,2BR,98813,8234,92.88,6.684,1478292,17.11,64.8,660,427,80,99878,7.62,0.894,9
RNT002684,2023-01-01,2023,1,Abu Dhabi,Abu Dhabi,Al Reef,Apartment,Luxury,2BR,669765,55813,257.27,4.714,14208688,16.86,64.2,3374,2166,118,636168,7.66,1.231,67
RNT002685,2023-01-01,2023,1,Dubai,Dubai,DAMAC Hills,Townhouse,Luxury,3BR,184667,15388,182.5,5.496,3359745,6.28,76.6,1381,1057,144,166702,0.44,1.094,60
RNT002686,2023-01-01,2023,1,Sharjah,Sharjah,Al Qasimia,Studio,Affordable,3BR,43606,3633,44.68,6.425,678730,14.47,75.5,242,182,19,43916,9.48,1.478,37
RNT002687,2023-01-01,2023,1,Dubai,Dubai,JVC,Apartment,Mid-Market,1BR,204463,17038,75.76,6.595,3100402,7.9,65.3,1189,776,283,213679,7.29,0.811,15
RNT002688,2023-01-01,2023,1,Dubai,Dubai,MBR City,Villa,Luxury,2BR,558690,46557,224.73,5.407,10333119,7.32,69.8,4243,2961,35,537398,-1.71,1.295,53
RNT002689,2023-01-01,2023,1,Dubai,Dubai,JBR,Townhouse,Premium,2BR,129806,10817,110.85,6.292,2063194,20.52,80.2,1073,860,18,120055,2.45,0.849,38
RNT002690,2023-01-01,2023,1,Abu Dhabi,Abu Dhabi,Al Raha Beach,Apartment,Ultra-Luxury,1BR,882221,73518,482.33,4.625,19077044,15.28,66.8,5628,3759,29,827391,4.33,1.596,30
RNT002691,2023-01-01,2023,1,Dubai,Dubai,Sports City,Apartment,Luxury,1BR,928927,77410,431.02,6.371,14581405,20.34,58.4,5414,3161,137,945202,6.55,1.08,19
RNT002692,2023-01-01,2023,1,Dubai,Dubai,Downtown Dubai,Apartment,Premium,3BR,178891,14907,122.69,7.129,2509448,14.16,72.2,1303,940,2,178752,3.53,0.964,10
RNT002693,2023-01-01,2023,1,Sharjah,Sharjah,Al Majaz,Villa,Affordable,3BR,132931,11077,50.23,7.306,1819553,11.64,70.8,1134,802,60,128517,4.14,0.752,45
RNT002694,2023-01-01,2023,1,Dubai,Dubai,Al Furjan,Apartment,Ultra-Luxury,Studio,249101,20758,332.52,4.619,5393211,8.78,79.7,1650,1315,117,238209,8.52,0.932,75
RNT002695,2023-01-01,2023,1,Dubai,Dubai,DAMAC Hills,Townhouse,Affordable,2BR,44236,3686,32.62,6.744,655947,17.34,59.7,299,178,790,44348,5.81,0.987,20
RNT002696,2023-01-01,2023,1,Dubai,Dubai,Business Bay,Townhouse,Premium,1BR,454629,37885,190.89,6.867,6620122,8.24,76.6,2502,1916,105,436130,4.05,1.197,51
RNT002697,2023-01-01,2023,1,Abu Dhabi,Abu Dhabi,Corniche,Townhouse,Mid-Market,5BR+,154287,12857,81.88,5.851,2636760,15.17,69.2,948,656,30,160693,7.01,1.569,94
RNT002698,2023-01-01,2023,1,Ras Al Khaimah,Ras Al Khaimah,Hayat Island,Apartment,Premium,4BR,221573,18464,78.42,4.877,4543462,15.61,58.5,1511,883,137,204209,4.84,1.272,22
RNT002699,2023-01-01,2023,1,Dubai,Dubai,Discovery Gardens,Villa,Affordable,2BR,62395,5199,65.48,7.822,797709,17.77,79.0,506,399,217,59870,7.07,1.032,84
RNT002700,2023-01-01,2023,1,Abu Dhabi,Abu Dhabi,Yas Island,Apartment,Mid-Market,2BR,125446,10453,84.89,6.786,1848707,15.68,74.2,1096,813,125,118255,3.79,0.893,11
RNT002701,2023-01-01,2023,1,Abu Dhabi,Abu Dhabi,Masdar City,Townhouse,Mid-Market,1BR,184034,15336,84.71,5.65,3257294,10.18,64.1,1305,836,78,175594,8.88,1.144,3
RNT002702,2023-01-01,2023,1,Ras Al Khaimah,Ras Al Khaimah,Hayat Island,Townhouse,Mid-Market,4BR,144812,12067,72.46,5.306,2729369,19.33,68.2,903,615,16,144493,5.29,0.75,17
RNT002703,2023-01-01,2023,1,Dubai,Dubai,Dubai Marina,Apartment,Mid-Market,5BR+,252843,21070,92.14,7.458,3390314,20.82,72.8,1666,1212,112,247802,6.22,1.272,66
RNT002704,2023-01-01,2023,1,Abu Dhabi,Abu Dhabi,Masdar City,Villa,Premium,2BR,241308,20109,147.95,6.078,3970330,18.85,77.3,1576,1218,89,227734,5.37,1.53,33
RNT002705,2023-01-01,2023,1,Dubai,Dubai,Al Furjan,Villa,Mid-Market,1BR,139673,11639,62.54,6.338,2203876,6.76,69.2,1006,696,21,142292,9.6,1.53,11
RNT002706,2023-01-01,2023,1,Abu Dhabi,Abu Dhabi,Yas Acres,Townhouse,Mid-Market,2BR,121897,10158,62.62,5.393,2260335,20.71,62.8,943,592,0,121047,8.83,0.735,97
RNT002707,2023-01-01,2023,1,Abu Dhabi,Abu Dhabi,Al Shamkha,Villa,Affordable,1BR,25740,2145,22.46,6.9,373050,6.36,56.4,219,123,13,27026,2.97,1.014,39
RNT002708,2023-01-01,2023,1,Dubai,Dubai,Business Bay,Apartment,Premium,Studio,163090,13590,185.23,6.933,2352251,9.77,77.7,1170,909,25,151974,6.73,1.118,65
RNT002709,2023-01-01,2023,1,Dubai,Dubai,MBR City,Apartment,Mid-Market,4BR,179218,14934,102.13,7.147,2507699,15.53,72.4,1146,829,231,176202,3.27,1.022,46
RNT002710,2023-01-01,2023,1,Dubai,Dubai,DAMAC Hills,Villa,Luxury,1BR,1138000,94833,406.32,6.108,18630807,17.26,63.8,8059,5141,437,1038331,6.9,1.252,36
RNT002711,2023-01-01,2023,1,Dubai,Dubai,Motor City,Apartment,Luxury,2BR,506832,42236,180.91,5.282,9595840,6.04,74.4,3500,2604,2,466219,0.95,1.502,34
RNT002712,2023-01-01,2023,1,Dubai,Dubai,Dubai Creek Harbour,Apartment,Affordable,Studio,22515,1876,39.05,7.04,319840,10.2,63.9,116,74,31,20697,1.42,1.551,26
RNT002713,2023-01-01,2023,1,Abu Dhabi,Abu Dhabi,Yas Island,Apartment,Ultra-Luxury,1BR,378560,31546,371.62,3.791,9985987,21.61,69.1,2401,1659,32,348736,4.45,1.523,98
RNT002714,2023-01-01,2023,1,Dubai,Dubai,Arabian Ranches,Townhouse,Mid-Market,1BR,201986,16832,91.76,6.553,3082218,6.44,60.3,1402,845,3,192071,11.88,0.928,37
RNT002715,2023-01-01,2023,1,Sharjah,Sharjah,Al Nahda,Apartment,Premium,Studio,368982,30748,134.65,6.178,5972424,20.12,77.9,3203,2495,115,362627,3.23,1.575,107
RNT002716,2023-01-01,2023,1,Dubai,Dubai,MBR City,Villa,Mid-Market,1BR,192599,16049,95.53,7.225,2665648,5.08,61.4,1363,836,116,181044,0.89,1.505,9
RNT002717,2023-01-01,2023,1,Abu Dhabi,Abu Dhabi,Al Ghadeer,Townhouse,Ultra-Luxury,4BR,356616,29718,452.7,4.1,8697315,13.55,63.7,2940,1872,67,350371,4.73,1.387,1
RNT002718,2023-01-01,2023,1,Abu Dhabi,Abu Dhabi,Al Ghadeer,Townhouse,Mid-Market,Studio,113543,9461,80.01,5.99,1895587,19.86,57.4,580,332,56,103550,11.23,1.138,1
RNT002719,2023-01-01,2023,1,Dubai,Dubai,Arabian Ranches,Villa,Premium,1BR,204755,17062,185.16,6.809,3007016,7.05,77.5,1073,831,174,199423,6.84,1.532,103
RNT002720,2023-01-01,2023,1,Dubai,Dubai,MBR City,Apartment,Mid-Market,3BR,161476,13456,82.23,7.202,2242164,19.04,77.5,1064,824,25,148532,5.78,1.208,51
RNT002721,2023-01-01,2023,1,Dubai,Dubai,Arabian Ranches,Apartment,Mid-Market,2BR,68097,5674,82.88,7.652,889880,9.68,72.0,580,417,115,64929,0.89,1.499,27
RNT002722,2023-01-01,2023,1,Dubai,Dubai,JVC,Villa,Mid-Market,1BR,307412,25617,108.52,7.431,4136823,19.21,80.6,2657,2141,42,295356,2.05,1.422,92
RNT002723,2023-01-01,2023,1,Dubai,Dubai,Meydan,Studio,Affordable,2BR,115636,9636,52.25,6.651,1738691,17.9,58.2,1013,589,125,108861,5.02,0.739,3
RNT002724,2023-01-01,2023,1,Ras Al Khaimah,Ras Al Khaimah,Mina Al Arab,Apartment,Mid-Market,5BR+,261568,21797,89.09,6.404,4084147,21.69,67.2,1744,1171,0,243573,8.5,1.378,41
RNT002725,2023-01-01,2023,1,Dubai,Dubai,Al Barsha,Studio,Mid-Market,1BR,54268,4522,77.84,6.189,876917,7.1,61.5,429,263,72,51207,6.15,1.447,62
RNT002726,2023-01-01,2023,1,Dubai,Dubai,Sports City,Studio,Premium,1BR,238355,19862,107.64,6.562,3632209,6.32,80.6,1352,1089,26,237402,7.86,1.221,17
RNT002727,2023-01-01,2023,1,Dubai,Dubai,MBR City,Apartment,Premium,3BR,200685,16723,149.14,7.076,2836211,10.63,59.0,1682,992,1,195719,0.65,1.428,5
RNT002728,2023-01-01,2023,1,Ras Al Khaimah,Ras Al Khaimah,Mina Al Arab,Villa,Mid-Market,2BR,58252,4854,48.8,5.479,1063260,13.6,58.8,465,273,88,60332,6.9,1.591,10
RNT002729,2023-01-01,2023,1,Abu Dhabi,Abu Dhabi,Yas Acres,Villa,Affordable,3BR,58861,4905,53.27,6.498,905850,8.92,70.9,310,219,275,59619,2.34,1.053,33
RNT002730,2023-01-01,2023,1,Ras Al Khaimah,Ras Al Khaimah,Al Dhait,Villa,Premium,3BR,115663,9638,112.24,4.579,2525852,5.85,73.2,799,584,175,109215,3.7,1.319,33
RNT002731,2023-01-01,2023,1,Dubai,Dubai,Dubai South,Studio,Mid-Market,4BR,94293,7857,65.02,6.952,1356374,21.49,81.4,491,399,49,90364,16.86,1.22,2
RNT002732,2023-01-01,2023,1,Dubai,Dubai,JBR,Studio,Mid-Market,3BR,196511,16375,98.04,7.13,2756146,6.95,56.7,1602,908,40,199255,6.73,1.525,3
RNT002733,2023-01-01,2023,1,Dubai,Dubai,MBR City,Villa,Premium,1BR,340312,28359,129.33,6.146,5536886,9.9,67.9,2087,1417,90,349174,10.36,0.994,38
RNT002734,2023-01-01,2023,1,Dubai,Dubai,Business Bay,Townhouse,Mid-Market,4BR,239675,19972,80.87,6.305,3801595,21.28,69.2,1980,1370,471,233224,7.71,1.407,24
RNT002735,2023-01-01,2023,1,Sharjah,Sharjah,Al Majaz,Apartment,Mid-Market,3BR,68375,5697,59.15,6.447,1060642,16.8,71.9,428,307,60,64216,9.89,0.786,100
RNT002736,2023-01-01,2023,1,Sharjah,Sharjah,Al Majaz,Apartment,Premium,5BR+,77667,6472,85.34,5.631,1379258,14.25,58.0,443,256,393,71684,6.46,0.989,49
RNT002737,2023-02-01,2023,2,Sharjah,Sharjah,Al Taawun,Apartment,Mid-Market,2BR,73855,6154,65.29,6.041,1222578,21.61,55.4,632,350,5,77459,9.31,1.229,50
RNT002738,2023-02-01,2023,2,Dubai,Dubai,Motor City,Studio,Affordable,4BR,91848,7654,64.17,7.909,1161247,11.14,71.9,508,365,257,85452,11.06,1.127,64
RNT002739,2023-02-01,2023,2,Dubai,Dubai,MBR City,Villa,Premium,1BR,339029,28252,144.44,6.813,4976170,19.37,63.3,2316,1466,197,310946,10.19,1.256,206
RNT002740,2023-02-01,2023,2,Abu Dhabi,Abu Dhabi,Saadiyat Island,Apartment,Mid-Market,2BR,159784,13315,86.95,6.106,2616806,12.54,71.6,1190,852,163,165471,9.83,1.521,109
RNT002741,2023-02-01,2023,2,Abu Dhabi,Abu Dhabi,Al Ghadeer,Apartment,Ultra-Luxury,1BR,626490,52207,492.85,3.923,15967732,16.27,56.6,3370,1907,180,574030,3.61,0.974,40
RNT002742,2023-02-01,2023,2,Abu Dhabi,Abu Dhabi,Corniche,Apartment,Affordable,5BR+,66781,5565,43.82,6.773,985998,17.08,57.2,475,271,567,67282,5.66,1.078,228
RNT002743,2023-02-01,2023,2,Ras Al Khaimah,Ras Al Khaimah,Hayat Island,Villa,Affordable,2BR,108456,9038,38.44,6.966,1556894,18.54,66.2,685,453,171,98275,5.72,1.571,10
RNT002744,2023-02-01,2023,2,Dubai,Dubai,Dubai Hills Estate,Townhouse,Luxury,1BR,417975,34831,305.98,5.899,7085589,13.6,55.0,3453,1899,72,421932,2.28,1.256,79
RNT002745,2023-02-01,2023,2,Dubai,Dubai,Palm Jumeirah,Villa,Mid-Market,4BR,59679,4973,89.6,7.067,844482,7.28,78.2,316,247,19,58473,4.81,0.988,54
RNT002746,2023-02-01,2023,2,Dubai,Dubai,Sports City,Studio,Mid-Market,3BR,75411,6284,82.98,6.459,1167503,9.14,58.4,574,335,312,78768,5.29,0.877,10
RNT002747,2023-02-01,2023,2,Sharjah,Sharjah,Al Qasimia,Studio,Mid-Market,3BR,85711,7142,93.71,6.675,1284029,7.78,66.3,530,351,2,81056,13.45,1.125,14
RNT002748,2023-02-01,2023,2,Abu Dhabi,Abu Dhabi,Al Ghadeer,Villa,Mid-Market,2BR,144806,12067,86.12,6.286,2303638,18.78,70.2,1113,781,112,144773,7.23,1.451,144
RNT002749,2023-02-01,2023,2,Dubai,Dubai,Motor City,Apartment,Mid-Market,2BR,107540,8961,67.52,6.437,1670559,9.25,74.7,777,580,118,103234,6.24,1.517,2
RNT002750,2023-02-01,2023,2,Dubai,Dubai,MBR City,Villa,Premium,3BR,393028,32752,132.2,6.919,5680136,18.98,78.1,3346,2613,109,403618,8.22,0.709,38
RNT002751,2023-02-01,2023,2,Dubai,Dubai,MBR City,Villa,Mid-Market,3BR,78150,6512,72.61,6.186,1263362,5.28,75.5,467,352,67,72041,7.05,1.328,45
RNT002752,2023-02-01,2023,2,Dubai,Dubai,Arabian Ranches,Villa,Affordable,1BR,83123,6926,31.43,6.819,1218917,10.47,65.6,472,309,10,86985,6.46,1.347,6
RNT002753,2023-02-01,2023,2,Dubai,Dubai,Sports City,Apartment,Mid-Market,1BR,199768,16647,89.12,6.605,3024326,8.87,62.6,1438,900,164,180897,2.75,1.132,54
RNT002754,2023-02-01,2023,2,Dubai,Dubai,Al Furjan,Apartment,Mid-Market,1BR,87064,7255,91.91,7.467,1165936,5.79,79.0,644,508,21,85273,7.39,0.858,14
RNT002755,2023-02-01,2023,2,Abu Dhabi,Abu Dhabi,Al Reef,Apartment,Premium,2BR,137170,11430,111.15,5.24,2617862,12.79,71.8,1025,735,64,133178,5.67,1.571,7
RNT002756,2023-02-01,2023,2,Abu Dhabi,Abu Dhabi,Yas Island,Apartment,Luxury,2BR,726949,60579,263.77,5.428,13393581,16.84,65.8,5879,3868,541,708548,11.15,1.323,53
RNT002757,2023-02-01,2023,2,Dubai,Dubai,Dubai South,Apartment,Mid-Market,5BR+,103732,8644,61.2,6.989,1484307,12.64,67.8,842,570,41,105378,5.84,0.792,5
RNT002758,2023-02-01,2023,2,Dubai,Dubai,Dubai Marina,Villa,Mid-Market,3BR,233826,19485,80.63,6.885,3396396,7.84,58.8,1462,859,97,221051,2.54,1.077,15
RNT002759,2023-02-01,2023,2,Abu Dhabi,Abu Dhabi,Yas Island,Apartment,Premium,4BR,230563,19213,94.69,5.347,4311708,9.1,80.3,1895,1521,34,212702,6.75,1.254,71
RNT002760,2023-02-01,2023,2,Abu Dhabi,Abu Dhabi,Saadiyat Island,Villa,Luxury,2BR,521159,43429,287.14,5.421,9613765,19.08,66.6,3644,2426,123,475688,5.19,1.149,10
RNT002761,2023-02-01,2023,2,Abu Dhabi,Abu Dhabi,Saadiyat Island,Studio,Premium,2BR,309341,25778,107.26,5.78,5352324,8.32,57.5,2500,1437,76,321832,6.36,1.572,31
RNT002762,2023-02-01,2023,2,Dubai,Dubai,Dubai Hills Estate,Villa,Mid-Market,2BR,85525,7127,86.05,6.452,1325534,15.13,56.7,544,308,4,84974,5.04,0.776,12
RNT002763,2023-02-01,2023,2,Ras Al Khaimah,Ras Al Khaimah,Al Hamra Village,Apartment,Premium,2BR,412402,34366,154.24,5.365,7686469,19.93,81.6,2253,1838,77,375936,1.23,1.014,4
RNT002764,2023-02-01,2023,2,Dubai,Dubai,Dubai South,Villa,Premium,2BR,191693,15974,151.17,6.605,2902180,7.31,62.6,1066,667,186,199452,10.76,0.837,7
RNT002765,2023-02-01,2023,2,Ras Al Khaimah,Ras Al Khaimah,Mina Al Arab,Apartment,Mid-Market,Studio,64367,5363,61.87,5.599,1149630,7.59,61.9,479,296,18,61822,-0.35,1.171,86
RNT002766,2023-02-01,2023,2,Abu Dhabi,Abu Dhabi,Al Shamkha,Apartment,Luxury,2BR,404574,33714,212.57,4.952,8169456,15.53,58.1,3526,2048,176,407825,7.9,0.741,59
RNT002767,2023-02-01,2023,2,Sharjah,Sharjah,Muwaileh,Villa,Affordable,1BR,81150,6762,31.67,7.448,1089515,20.68,73.9,633,467,60,74539,3.68,1.096,16
RNT002768,2023-02-01,2023,2,Dubai,Dubai,JBR,Apartment,Premium,1BR,310085,25840,133.18,6.805,4556813,14.81,59.9,1616,967,36,315840,8.32,0.753,65
RNT002769,2023-02-01,2023,2,Dubai,Dubai,Al Furjan,Apartment,Mid-Market,Studio,84256,7021,89.87,6.222,1354087,8.46,66.8,638,426,173,78401,5.92,1.425,20
RNT002770,2023-02-01,2023,2,Abu Dhabi,Abu Dhabi,Yas Acres,Apartment,Premium,1BR,305831,25485,109.99,5.913,5172620,13.13,81.1,2438,1977,102,306199,5.61,0.745,9
RNT002771,2023-02-01,2023,2,Dubai,Dubai,Dubai Creek Harbour,Villa,Affordable,4BR,29814,2484,37.55,6.776,439976,20.02,68.1,247,168,103,30153,-1.44,1.275,0
RNT002772,2023-02-01,2023,2,Sharjah,Sharjah,Al Nahda,Apartment,Mid-Market,1BR,161856,13488,102.68,6.851,2362607,7.47,72.8,1186,863,476,165275,3.79,1.268,185
RNT002773,2023-02-01,2023,2,Abu Dhabi,Abu Dhabi,Al Shamkha,Villa,Luxury,2BR,370839,30903,239.79,5.248,7066869,19.54,76.0,2257,1715,233,374613,3.99,1.416,7
RNT002774,2023-02-01,2023,2,Abu Dhabi,Abu Dhabi,Al Ghadeer,Villa,Premium,3BR,221492,18457,127.85,5.237,4229642,16.22,80.7,1303,1051,158,217111,6.3,1.035,122
RNT002775,2023-02-01,2023,2,Abu Dhabi,Abu Dhabi,Khalifa City,Villa,Premium,Studio,221849,18487,87.24,5.545,4001135,18.65,55.9,1813,1013,0,205761,4.23,0.837,12
RNT002776,2023-02-01,2023,2,Dubai,Dubai,Arabian Ranches,Apartment,Mid-Market,Studio,85139,7094,53.91,6.33,1344943,18.26,79.6,696,554,440,78660,4.2,0.827,3
RNT002777,2023-02-01,2023,2,Ras Al Khaimah,Ras Al Khaimah,Hayat Island,Apartment,Premium,5BR+,322488,26874,120.67,4.943,6523942,10.98,63.7,2253,1435,65,308054,7.8,1.098,32
RNT002778,2023-02-01,2023,2,Dubai,Dubai,Palm Jumeirah,Villa,Mid-Market,3BR,255774,21314,98.81,7.653,3342141,21.02,62.8,2133,1339,213,238202,7.02,1.302,28
RNT002779,2023-02-01,2023,2,Dubai,Dubai,JVC,Villa,Premium,1BR,547126,45593,199.16,7.007,7808386,15.66,57.0,3416,1947,105,531002,10.85,0.881,13
RNT002780,2023-02-01,2023,2,Abu Dhabi,Abu Dhabi,Al Reef,Townhouse,Premium,1BR,146019,12168,143.95,4.971,2937562,9.32,78.4,1007,789,87,148580,5.29,1.249,7
RNT002781,2023-02-01,2023,2,Sharjah,Sharjah,Al Nahda,Townhouse,Affordable,3BR,34149,2845,23.84,7.934,430419,18.51,69.9,212,148,29,31876,5.07,1.532,26
RNT002782,2023-02-01,2023,2,Abu Dhabi,Abu Dhabi,Al Reef,Studio,Ultra-Luxury,5BR+,359332,29944,603.25,4.564,7873964,18.96,64.0,2810,1798,129,370038,4.0,0.987,17
RNT002783,2023-02-01,2023,2,Abu Dhabi,Abu Dhabi,Al Shamkha,Apartment,Mid-Market,4BR,99942,8328,63.08,5.997,1666559,20.61,63.0,661,416,66,95928,4.12,1.314,22
RNT002784,2023-02-01,2023,2,Abu Dhabi,Abu Dhabi,Saadiyat Island,Studio,Mid-Market,4BR,225874,18822,84.83,6.629,3407628,19.18,61.2,1832,1121,40,234583,5.37,1.339,81
