contract_id,contract_date,year,month,area,bedrooms,property_type,annual_rent_aed,monthly_rent_aed,contract_duration_months,payment_frequency,is_renewal,tenant_nationality
RERA-2022-0015638,2022-01-12,2022,1,JVC,4,Villa,131009,10917,12,Annual,True,Other
RERA-2022-0015639,2022-07-28,2022,7,DIFC,2,Apartment,187531,15628,6,Bi-annual,True,Other
RERA-2022-0015640,2022-07-02,2022,7,Mirdif,0,Apartment,42442,3537,12,Annual,False,Pakistan
RERA-2022-0015641,2022-06-23,2022,6,Bur Dubai,2,Apartment,83422,6952,12,Quarterly,False,Other
RERA-2022-0015642,2022-09-02,2022,9,JVC,1,Apartment,51368,4281,12,Annual,False,Other
RERA-2022-0015643,2022-01-20,2022,1,Bur Dubai,2,Apartment,78778,6565,12,Bi-annual,False,Philippines
RERA-2022-0015644,2022-11-25,2022,11,DIFC,4,Villa,341099,28425,12,Annual,True,Pakistan
RERA-2022-0015645,2022-10-09,2022,10,Discovery Gardens,2,Apartment,51878,4323,12,Annual,True,Pakistan
RERA-2022-0015646,2022-06-06,2022,6,Dubai Hills Estate,3,Apartment,222942,18578,12,Quarterly,True,UK
RERA-2022-0015647,2022-02-28,2022,2,Business Bay,2,Apartment,133967,11164,12,Bi-annual,False,UAE
RERA-2022-0015648,2022-12-28,2022,12,International City,1,Apartment,31920,2660,12,Annual,True,Other
RERA-2022-0015649,2022-08-09,2022,8,Dubai Marina,1,Apartment,81407,6784,12,Annual,True,Egypt
RERA-2022-0015650,2022-03-29,2022,3,Al Barsha,2,Apartment,122366,10197,12,Bi-annual,False,India
RERA-2022-0015651,2022-04-18,2022,4,Business Bay,3,Apartment,151218,12602,12,Quarterly,True,UAE
RERA-2022-0015652,2022-12-03,2022,12,Deira,1,Apartment,41656,3471,12,Annual,True,Other
RERA-2022-0015653,2022-11-06,2022,11,JLT,1,Apartment,45976,3831,12,Monthly,False,Other
RERA-2022-0015654,2022-08-12,2022,8,JLT,1,Apartment,70389,5866,12,Bi-annual,True,UAE
RERA-2022-0015655,2022-05-30,2022,5,International City,1,Apartment,33130,2761,12,Annual,False,UAE
RERA-2022-0015656,2022-08-26,2022,8,Dubai Marina,4,Villa,313063,26089,12,Annual,True,UAE
RERA-2022-0015657,2022-05-08,2022,5,Business Bay,1,Apartment,87198,7266,12,Bi-annual,False,India
RERA-2022-0015658,2022-08-08,2022,8,Deira,0,Apartment,30076,2506,24,Bi-annual,False,Other
RERA-2022-0015659,2022-08-06,2022,8,Deira,1,Apartment,47968,3997,12,Annual,False,UAE
RERA-2022-0015660,2022-07-10,2022,7,Deira,2,Apartment,66841,5570,6,Bi-annual,True,India
RERA-2022-0015661,2022-04-11,2022,4,Palm Jumeirah,2,Apartment,203437,16953,12,Annual,False,UAE
RERA-2022-0015662,2022-04-01,2022,4,JVC,3,Apartment,124077,10340,24,Bi-annual,False,Egypt
RERA-2022-0015663,2022-10-06,2022,10,Dubai Hills Estate,1,Apartment,90374,7531,12,Annual,False,UK
RERA-2022-0015664,2022-11-03,2022,11,DIFC,1,Apartment,118546,9879,12,Bi-annual,True,UAE
RERA-2022-0015665,2022-07-02,2022,7,Bur Dubai,0,Apartment,38395,3200,12,Bi-annual,False,India
RERA-2022-0015666,2022-12-09,2022,12,International City,2,Apartment,43962,3664,24,Annual,True,Pakistan
RERA-2022-0015667,2022-09-12,2022,9,Dubai Hills Estate,1,Apartment,125714,10476,12,Annual,True,India
RERA-2022-0015668,2022-02-16,2022,2,Deira,0,Apartment,22923,1910,12,Annual,False,Other
RERA-2022-0015669,2022-04-09,2022,4,Business Bay,3,Apartment,192503,16042,12,Bi-annual,True,India
RERA-2022-0015670,2022-08-12,2022,8,Dubai Hills Estate,3,Apartment,246403,20534,6,Annual,True,Philippines
RERA-2022-0015671,2022-10-19,2022,10,International City,2,Apartment,47864,3989,12,Annual,False,India
RERA-2022-0015672,2022-06-27,2022,6,JVC,3,Apartment,116923,9744,12,Bi-annual,False,Philippines
RERA-2022-0015673,2022-05-28,2022,5,JLT,2,Apartment,90987,7582,6,Annual,False,UAE
RERA-2022-0015674,2022-12-14,2022,12,Al Barsha,3,Apartment,158597,13216,6,Bi-annual,True,Other
RERA-2022-0015675,2022-11-11,2022,11,Mirdif,3,Apartment,120909,10076,6,Bi-annual,True,Other
RERA-2022-0015676,2022-01-20,2022,1,Deira,2,Apartment,54625,4552,12,Bi-annual,False,India
RERA-2022-0015677,2022-10-10,2022,10,Town Square,0,Apartment,33650,2804,12,Monthly,False,Egypt
RERA-2022-0015678,2022-11-07,2022,11,Business Bay,2,Apartment,123810,10318,12,Annual,True,India
RERA-2022-0015679,2022-04-14,2022,4,Business Bay,2,Apartment,116034,9670,6,Annual,False,Egypt
RERA-2022-0015680,2022-03-05,2022,3,Downtown Dubai,2,Apartment,169009,14084,12,Annual,False,Other
RERA-2022-0015681,2022-12-09,2022,12,JLT,2,Apartment,97142,8095,12,Bi-annual,False,Other
RERA-2022-0015682,2022-01-06,2022,1,Mirdif,1,Apartment,48217,4018,24,Annual,False,Other
RERA-2022-0015683,2022-07-24,2022,7,Dubai Hills Estate,2,Apartment,196822,16402,12,Monthly,False,UAE
RERA-2022-0015684,2022-06-14,2022,6,Town Square,3,Apartment,75899,6325,12,Quarterly,False,UAE
RERA-2022-0015685,2022-02-24,2022,2,Town Square,1,Apartment,52667,4389,24,Quarterly,True,UK
RERA-2022-0015686,2022-03-03,2022,3,Deira,1,Apartment,44836,3736,12,Quarterly,False,UAE
RERA-2022-0015687,2022-01-28,2022,1,Mirdif,3,Apartment,109992,9166,12,Quarterly,True,UAE
RERA-2022-0015688,2022-11-16,2022,11,Discovery Gardens,4,Villa,106701,8892,12,Annual,True,Other
RERA-2022-0015689,2022-09-25,2022,9,Al Barsha,3,Apartment,182856,15238,12,Annual,True,UAE
RERA-2022-0015690,2022-07-30,2022,7,Mirdif,2,Apartment,90350,7529,12,Quarterly,False,Philippines
RERA-2022-0015691,2022-06-27,2022,6,DIFC,1,Apartment,124094,10341,12,Annual,True,UAE
RERA-2022-0015692,2022-09-21,2022,9,Al Barsha,0,Apartment,46255,3855,12,Annual,True,UAE
RERA-2022-0015693,2022-10-14,2022,10,Business Bay,2,Apartment,127317,10610,24,Monthly,True,UAE
RERA-2022-0015694,2022-01-09,2022,1,Discovery Gardens,2,Apartment,42438,3536,12,Quarterly,False,India
RERA-2022-0015695,2022-11-28,2022,11,JLT,0,Apartment,44002,3667,12,Annual,False,UK
RERA-2022-0015696,2022-12-21,2022,12,Business Bay,3,Apartment,184394,15366,6,Bi-annual,True,India
RERA-2022-0015697,2022-11-08,2022,11,Palm Jumeirah,1,Apartment,130155,10846,12,Annual,False,India
RERA-2022-0015698,2022-01-15,2022,1,Dubai Hills Estate,2,Apartment,166282,13857,12,Monthly,True,Philippines
RERA-2022-0015699,2022-09-15,2022,9,Town Square,1,Apartment,42323,3527,12,Annual,True,Egypt
RERA-2022-0015700,2022-04-12,2022,4,JLT,2,Apartment,75021,6252,12,Annual,True,Other
RERA-2022-0015701,2022-01-14,2022,1,Palm Jumeirah,0,Apartment,77303,6442,12,Bi-annual,True,India
RERA-2022-0015702,2022-02-08,2022,2,Palm Jumeirah,0,Apartment,89433,7453,24,Monthly,False,Other
RERA-2022-0015703,2022-02-21,2022,2,Deira,2,Apartment,60069,5006,12,Annual,False,Philippines
RERA-2022-0015704,2022-11-19,2022,11,Dubai Hills Estate,1,Apartment,94403,7867,12,Quarterly,True,UK
RERA-2022-0015705,2022-09-09,2022,9,Discovery Gardens,2,Apartment,51759,4313,12,Annual,False,Pakistan
RERA-2022-0015706,2022-06-16,2022,6,International City,1,Apartment,30662,2555,12,Quarterly,False,Other
RERA-2022-0015707,2022-12-16,2022,12,Palm Jumeirah,3,Apartment,322660,26888,12,Monthly,False,Other
RERA-2022-0015708,2022-07-22,2022,7,Dubai Marina,1,Apartment,108378,9032,12,Monthly,True,UAE
RERA-2022-0015709,2022-10-22,2022,10,Discovery Gardens,3,Apartment,60714,5060,12,Annual,False,UAE
RERA-2022-0015710,2022-01-28,2022,1,Mirdif,2,Apartment,80414,6701,24,Quarterly,False,Pakistan
RERA-2022-0015711,2022-03-21,2022,3,Palm Jumeirah,3,Apartment,335141,27928,12,Annual,False,Other
RERA-2022-0015712,2022-04-29,2022,4,DIFC,4,Villa,382906,31909,12,Bi-annual,False,Pakistan
RERA-2022-0015713,2022-06-28,2022,6,International City,2,Apartment,52577,4381,6,Bi-annual,False,UK
RERA-2022-0015714,2022-09-24,2022,9,Business Bay,2,Apartment,115355,9613,12,Bi-annual,True,India
RERA-2022-0015715,2022-08-01,2022,8,Dubai Hills Estate,2,Apartment,123093,10258,12,Bi-annual,True,India
RERA-2022-0015716,2022-06-21,2022,6,JLT,3,Apartment,153838,12820,12,Bi-annual,False,India
RERA-2022-0015717,2022-04-03,2022,4,Deira,3,Apartment,96166,8014,12,Annual,False,Egypt
RERA-2022-0015718,2022-04-14,2022,4,JVC,1,Apartment,62662,5222,12,Bi-annual,False,Other
RERA-2022-0015719,2022-03-28,2022,3,Palm Jumeirah,3,Apartment,346301,28858,12,Bi-annual,True,Other
RERA-2022-0015720,2022-05-22,2022,5,Al Barsha,2,Apartment,105056,8755,12,Bi-annual,False,UK
RERA-2022-0015721,2022-05-07,2022,5,DIFC,2,Apartment,204875,17073,12,Annual,True,UAE
RERA-2022-0015722,2022-12-12,2022,12,Town Square,1,Apartment,49255,4105,12,Annual,False,UAE
RERA-2022-0015723,2022-02-25,2022,2,DIFC,2,Apartment,140620,11718,24,Monthly,True,India
RERA-2022-0015724,2022-01-14,2022,1,Business Bay,2,Apartment,141658,11805,24,Bi-annual,True,Egypt
RERA-2022-0015725,2022-12-22,2022,12,Business Bay,3,Apartment,202846,16904,12,Annual,True,UAE
RERA-2022-0015726,2022-09-23,2022,9,Town Square,2,Apartment,72911,6076,6,Annual,False,India
RERA-2022-0015727,2022-07-12,2022,7,Town Square,1,Apartment,52365,4364,12,Bi-annual,False,Philippines
RERA-2022-0015728,2022-05-04,2022,5,Business Bay,1,Apartment,80849,6737,12,Annual,False,UK
RERA-2022-0015729,2022-01-07,2022,1,Deira,0,Apartment,26301,2192,12,Bi-annual,True,Pakistan
RERA-2022-0015730,2022-05-28,2022,5,Discovery Gardens,4,Villa,103699,8642,12,Annual,True,India
RERA-2022-0015731,2022-10-27,2022,10,Discovery Gardens,1,Apartment,32431,2703,12,Annual,True,Pakistan
RERA-2022-0015732,2022-06-22,2022,6,Mirdif,2,Apartment,66802,5567,12,Quarterly,False,UAE
RERA-2022-0015733,2022-10-15,2022,10,Dubai Marina,0,Apartment,74479,6207,12,Monthly,False,Other
RERA-2022-0015734,2022-11-13,2022,11,Bur Dubai,3,Apartment,100653,8388,12,Monthly,True,Philippines
RERA-2022-0015735,2022-07-14,2022,7,Al Barsha,3,Apartment,172382,14365,12,Quarterly,False,UK
RERA-2022-0015736,2022-12-12,2022,12,Deira,2,Apartment,51696,4308,6,Monthly,False,Pakistan
RERA-2022-0015737,2022-05-11,2022,5,Dubai Hills Estate,4,Villa,314505,26209,12,Bi-annual,True,UAE
RERA-2022-0015738,2022-06-14,2022,6,Downtown Dubai,1,Apartment,100235,8353,12,Annual,True,Other
RERA-2022-0015739,2022-02-05,2022,2,Dubai Hills Estate,1,Apartment,100935,8411,12,Bi-annual,False,India
RERA-2022-0015740,2022-01-02,2022,1,International City,0,Apartment,29836,2486,12,Monthly,True,Other
RERA-2022-0015741,2022-07-07,2022,7,JLT,3,Apartment,132850,11071,24,Monthly,True,India
RERA-2022-0015742,2022-02-01,2022,2,Town Square,1,Apartment,48486,4040,12,Quarterly,True,India
RERA-2022-0015743,2022-01-25,2022,1,International City,2,Apartment,43083,3590,12,Annual,False,Other
RERA-2022-0015744,2022-02-07,2022,2,Discovery Gardens,1,Apartment,30846,2570,12,Bi-annual,False,Other
RERA-2022-0015745,2022-10-14,2022,10,Deira,1,Apartment,50405,4200,12,Monthly,False,UK
RERA-2022-0015746,2022-11-27,2022,11,Al Barsha,3,Apartment,141564,11797,6,Quarterly,True,UAE
RERA-2022-0015747,2022-05-14,2022,5,International City,3,Apartment,68034,5670,6,Annual,False,UK
RERA-2022-0015748,2022-06-04,2022,6,Downtown Dubai,4,Villa,347710,28976,12,Quarterly,False,Other
RERA-2022-0015749,2022-08-02,2022,8,Dubai Marina,2,Apartment,110982,9248,6,Annual,False,Other
RERA-2022-0015750,2022-04-06,2022,4,JLT,2,Apartment,87694,7308,12,Annual,True,Pakistan
RERA-2022-0015751,2022-10-25,2022,10,DIFC,1,Apartment,142807,11901,24,Annual,False,Other
RERA-2022-0015752,2022-09-29,2022,9,Bur Dubai,3,Apartment,87042,7254,12,Bi-annual,False,Philippines
RERA-2022-0015753,2022-05-27,2022,5,DIFC,0,Apartment,78924,6577,12,Bi-annual,False,UAE
RERA-2022-0015754,2022-01-09,2022,1,Town Square,0,Apartment,33443,2787,12,Quarterly,True,Other
RERA-2022-0015755,2022-07-05,2022,7,JVC,2,Apartment,70154,5846,12,Annual,True,Other
RERA-2022-0015756,2022-11-06,2022,11,Palm Jumeirah,1,Apartment,146846,12237,12,Quarterly,True,UAE
RERA-2022-0015757,2022-01-20,2022,1,Dubai Marina,1,Apartment,73961,6163,12,Annual,False,India
RERA-2022-0015758,2022-05-04,2022,5,Al Barsha,3,Apartment,148956,12413,12,Annual,False,Pakistan
RERA-2022-0015759,2022-03-17,2022,3,Bur Dubai,1,Apartment,60221,5018,24,Annual,True,Other
RERA-2022-0015760,2022-10-22,2022,10,Deira,1,Apartment,44393,3699,12,Annual,True,India
RERA-2022-0015761,2022-12-10,2022,12,Deira,4,Villa,103960,8663,12,Annual,False,Other
RERA-2022-0015762,2022-12-15,2022,12,Town Square,2,Apartment,72770,6064,12,Quarterly,True,Other
RERA-2022-0015763,2022-09-12,2022,9,Downtown Dubai,3,Apartment,249801,20817,12,Monthly,True,Egypt
RERA-2022-0015764,2022-06-07,2022,6,Palm Jumeirah,1,Apartment,156143,13012,12,Annual,True,Egypt
RERA-2022-0015765,2022-09-16,2022,9,International City,4,Villa,100585,8382,24,Bi-annual,False,Philippines
RERA-2022-0015766,2022-02-19,2022,2,JLT,3,Apartment,128899,10742,6,Bi-annual,True,UK
RERA-2022-0015767,2022-01-03,2022,1,Mirdif,4,Villa,153921,12827,12,Bi-annual,False,Philippines
RERA-2022-0015768,2022-06-03,2022,6,Bur Dubai,1,Apartment,60182,5015,12,Bi-annual,True,Other
RERA-2022-0015769,2022-09-30,2022,9,Discovery Gardens,1,Apartment,25299,2108,12,Monthly,True,Other
RERA-2022-0015770,2022-12-22,2022,12,Town Square,1,Apartment,52783,4399,12,Annual,True,Other
RERA-2022-0015771,2022-08-09,2022,8,Dubai Marina,1,Apartment,89853,7488,24,Annual,True,Philippines
RERA-2022-0015772,2022-08-27,2022,8,Town Square,3,Apartment,63686,5307,6,Quarterly,False,Other
RERA-2022-0015773,2022-09-08,2022,9,Business Bay,4,Villa,210484,17540,12,Annual,False,Philippines
RERA-2022-0015774,2022-09-09,2022,9,Downtown Dubai,4,Villa,327998,27333,12,Monthly,True,UAE
RERA-2022-0015775,2022-05-19,2022,5,International City,0,Apartment,26753,2229,12,Quarterly,True,Egypt
RERA-2022-0015776,2022-11-24,2022,11,Business Bay,2,Apartment,122096,10175,12,Annual,True,Philippines
RERA-2022-0015777,2022-09-03,2022,9,JVC,2,Apartment,65686,5474,12,Annual,False,India
RERA-2022-0015778,2022-07-07,2022,7,Al Barsha,1,Apartment,66927,5577,12,Bi-annual,False,Pakistan
RERA-2022-0015779,2022-02-16,2022,2,JLT,3,Apartment,116547,9712,12,Annual,False,UAE
RERA-2022-0015780,2022-09-26,2022,9,Business Bay,2,Apartment,119599,9967,12,Annual,True,UK
RERA-2022-0015781,2022-01-12,2022,1,Downtown Dubai,2,Apartment,152266,12689,6,Monthly,False,Egypt
RERA-2022-0015782,2022-02-08,2022,2,DIFC,3,Apartment,260786,21732,12,Monthly,True,Other
RERA-2022-0015783,2022-12-30,2022,12,Palm Jumeirah,2,Apartment,228408,19034,12,Monthly,False,Other
RERA-2022-0015784,2022-05-07,2022,5,Downtown Dubai,3,Apartment,236033,19669,12,Monthly,False,UAE
RERA-2022-0015785,2022-04-16,2022,4,Town Square,2,Apartment,70813,5901,6,Quarterly,False,Pakistan
RERA-2022-0015786,2022-05-14,2022,5,Mirdif,3,Apartment,115242,9604,6,Annual,True,Other
RERA-2022-0015787,2022-01-13,2022,1,Deira,2,Apartment,62525,5210,12,Bi-annual,False,India
RERA-2022-0015788,2022-06-30,2022,6,Deira,3,Apartment,79152,6596,12,Annual,False,UAE
RERA-2022-0015789,2022-11-15,2022,11,JVC,4,Villa,169737,14145,12,Bi-annual,False,UK
RERA-2022-0015790,2022-12-15,2022,12,Dubai Marina,2,Apartment,168459,14038,12,Monthly,True,Other
RERA-2022-0015791,2022-03-28,2022,3,JVC,2,Apartment,89196,7433,24,Quarterly,False,UAE
RERA-2022-0015792,2022-10-01,2022,10,Business Bay,4,Villa,296207,24684,12,Bi-annual,False,Other
RERA-2022-0015793,2022-11-06,2022,11,Mirdif,2,Apartment,64592,5383,12,Quarterly,True,Other
RERA-2022-0015794,2022-08-23,2022,8,International City,2,Apartment,40525,3377,12,Annual,False,UAE
RERA-2022-0015795,2022-07-11,2022,7,Palm Jumeirah,4,Villa,484441,40370,12,Annual,True,Pakistan
RERA-2022-0015796,2022-08-20,2022,8,Dubai Marina,2,Apartment,143667,11972,12,Bi-annual,True,UAE
RERA-2022-0015797,2022-01-12,2022,1,Palm Jumeirah,3,Apartment,337618,28135,12,Quarterly,False,India
RERA-2022-0015798,2022-01-27,2022,1,JVC,1,Apartment,45788,3816,24,Quarterly,True,UAE
RERA-2022-0015799,2022-06-18,2022,6,JLT,2,Apartment,104989,8749,12,Bi-annual,True,India
RERA-2022-0015800,2022-11-27,2022,11,Bur Dubai,1,Apartment,60296,5025,12,Annual,True,Philippines
RERA-2022-0015801,2022-02-06,2022,2,Bur Dubai,4,Villa,138341,11528,24,Bi-annual,True,Other
RERA-2022-0015802,2022-07-26,2022,7,International City,0,Apartment,25328,2111,12,Monthly,True,India
RERA-2022-0015803,2022-06-19,2022,6,Business Bay,1,Apartment,74270,6189,12,Bi-annual,True,India
RERA-2022-0015804,2022-07-29,2022,7,Al Barsha,3,Apartment,130900,10908,12,Annual,True,Other
RERA-2022-0015805,2022-01-06,2022,1,Town Square,1,Apartment,43396,3616,12,Annual,False,Philippines
RERA-2022-0015806,2022-12-02,2022,12,Deira,2,Apartment,66082,5507,6,Annual,False,UK
RERA-2022-0015807,2022-06-16,2022,6,DIFC,4,Villa,385198,32100,24,Quarterly,False,Other
RERA-2022-0015808,2022-03-29,2022,3,Town Square,0,Apartment,44648,3721,12,Annual,False,Pakistan
RERA-2022-0015809,2022-02-14,2022,2,Bur Dubai,1,Apartment,41996,3500,6,Monthly,False,Other
RERA-2022-0015810,2022-11-24,2022,11,Palm Jumeirah,2,Apartment,157443,13120,6,Annual,False,Philippines
RERA-2022-0015811,2022-02-04,2022,2,Al Barsha,1,Apartment,72729,6061,12,Bi-annual,False,Egypt
RERA-2022-0015812,2022-02-22,2022,2,Town Square,1,Apartment,52966,4414,24,Bi-annual,False,UAE
RERA-2022-0015813,2022-06-22,2022,6,Discovery Gardens,2,Apartment,49322,4110,24,Annual,False,Other
RERA-2022-0015814,2022-07-01,2022,7,Dubai Hills Estate,1,Apartment,105295,8775,12,Bi-annual,False,Other
RERA-2022-0015815,2022-12-19,2022,12,Dubai Marina,1,Apartment,86865,7239,24,Quarterly,False,Other
RERA-2022-0015816,2022-05-30,2022,5,JLT,1,Apartment,70321,5860,24,Bi-annual,False,Other
RERA-2022-0015817,2022-12-28,2022,12,International City,1,Apartment,32294,2691,24,Quarterly,True,UAE
RERA-2022-0015818,2022-06-23,2022,6,Al Barsha,3,Apartment,167075,13923,12,Bi-annual,True,Philippines
RERA-2022-0015819,2022-01-30,2022,1,DIFC,1,Apartment,101120,8427,12,Quarterly,True,UAE
RERA-2022-0015820,2022-10-30,2022,10,Mirdif,2,Apartment,81366,6780,12,Quarterly,False,Other
RERA-2022-0015821,2022-01-23,2022,1,JVC,2,Apartment,69413,5784,12,Bi-annual,False,India
RERA-2022-0015822,2022-02-17,2022,2,Mirdif,3,Apartment,114215,9518,12,Monthly,True,Pakistan
RERA-2022-0015823,2022-11-04,2022,11,Palm Jumeirah,1,Apartment,136810,11401,24,Quarterly,True,India
RERA-2022-0015824,2022-03-01,2022,3,Mirdif,2,Apartment,83424,6952,12,Annual,False,India
RERA-2022-0015825,2022-09-04,2022,9,Dubai Marina,1,Apartment,84729,7061,12,Annual,True,Other
RERA-2022-0015826,2022-04-20,2022,4,Discovery Gardens,3,Apartment,55127,4594,12,Monthly,True,India
RERA-2022-0015827,2022-04-19,2022,4,International City,1,Apartment,28500,2375,12,Bi-annual,True,Philippines
RERA-2022-0015828,2022-12-27,2022,12,JVC,3,Apartment,98928,8244,12,Quarterly,False,India
RERA-2022-0015829,2022-09-02,2022,9,Discovery Gardens,3,Apartment,80259,6688,12,Bi-annual,True,Pakistan
RERA-2022-0015830,2022-01-08,2022,1,Business Bay,2,Apartment,149252,12438,24,Annual,False,Philippines
RERA-2022-0015831,2022-02-14,2022,2,Dubai Marina,1,Apartment,91477,7623,12,Annual,False,India
RERA-2022-0015832,2022-03-12,2022,3,DIFC,3,Apartment,318217,26518,6,Quarterly,False,Other
RERA-2022-0015833,2022-10-28,2022,10,Downtown Dubai,1,Apartment,109413,9118,12,Annual,False,India
RERA-2022-0015834,2022-08-08,2022,8,Deira,1,Apartment,41055,3421,12,Annual,False,Other
RERA-2022-0015835,2022-08-30,2022,8,JVC,2,Apartment,72129,6011,12,Bi-annual,True,Other
RERA-2022-0015836,2022-10-05,2022,10,Discovery Gardens,3,Apartment,83610,6968,12,Bi-annual,True,Philippines
RERA-2022-0015837,2022-04-07,2022,4,Dubai Hills Estate,4,Villa,255468,21289,12,Bi-annual,False,UAE
RERA-2022-0015838,2022-02-13,2022,2,Town Square,1,Apartment,58974,4914,12,Bi-annual,False,UAE
RERA-2022-0015839,2022-03-22,2022,3,Mirdif,1,Apartment,49969,4164,12,Bi-annual,False,Other
RERA-2022-0015840,2022-06-03,2022,6,International City,3,Apartment,85037,7086,12,Annual,True,Egypt
RERA-2022-0015841,2022-09-27,2022,9,JVC,1,Apartment,53801,4483,12,Annual,False,UAE
RERA-2022-0015842,2022-02-27,2022,2,Business Bay,2,Apartment,121721,10143,24,Bi-annual,False,Egypt
RERA-2022-0015843,2022-06-06,2022,6,Town Square,2,Apartment,89090,7424,12,Bi-annual,False,Other
RERA-2022-0015844,2022-05-17,2022,5,Discovery Gardens,1,Apartment,32841,2737,12,Annual,False,India
RERA-2022-0015845,2022-04-13,2022,4,Al Barsha,0,Apartment,54009,4501,12,Monthly,False,Other
RERA-2022-0015846,2022-04-06,2022,4,Discovery Gardens,1,Apartment,33942,2828,12,Annual,False,Egypt
RERA-2022-0015847,2022-10-24,2022,10,Downtown Dubai,4,Villa,372459,31038,12,Bi-annual,False,Other
RERA-2022-0015848,2022-03-04,2022,3,JVC,2,Apartment,82895,6908,12,Bi-annual,False,Other
RERA-2022-0015849,2022-09-08,2022,9,Mirdif,3,Apartment,128081,10673,6,Quarterly,True,Pakistan
RERA-2022-0015850,2022-02-16,2022,2,JVC,2,Apartment,82371,6864,12,Annual,True,India
RERA-2022-0015851,2022-09-10,2022,9,Town Square,3,Apartment,114601,9550,12,Annual,True,Other
RERA-2022-0015852,2022-09-01,2022,9,Mirdif,2,Apartment,102964,8580,24,Quarterly,True,Philippines
RERA-2022-0015853,2022-01-26,2022,1,Al Barsha,3,Apartment,124038,10336,24,Bi-annual,False,Other
RERA-2022-0015854,2022-07-26,2022,7,Downtown Dubai,3,Apartment,245343,20445,12,Annual,True,Other
RERA-2022-0015855,2022-12-20,2022,12,Deira,1,Apartment,45551,3796,12,Bi-annual,True,Pakistan
RERA-2022-0015856,2022-01-23,2022,1,Business Bay,3,Apartment,174569,14547,12,Monthly,False,Other
RERA-2022-0015857,2022-05-04,2022,5,Palm Jumeirah,3,Apartment,348860,29072,12,Bi-annual,True,Philippines
RERA-2022-0015858,2022-11-07,2022,11,Mirdif,2,Apartment,69227,5769,24,Quarterly,False,UK
RERA-2022-0015859,2022-06-02,2022,6,JLT,3,Apartment,137936,11495,12,Bi-annual,False,Other
RERA-2022-0015860,2022-12-18,2022,12,Deira,2,Apartment,50210,4184,6,Monthly,False,Other
RERA-2022-0015861,2022-11-09,2022,11,Al Barsha,1,Apartment,69056,5755,12,Bi-annual,False,Other
RERA-2022-0015862,2022-04-03,2022,4,JVC,4,Villa,131051,10921,24,Bi-annual,True,UAE
RERA-2022-0015863,2022-09-05,2022,9,Deira,3,Apartment,90841,7570,12,Annual,False,Other
RERA-2022-0015864,2022-05-14,2022,5,JVC,2,Apartment,91118,7593,12,Monthly,False,Pakistan
RERA-2022-0015865,2022-05-06,2022,5,Dubai Hills Estate,2,Apartment,162542,13545,24,Quarterly,True,Other
