plot_id,plot_number,area_name,plot_area_sqft,zoning,ownership_type,registration_date,last_transfer_date,market_value_aed,is_mortgaged,developer_id
PLOT-004775,4364-E,Nad Al Sheba,440709,Mixed,Freehold,2007-01-14,2019-07-15,169078973,False,DEV-0171
PLOT-004776,8605-C,Muhaisnah,161056,Residential,Leasehold,2020-06-03,2023-08-22,52773496,False,DEV-0109
PLOT-004777,157-B,Dubai Investment Park,475967,Mixed,Freehold,2004-11-08,2022-12-29,167482873,False,DEV-0114
PLOT-004778,6306-B,Jumeirah,354175,Residential,Freehold,2003-05-11,2022-04-12,346420347,False,DEV-0017
PLOT-004779,4300-A,Palm Jumeirah,252671,Commercial,Freehold,2005-04-05,2023-03-04,435878281,True,DEV-0086
PLOT-004780,2328-A,Al Furjan,289788,Residential,Freehold,2023-04-23,2024-08-26,60982623,False,DEV-0193
PLOT-004781,4135-B,Dubailand,95652,Residential,Freehold,2004-07-12,2020-03-20,107335165,True,DEV-0182
PLOT-004782,4790-A,Mirdif,284516,Green,Leasehold,2017-02-15,2021-06-14,238431865,True,DEV-0107
PLOT-004783,3512-A,Al Quoz,194645,Industrial,Freehold,2014-05-26,2021-02-18,225670303,False,DEV-0142
PLOT-004784,2223-B,Jumeirah,494873,Commercial,Leasehold,2001-02-15,2015-11-20,253203695,False,DEV-0046
PLOT-004785,7979-B,Discovery Gardens,302748,Residential,Leasehold,2014-03-17,2017-11-11,223002237,False,DEV-0195
PLOT-004786,9233-C,Al Quoz,372890,Residential,Freehold,2017-05-02,2022-09-29,257389689,True,DEV-0146
PLOT-004787,4163-C,Warqa,71987,Commercial,Leasehold,2023-03-29,2017-09-07,47312723,False,DEV-0013
PLOT-004788,1801-A,Umm Suqeim,109184,Commercial,Government,2019-11-20,2017-04-27,497227694,False,DEV-0141
PLOT-004789,1528-E,Dubai Marina,379356,Mixed,Freehold,2013-07-13,2023-04-06,245011092,False,DEV-0046
PLOT-004790,8924-D,Al Furjan,442603,Commercial,Leasehold,2022-06-15,2023-07-05,437586798,False,DEV-0123
PLOT-004791,9188-A,DIFC,463411,Commercial,Government,2021-06-29,2017-05-25,386328703,True,DEV-0107
PLOT-004792,8402-D,Sports City,112509,Residential,Leasehold,2023-10-23,2022-06-21,397108858,False,DEV-0156
PLOT-004793,8399-B,Al Qusais,121650,Residential,Leasehold,2007-09-03,2021-10-16,312609199,False,DEV-0023
PLOT-004794,9264-B,DIFC,294549,Residential,Leasehold,2019-11-01,2018-01-21,424006321,True,DEV-0109
PLOT-004795,8992-E,Al Safa,304308,Residential,Leasehold,2015-11-26,2019-02-15,378002785,False,DEV-0082
PLOT-004796,9733-C,JVC,75172,Residential,Leasehold,2002-11-14,2022-10-22,458669640,False,DEV-0002
PLOT-004797,2730-E,Dubai South,376192,Commercial,Leasehold,2003-01-11,2016-11-14,214294993,True,DEV-0132
PLOT-004798,1267-C,Business Bay,37378,Residential,Freehold,2002-08-10,2024-04-13,496968476,True,DEV-0019
PLOT-004799,3101-D,Al Safa,475533,Commercial,Leasehold,2003-10-14,2017-12-22,258150513,True,DEV-0131
PLOT-004800,3601-A,Warqa,361437,Commercial,Freehold,2020-04-25,2018-05-24,5608436,False,DEV-0060
PLOT-004801,323-C,Ras Al Khor,220204,Commercial,Leasehold,2000-11-27,2016-06-01,476306467,False,DEV-0128
PLOT-004802,2381-E,Jebel Ali,33725,Mixed,Freehold,2006-02-09,2023-09-18,14916760,False,DEV-0040
PLOT-004803,3673-C,Al Safa,327323,Mixed,Leasehold,2016-07-10,2017-08-05,473684376,True,DEV-0003
PLOT-004804,391-D,JLT,26083,Residential,Freehold,2001-08-08,2018-05-05,498797941,False,DEV-0191
PLOT-004805,925-A,Mirdif,485847,Mixed,Leasehold,2022-05-25,2017-05-15,436708749,True,DEV-0054
PLOT-004806,791-C,Dubai Investment Park,430086,Residential,Government,2015-04-30,2022-05-12,188249817,False,DEV-0047
PLOT-004807,9365-D,Muhaisnah,402955,Commercial,Freehold,2007-10-05,2018-05-28,161498312,True,DEV-0098
PLOT-004808,7012-C,JLT,116662,Residential,Freehold,2014-05-07,2024-08-23,259759268,False,DEV-0154
PLOT-004809,6377-A,Al Karama,143476,Residential,Freehold,2016-02-28,2019-10-09,409351865,False,DEV-0132
PLOT-004810,37-D,Town Square,321739,Industrial,Leasehold,2001-01-11,2015-03-16,78694579,True,DEV-0074
PLOT-004811,7065-B,Dubailand,237938,Commercial,Freehold,2005-06-13,2022-01-01,463359581,False,DEV-0031
PLOT-004812,3070-A,Dubailand,479925,Mixed,Leasehold,2012-08-18,2023-07-06,351582321,False,DEV-0148
PLOT-004813,7934-C,Emaar Beachfront,403561,Residential,Freehold,2011-10-20,2024-03-03,341977214,False,DEV-0057
PLOT-004814,3073-B,Al Qusais,342474,Mixed,Freehold,2011-10-08,2024-11-07,488401598,True,DEV-0105
PLOT-004815,3843-A,Palm Jumeirah,148399,Residential,Leasehold,2014-09-06,2015-03-10,141673729,False,DEV-0111
PLOT-004816,7898-A,Jebel Ali,321514,Commercial,Freehold,2017-09-13,2016-11-14,261734783,True,DEV-0132
PLOT-004817,4433-B,Dubai Land,345939,Residential,Freehold,2013-08-19,2015-07-30,485778259,True,DEV-0023
PLOT-004818,2051-D,JVC,465911,Commercial,Freehold,2020-03-24,2022-02-08,409982544,True,DEV-0026
PLOT-004819,1210-E,Al Furjan,221946,Commercial,Leasehold,2011-01-10,2023-12-11,350221314,False,DEV-0111
PLOT-004820,8728-E,Emaar Beachfront,183946,Mixed,Freehold,2016-01-08,2024-08-06,286640882,True,DEV-0068
PLOT-004821,1070-C,JLT,498770,Residential,Leasehold,2010-09-25,2021-03-11,64629313,False,DEV-0073
PLOT-004822,5465-E,Bur Dubai,434962,Commercial,Freehold,2003-01-25,2018-12-15,336992441,False,DEV-0144
PLOT-004823,211-E,Al Karama,483205,Mixed,Freehold,2012-09-08,2023-07-06,66362064,False,DEV-0016
PLOT-004824,3319-C,Downtown Dubai,143898,Residential,Leasehold,2022-09-25,2022-10-13,309786927,True,DEV-0177
PLOT-004825,4032-E,Umm Suqeim,353960,Residential,Leasehold,2006-08-24,2017-10-19,141769975,False,DEV-0185
PLOT-004826,5092-A,Ras Al Khor,293619,Residential,Leasehold,2018-05-12,2024-09-16,266678162,True,DEV-0023
PLOT-004827,335-C,Ras Al Khor,230750,Commercial,Government,2014-09-12,2024-10-01,87168714,True,DEV-0100
PLOT-004828,380-C,Al Safa,270820,Residential,Freehold,2020-11-13,2023-04-27,45070494,False,DEV-0099
PLOT-004829,2221-E,Business Bay,438427,Green,Leasehold,2008-01-18,2015-01-30,359119343,False,DEV-0042
PLOT-004830,3274-C,Dubai Hills Estate,35995,Residential,Freehold,2015-06-24,2022-08-13,493685168,False,DEV-0017
PLOT-004831,4685-C,Al Wasl,343920,Residential,Freehold,2008-05-27,2017-10-20,413282675,True,DEV-0140
PLOT-004832,1574-B,Dubai Land,45006,Residential,Leasehold,2015-02-24,2021-11-27,105688166,True,DEV-0036
PLOT-004833,6417-E,Jebel Ali,173223,Industrial,Leasehold,2000-04-27,2018-03-14,290591109,False,DEV-0093
PLOT-004834,3486-E,Muhaisnah,366578,Industrial,Freehold,2005-12-30,2019-02-10,145965543,False,DEV-0100
PLOT-004835,6321-C,Al Twar,53280,Commercial,Leasehold,2022-08-21,2024-06-28,280597134,False,DEV-0046
PLOT-004836,3321-D,Discovery Gardens,10623,Commercial,Freehold,2015-06-06,2019-04-13,246630501,False,DEV-0195
PLOT-004837,4957-C,Nad Al Sheba,425422,Residential,Freehold,2017-01-30,2024-07-18,239008787,False,DEV-0074
PLOT-004838,7375-C,Jebel Ali,94006,Mixed,Freehold,2005-05-03,2018-05-22,410983557,True,DEV-0173
PLOT-004839,1710-E,Palm Jumeirah,428844,Residential,Freehold,2001-12-19,2015-02-12,121611690,False,DEV-0136
PLOT-004840,2802-E,Deira,471205,Commercial,Freehold,2007-02-18,2023-04-13,213114694,True,DEV-0197
PLOT-004841,6048-E,Emaar Beachfront,209567,Residential,Freehold,2023-01-25,2018-02-22,355121170,True,DEV-0097
PLOT-004842,4524-A,Al Mizhar,339904,Commercial,Leasehold,2011-09-20,2020-12-18,414075889,False,DEV-0159
PLOT-004843,4505-A,Dubai Marina,196137,Residential,Government,2015-08-15,2015-08-15,326266966,True,DEV-0131
PLOT-004844,5667-E,Discovery Gardens,383168,Commercial,Leasehold,2003-07-05,2019-02-12,228177024,False,DEV-0187
PLOT-004845,2304-D,Mirdif,295458,Residential,Government,2000-01-12,2022-04-10,240398595,False,DEV-0037
PLOT-004846,4124-C,Business Bay,67676,Residential,Freehold,2000-06-25,2016-11-25,275553136,False,DEV-0150
PLOT-004847,4995-D,Al Barsha,242600,Commercial,Government,2010-05-26,2015-06-03,263609861,True,DEV-0032
PLOT-004848,5609-D,Muhaisnah,105878,Mixed,Freehold,2017-08-29,2017-08-08,253623251,True,DEV-0133
PLOT-004849,5781-D,Warqa,248999,Commercial,Leasehold,2016-03-07,2018-12-20,412584835,False,DEV-0136
PLOT-004850,266-E,Dubai Marina,350939,Residential,Freehold,2021-12-29,2020-05-21,122490969,True,DEV-0029
PLOT-004851,9612-B,Al Qusais,119558,Residential,Freehold,2012-07-30,2015-01-12,122596378,True,DEV-0037
PLOT-004852,5157-B,Motor City,205568,Mixed,Leasehold,2000-11-20,2023-01-05,261746273,False,DEV-0130
PLOT-004853,2039-D,Discovery Gardens,402988,Residential,Freehold,2002-02-07,2021-11-19,48913341,False,DEV-0080
PLOT-004854,538-D,Arabian Ranches,22250,Residential,Leasehold,2002-04-09,2024-06-06,488077436,False,DEV-0092
PLOT-004855,2136-A,Palm Jumeirah,16806,Mixed,Leasehold,2005-03-22,2016-10-30,207568015,False,DEV-0072
PLOT-004856,7296-C,Umm Suqeim,68618,Commercial,Freehold,2017-01-28,2023-10-30,407989040,False,DEV-0156
PLOT-004857,9653-D,Palm Jumeirah,232492,Residential,Leasehold,2022-05-14,2024-04-07,278278407,False,DEV-0088
PLOT-004858,6369-E,Jebel Ali,459585,Mixed,Freehold,2020-04-11,2019-04-30,39378708,True,DEV-0039
PLOT-004859,4210-C,Bur Dubai,69512,Commercial,Freehold,2001-03-11,2018-07-03,389242122,False,DEV-0120
PLOT-004860,8059-E,Jebel Ali,430357,Commercial,Leasehold,2010-12-04,2015-08-31,284266383,False,DEV-0157
PLOT-004861,1081-C,Warqa,63122,Residential,Freehold,2001-04-09,2017-09-05,154028114,True,DEV-0137
PLOT-004862,6307-D,Al Wasl,447619,Industrial,Leasehold,2004-11-29,2017-05-11,105500122,True,DEV-0101
PLOT-004863,4959-B,Sports City,141957,Mixed,Freehold,2002-06-27,2024-01-09,94866177,False,DEV-0031
PLOT-004864,7848-A,JVC,126314,Residential,Freehold,2007-07-27,2020-11-29,167902350,False,DEV-0089
PLOT-004865,7610-D,Al Satwa,191618,Commercial,Freehold,2005-02-27,2016-04-13,12597349,False,DEV-0049
PLOT-004866,3494-B,Business Bay,365425,Residential,Freehold,2003-05-25,2018-03-29,423682193,True,DEV-0008
PLOT-004867,4151-E,Dubai Creek Harbour,192659,Green,Freehold,2003-03-01,2017-01-24,152392794,True,DEV-0194
PLOT-004868,6592-E,Warqa,118166,Mixed,Freehold,2012-08-14,2022-06-28,49219050,True,DEV-0069
PLOT-004869,7761-C,Palm Jumeirah,64297,Residential,Leasehold,2004-04-09,2019-04-05,403335934,False,DEV-0008
PLOT-004870,7385-A,Warqa,5411,Industrial,Freehold,2004-10-29,2022-03-23,292090171,False,DEV-0025
PLOT-004871,8830-E,Palm Jumeirah,480327,Residential,Leasehold,2007-02-03,2023-05-05,116034535,True,DEV-0135
PLOT-004872,371-C,DIFC,13578,Residential,Freehold,2013-08-06,2019-11-03,23663154,False,DEV-0106
PLOT-004873,2272-E,Warqa,122257,Residential,Leasehold,2003-08-02,2015-12-16,219745498,False,DEV-0043
PLOT-004874,4589-A,Al Barsha,177197,Residential,Government,2016-05-01,2021-04-04,35962999,True,DEV-0033
PLOT-004875,5346-D,Motor City,266376,Residential,Freehold,2000-10-07,2024-12-07,283299183,True,DEV-0148
PLOT-004876,5466-C,Muhaisnah,453971,Mixed,Freehold,2002-07-01,2022-03-23,63398020,False,DEV-0135
PLOT-004877,7589-D,Arabian Ranches,92231,Mixed,Leasehold,2008-05-30,2016-10-13,204849305,False,DEV-0043
PLOT-004878,1024-A,Jumeirah,74383,Commercial,Freehold,2015-09-22,2023-11-28,6496512,True,DEV-0185
PLOT-004879,7265-A,Dubai Creek Harbour,232284,Commercial,Freehold,2020-05-29,2024-10-04,197310531,True,DEV-0005
PLOT-004880,2027-D,Business Bay,93743,Residential,Freehold,2022-07-20,2018-09-18,59495317,True,DEV-0143
PLOT-004881,8101-E,Motor City,83200,Industrial,Government,2002-03-29,2016-08-05,41670982,False,DEV-0054
PLOT-004882,3662-E,Mirdif,370563,Mixed,Leasehold,2009-02-17,2018-04-14,461855203,False,DEV-0102
PLOT-004883,5741-A,Al Karama,247621,Industrial,Leasehold,2009-08-01,2021-04-30,433085278,False,DEV-0121
PLOT-004884,8183-E,Al Quoz,439327,Residential,Freehold,2001-07-21,2024-07-13,468187161,False,DEV-0054
PLOT-004885,8762-B,Sports City,179997,Residential,Freehold,2018-09-27,2022-11-27,256416790,False,DEV-0186
PLOT-004886,9208-E,Dubai Land,489324,Industrial,Leasehold,2019-04-30,2020-02-18,13004014,True,DEV-0126
PLOT-004887,9834-D,Jebel Ali,135792,Mixed,Leasehold,2009-04-01,2021-08-20,31754829,False,DEV-0135
PLOT-004888,4805-C,Motor City,30173,Residential,Freehold,2011-01-29,2021-09-26,321884902,True,DEV-0062
PLOT-004889,8384-E,Umm Suqeim,331775,Residential,Freehold,2002-08-03,2021-04-26,389436284,True,DEV-0036
PLOT-004890,549-C,Al Mizhar,493889,Commercial,Freehold,2021-02-13,2022-01-19,334670368,False,DEV-0060
PLOT-004891,7663-A,Mirdif,81584,Industrial,Government,2021-07-10,2024-11-13,180700597,True,DEV-0134
PLOT-004892,4336-D,Arabian Ranches,198267,Commercial,Freehold,2001-09-22,2021-05-22,283858886,False,DEV-0080
PLOT-004893,1274-D,Dubai Investment Park,317548,Residential,Freehold,2018-05-15,2020-01-10,294588702,True,DEV-0032
PLOT-004894,7174-C,Dubai South,12675,Mixed,Government,2011-09-06,2019-03-27,414970308,False,DEV-0049
PLOT-004895,6738-E,Arabian Ranches,285045,Industrial,Government,2002-08-11,2022-01-03,142534158,True,DEV-0176
PLOT-004896,3728-E,Al Twar,78273,Residential,Government,2021-08-23,2024-08-09,180191549,False,DEV-0161
PLOT-004897,5897-C,Al Mizhar,38705,Green,Freehold,2011-07-04,2019-03-07,472969517,True,DEV-0116
PLOT-004898,5296-B,Dubai Hills Estate,441756,Residential,Freehold,2022-12-18,2016-08-26,217625613,True,DEV-0167
PLOT-004899,1307-E,Arabian Ranches,349187,Commercial,Freehold,2017-02-12,2015-10-19,487895188,False,DEV-0121
PLOT-004900,7620-A,JVC,161840,Commercial,Leasehold,2009-04-18,2019-04-19,194066249,True,DEV-0037
PLOT-004901,1484-B,Ras Al Khor,83414,Commercial,Freehold,2023-05-14,2024-01-28,431101431,True,DEV-0071
PLOT-004902,6338-D,Business Bay,192894,Residential,Freehold,2006-02-05,2019-08-03,129519299,False,DEV-0103
PLOT-004903,5870-D,Al Mizhar,357145,Residential,Government,2014-08-27,2024-11-27,5621695,False,DEV-0013
PLOT-004904,2536-E,Ras Al Khor,150151,Residential,Government,2011-12-26,2017-04-19,178886147,False,DEV-0062
PLOT-004905,729-D,Discovery Gardens,11398,Industrial,Freehold,2013-12-15,2016-12-26,225071703,True,DEV-0052
PLOT-004906,1146-D,Al Wasl,108475,Green,Leasehold,2009-04-20,2017-06-28,446658138,True,DEV-0192
PLOT-004907,6587-C,Deira,377659,Residential,Leasehold,2004-06-30,2021-08-02,267337282,True,DEV-0145
PLOT-004908,6387-C,Dubai Marina,36619,Commercial,Freehold,2013-09-06,2017-01-01,418327664,True,DEV-0051
PLOT-004909,1710-E,Al Wasl,222977,Industrial,Freehold,2013-10-27,2017-10-16,118566235,True,DEV-0055
PLOT-004910,4809-D,Al Satwa,237893,Mixed,Freehold,2014-08-05,2016-03-02,434324255,False,DEV-0040
PLOT-004911,9386-A,Umm Suqeim,465119,Commercial,Government,2000-10-30,2022-08-25,75476936,True,DEV-0128
PLOT-004912,7637-C,Dubai Hills Estate,171216,Commercial,Freehold,2012-05-25,2023-05-08,305336778,True,DEV-0130
PLOT-004913,2249-A,Al Karama,95679,Commercial,Leasehold,2017-06-14,2024-02-10,134376794,False,DEV-0088
PLOT-004914,160-D,Al Wasl,360739,Residential,Leasehold,2002-10-28,2015-04-09,131746230,False,DEV-0018
PLOT-004915,4576-D,Sports City,447564,Residential,Leasehold,2023-01-24,2020-10-22,356679172,True,DEV-0099
PLOT-004916,4000-D,Warqa,275589,Mixed,Freehold,2021-04-03,2020-08-15,386716474,True,DEV-0133
PLOT-004917,7814-A,Al Safa,142010,Industrial,Leasehold,2021-10-10,2022-05-09,446185933,False,DEV-0033
PLOT-004918,8941-A,Al Qusais,173883,Residential,Leasehold,2000-02-03,2016-05-11,280410261,False,DEV-0052
PLOT-004919,5022-B,Dubailand,274237,Residential,Freehold,2020-10-17,2023-09-25,494099664,True,DEV-0186
PLOT-004920,9197-E,Dubai South,474884,Mixed,Leasehold,2001-09-14,2015-04-04,29304543,True,DEV-0029
PLOT-004921,8223-C,Emaar Beachfront,105747,Residential,Freehold,2007-08-24,2019-08-26,134279444,True,DEV-0079
PLOT-004922,8207-B,Downtown Dubai,278987,Residential,Government,2003-01-08,2018-08-16,161028136,False,DEV-0180
PLOT-004923,6183-D,Warqa,448273,Commercial,Government,2006-06-18,2021-09-30,127466646,True,DEV-0160
PLOT-004924,4462-C,Al Mizhar,130838,Commercial,Freehold,2016-04-09,2016-07-25,342761306,True,DEV-0019
PLOT-004925,7561-E,JLT,284181,Residential,Freehold,2006-06-30,2016-05-14,333269118,True,DEV-0060
PLOT-004926,6968-D,Al Furjan,111246,Industrial,Leasehold,2014-04-11,2021-11-28,236099366,False,DEV-0011
PLOT-004927,2422-E,Nad Al Sheba,160224,Residential,Freehold,2011-09-17,2018-02-19,40195199,False,DEV-0149
PLOT-004928,3198-A,Deira,373939,Mixed,Leasehold,2003-01-10,2023-12-19,425239736,True,DEV-0190
PLOT-004929,7546-A,Dubai Creek Harbour,338376,Mixed,Leasehold,2005-02-01,2020-11-21,42600784,False,DEV-0168
PLOT-004930,9481-B,Dubai Land,117210,Industrial,Leasehold,2023-07-04,2020-10-16,124294383,True,DEV-0177
PLOT-004931,514-A,Al Safa,467769,Residential,Freehold,2011-01-25,2016-04-14,454257362,False,DEV-0122
PLOT-004932,3075-B,Dubai Hills Estate,491130,Commercial,Freehold,2010-01-09,2015-04-18,31972067,True,DEV-0165
PLOT-004933,4651-A,Town Square,196969,Commercial,Freehold,2017-01-11,2019-04-23,55147186,False,DEV-0039
PLOT-004934,731-C,Ras Al Khor,483650,Green,Freehold,2016-10-19,2016-04-25,194215355,True,DEV-0107
PLOT-004935,6409-D,Al Mizhar,243302,Residential,Leasehold,2020-07-11,2022-07-04,30050648,True,DEV-0120
PLOT-004936,8783-B,Al Mizhar,371404,Residential,Freehold,2017-07-10,2015-09-29,140141780,True,DEV-0083
PLOT-004937,417-B,Sports City,284842,Commercial,Leasehold,2017-12-27,2016-10-18,324137322,False,DEV-0174
PLOT-004938,4893-C,Al Twar,56364,Residential,Government,2006-10-29,2024-02-09,12092435,True,DEV-0024
PLOT-004939,6467-A,Ras Al Khor,215727,Green,Government,2018-11-13,2023-05-30,425421538,True,DEV-0137
PLOT-004940,1560-B,Motor City,440780,Residential,Freehold,2015-09-07,2024-06-10,496623981,False,DEV-0174
PLOT-004941,2702-E,Al Furjan,155164,Mixed,Leasehold,2018-06-02,2024-07-24,115916462,False,DEV-0061
PLOT-004942,3689-D,Al Furjan,84014,Mixed,Freehold,2019-06-10,2022-07-08,296978524,False,DEV-0128
PLOT-004943,5277-B,Business Bay,66501,Industrial,Freehold,2008-05-26,2021-11-16,286247392,False,DEV-0159
PLOT-004944,4162-C,Nad Al Sheba,299311,Commercial,Freehold,2014-01-01,2021-11-20,399317097,False,DEV-0082
PLOT-004945,7442-E,Deira,202947,Mixed,Freehold,2019-08-15,2020-12-24,118168226,False,DEV-0032
PLOT-004946,5489-A,Al Karama,54924,Mixed,Freehold,2013-11-25,2022-09-08,224718436,True,DEV-0094
PLOT-004947,6961-B,Discovery Gardens,406030,Commercial,Leasehold,2009-08-07,2017-06-19,164524164,False,DEV-0169
PLOT-004948,6066-A,Muhaisnah,375717,Industrial,Freehold,2019-07-11,2017-07-28,415448613,False,DEV-0057
PLOT-004949,8463-E,Umm Suqeim,380291,Industrial,Freehold,2000-04-13,2019-06-16,400177181,False,DEV-0136
PLOT-004950,5218-E,International City,397255,Commercial,Freehold,2015-06-24,2023-11-02,160558479,True,DEV-0012
PLOT-004951,1143-E,Dubai Land,159746,Residential,Leasehold,2021-07-22,2020-03-12,135027496,False,DEV-0128
PLOT-004952,6660-D,Jumeirah,447810,Residential,Freehold,2009-12-21,2024-07-10,193194734,False,DEV-0073
PLOT-004953,5990-E,Al Wasl,498438,Industrial,Leasehold,2006-10-08,2019-10-02,110108382,True,DEV-0190
PLOT-004954,7701-D,Dubai South,179230,Mixed,Freehold,2002-04-27,2022-03-16,25461734,False,DEV-0056
PLOT-004955,2712-C,Deira,65663,Residential,Freehold,2003-10-07,2015-06-16,228819555,False,DEV-0070
PLOT-004956,8429-E,DIFC,219395,Residential,Leasehold,2018-09-05,2019-02-11,140862945,False,DEV-0154
PLOT-004957,671-C,Al Wasl,80358,Residential,Freehold,2016-11-27,2023-04-30,291676322,False,DEV-0012
PLOT-004958,3392-B,Al Safa,385269,Commercial,Government,2006-03-25,2020-06-13,148918849,False,DEV-0160
PLOT-004959,3028-B,Town Square,353116,Commercial,Freehold,2020-09-21,2018-05-01,37186842,False,DEV-0142
PLOT-004960,5910-D,Sports City,472019,Industrial,Leasehold,2015-02-16,2024-01-07,88519007,False,DEV-0057
PLOT-004961,409-B,Muhaisnah,348973,Residential,Leasehold,2021-11-10,2019-10-04,426381730,False,DEV-0003
PLOT-004962,4120-A,JVC,379276,Commercial,Freehold,2011-07-28,2017-11-03,374608617,False,DEV-0031
PLOT-004963,606-C,Discovery Gardens,53759,Commercial,Leasehold,2013-04-12,2020-08-22,424604419,False,DEV-0190
PLOT-004964,366-C,Dubai South,461681,Commercial,Leasehold,2013-04-02,2016-10-29,4842945,False,DEV-0144
PLOT-004965,1617-B,Al Wasl,373706,Mixed,Leasehold,2003-08-12,2020-11-24,112230686,True,DEV-0165
PLOT-004966,7611-C,Mirdif,263893,Commercial,Freehold,2022-10-12,2022-09-14,131712968,False,DEV-0026
PLOT-004967,842-D,Discovery Gardens,249187,Residential,Government,2001-06-22,2023-09-24,243893284,False,DEV-0030
PLOT-004968,1823-B,Al Qusais,7176,Green,Freehold,2004-10-12,2022-09-13,217332106,False,DEV-0057
PLOT-004969,1714-E,Dubai Hills Estate,269829,Commercial,Freehold,2019-01-12,2023-05-17,104497142,True,DEV-0199
PLOT-004970,5501-D,Al Satwa,450198,Residential,Freehold,2004-12-23,2017-03-27,184753614,True,DEV-0112
PLOT-004971,3623-B,International City,365249,Green,Freehold,2020-08-07,2018-02-28,281302018,False,DEV-0089
PLOT-004972,1762-C,Al Quoz,424417,Commercial,Freehold,2005-09-19,2017-12-24,292084565,False,DEV-0118
PLOT-004973,7067-C,Discovery Gardens,374808,Commercial,Leasehold,2014-08-10,2017-04-05,178557482,True,DEV-0185
PLOT-004974,4346-A,Ras Al Khor,275348,Green,Freehold,2022-01-14,2024-06-28,75989554,True,DEV-0184
PLOT-004975,6005-E,Deira,458388,Residential,Freehold,2009-11-28,2020-01-27,495928864,False,DEV-0143
PLOT-004976,4547-B,Dubailand,387670,Residential,Leasehold,2010-08-28,2021-04-01,146878151,False,DEV-0014
PLOT-004977,5865-D,Al Wasl,313112,Green,Government,2013-08-03,2022-01-29,352531762,False,DEV-0133
