building_id,building_name,area,building_type,floors,units_count,built_year,parking_spaces,has_gym,has_pool,has_concierge,service_charge_per_sqft,grade
BLDG-009344,Downtown Tower 30,Downtown Dubai,Residential,4,310,2010,328,True,False,True,27.15,B
BLDG-009345,Dubai Tower 41,Dubai Investment Park,Commercial,60,315,1997,539,False,True,True,29.57,A
BLDG-009346,Building 9346,Al Twar,Residential,62,371,1994,51,True,False,True,25.2,C
BLDG-009347,Building 9347,Dubai Land,Mixed,64,30,1996,44,False,False,False,17.25,A
BLDG-009348,Building 9348,Al Furjan,Residential,97,297,1992,576,True,True,False,31.81,A
BLDG-009349,Building 9349,Al Safa,Commercial,65,141,1999,22,True,False,False,24.38,A
BLDG-009350,JLT Tower 44,JLT,Residential,83,358,1995,550,True,True,True,21.74,C
BLDG-009351,Bur Tower 30,Bur Dubai,Residential,57,58,2002,433,True,False,False,12.65,B
BLDG-009352,Building 9352,Dubailand,Residential,37,222,2009,304,True,True,True,30.14,A
BLDG-009353,Dubai Tower 37,Dubai Marina,Commercial,57,257,2023,438,False,False,False,17.71,B
BLDG-009354,Building 9354,Downtown Dubai,Commercial,33,29,2003,518,True,True,True,16.58,A
BLDG-009355,Al Tower 13,Al Twar,Mixed,65,198,2017,220,True,True,False,30.11,C
BLDG-009356,Building 9356,Dubai Marina,Residential,41,424,1994,50,False,False,False,22.16,C
BLDG-009357,Building 9357,Discovery Gardens,Residential,83,153,2019,83,False,True,True,10.26,B
BLDG-009358,Building 9358,Al Qusais,Commercial,100,337,2004,189,False,False,False,23.18,A
BLDG-009359,Building 9359,JLT,Mixed,18,483,2013,351,False,False,True,34.29,C
BLDG-009360,Discovery Tower 37,Discovery Gardens,Mixed,54,166,2004,514,True,False,True,17.43,B
BLDG-009361,Building 9361,DIFC,Residential,32,492,1996,145,False,False,False,23.32,B
BLDG-009362,Building 9362,Dubailand,Residential,81,365,2004,213,False,True,False,25.54,B
BLDG-009363,Al Tower 37,Al Karama,Residential,46,390,2008,393,False,True,False,25.47,A
BLDG-009364,Al Tower 49,Al Safa,Hotel,61,493,1990,320,False,True,False,26.9,B
BLDG-009365,Building 9365,Mirdif,Residential,19,487,1999,539,False,False,True,30.89,A
BLDG-009366,Building 9366,Jebel Ali,Residential,100,309,1998,425,True,False,False,19.8,B
BLDG-009367,Motor Tower 17,Motor City,Residential,80,391,2006,461,False,False,True,15.52,C
BLDG-009368,Bur Tower 32,Bur Dubai,Hotel,89,447,1995,223,True,False,True,20.56,A
BLDG-009369,JVC Tower 30,JVC,Residential,28,472,2016,54,True,False,False,28.44,B
BLDG-009370,Motor Tower 23,Motor City,Hotel,63,181,2022,138,False,True,True,11.62,A
BLDG-009371,Downtown Tower 6,Downtown Dubai,Commercial,89,122,2000,461,True,False,False,24.45,C
BLDG-009372,Building 9372,Ras Al Khor,Commercial,69,482,1994,382,True,False,True,33.99,A
BLDG-009373,Mirdif Tower 6,Mirdif,Commercial,12,325,2021,517,False,True,True,28.88,B
BLDG-009374,Business Tower 21,Business Bay,Residential,77,30,2021,244,False,False,False,10.6,B
BLDG-009375,Dubai Tower 10,Dubai South,Residential,34,40,2018,275,False,True,True,20.27,B
BLDG-009376,Ras Tower 26,Ras Al Khor,Residential,74,90,2006,438,False,False,True,14.19,B
BLDG-009377,Building 9377,Motor City,Residential,14,239,1990,209,False,True,False,24.42,B
BLDG-009378,Building 9378,Dubai Investment Park,Mixed,13,237,1997,516,True,False,True,14.85,B
BLDG-009379,Building 9379,Downtown Dubai,Commercial,38,292,2014,455,False,True,False,8.69,B
BLDG-009380,Building 9380,Warqa,Residential,81,76,2024,399,True,False,True,13.59,C
BLDG-009381,Building 9381,Business Bay,Residential,68,47,2007,38,False,True,False,30.83,B
BLDG-009382,Building 9382,Nad Al Sheba,Residential,11,271,1991,449,True,True,True,24.47,C
BLDG-009383,Building 9383,Bur Dubai,Commercial,64,492,2010,94,True,True,False,14.25,C
BLDG-009384,Building 9384,Arabian Ranches,Residential,89,238,2007,123,True,False,True,24.93,C
BLDG-009385,Dubailand Tower 10,Dubailand,Residential,19,287,2013,585,False,True,False,26.92,C
BLDG-009386,Palm Tower 48,Palm Jumeirah,Residential,36,268,2011,348,True,False,True,32.26,A
BLDG-009387,Warqa Tower 40,Warqa,Residential,77,324,2001,289,False,True,True,20.98,C
BLDG-009388,Building 9388,Dubai Investment Park,Residential,80,346,2018,365,True,True,True,31.55,B
BLDG-009389,Building 9389,Mirdif,Residential,78,369,2012,361,True,False,False,9.66,C
BLDG-009390,Building 9390,Dubai Investment Park,Residential,36,214,2006,547,False,True,False,29.98,C
BLDG-009391,Al Tower 21,Al Safa,Hotel,91,440,2019,74,False,False,True,18.85,B
BLDG-009392,Dubailand Tower 23,Dubailand,Residential,68,384,2019,299,False,False,True,17.49,B
BLDG-009393,Building 9393,Dubai South,Residential,54,422,2021,269,True,False,False,28.07,C
BLDG-009394,Building 9394,Al Barsha,Hotel,47,236,2014,340,True,True,False,16.63,B
BLDG-009395,Building 9395,Dubai Creek Harbour,Residential,20,61,1992,65,False,False,True,28.67,A
BLDG-009396,Building 9396,Jebel Ali,Residential,60,45,1993,160,False,False,False,26.21,C
BLDG-009397,Building 9397,Al Wasl,Mixed,73,190,2000,538,False,False,False,9.88,C
BLDG-009398,Motor Tower 39,Motor City,Mixed,100,428,2016,309,True,True,False,25.73,A
BLDG-009399,Building 9399,Jumeirah,Residential,17,119,2018,269,False,True,False,25.91,B
BLDG-009400,Business Tower 7,Business Bay,Residential,65,95,2005,25,False,True,False,13.07,B
BLDG-009401,Downtown Tower 7,Downtown Dubai,Mixed,87,250,2001,35,False,False,False,10.05,B
BLDG-009402,Building 9402,Bur Dubai,Mixed,90,477,2018,566,False,False,True,20.22,B
BLDG-009403,Building 9403,JLT,Residential,28,169,2010,547,True,True,False,32.72,A
BLDG-009404,Building 9404,Jebel Ali,Commercial,95,85,2022,164,False,False,False,16.82,B
BLDG-009405,Building 9405,Umm Suqeim,Mixed,99,407,2016,308,False,False,False,11.24,C
BLDG-009406,Building 9406,Al Barsha,Residential,56,229,2013,396,False,False,False,18.15,C
BLDG-009407,Building 9407,Al Twar,Mixed,73,192,2020,373,True,True,False,29.74,A
BLDG-009408,Al Tower 11,Al Wasl,Residential,70,47,2001,13,True,False,False,20.16,B
BLDG-009409,Deira Tower 35,Deira,Residential,7,375,1999,196,False,True,False,25.88,B
BLDG-009410,Al Tower 23,Al Barsha,Residential,55,253,2021,552,False,False,False,23.0,B
BLDG-009411,Building 9411,Downtown Dubai,Mixed,12,116,2024,154,False,True,False,22.56,B
BLDG-009412,Building 9412,JVC,Residential,65,296,2023,127,False,True,True,30.06,B
BLDG-009413,Building 9413,Dubai Hills Estate,Residential,100,378,1997,73,True,False,False,31.12,B
BLDG-009414,Bur Tower 50,Bur Dubai,Commercial,82,63,1992,219,True,True,False,11.7,B
BLDG-009415,Building 9415,Nad Al Sheba,Hotel,30,171,2023,298,True,False,False,17.94,B
BLDG-009416,Al Tower 10,Al Barsha,Residential,40,45,2016,355,False,False,True,14.18,B
BLDG-009417,Building 9417,Deira,Residential,82,405,2008,277,True,False,False,8.73,C
BLDG-009418,Discovery Tower 46,Discovery Gardens,Residential,22,333,2023,380,True,False,False,24.05,B
BLDG-009419,Building 9419,Emaar Beachfront,Mixed,19,238,2022,415,False,True,False,8.45,A
BLDG-009420,Arabian Tower 7,Arabian Ranches,Commercial,30,291,2022,534,False,False,True,14.98,B
BLDG-009421,Building 9421,Dubai Creek Harbour,Mixed,13,273,2000,49,True,False,True,8.17,C
BLDG-009422,Umm Tower 9,Umm Suqeim,Residential,80,214,2011,106,False,False,True,25.05,C
BLDG-009423,JVC Tower 46,JVC,Commercial,2,122,2005,385,False,False,False,20.96,B
BLDG-009424,Al Tower 40,Al Furjan,Mixed,90,276,2001,573,False,False,True,15.99,A
BLDG-009425,Mirdif Tower 28,Mirdif,Mixed,9,402,2009,244,False,True,False,32.0,B
BLDG-009426,Building 9426,Jebel Ali,Commercial,20,26,2012,60,False,True,False,14.23,C
BLDG-009427,International Tower 2,International City,Residential,68,118,2011,507,False,False,False,29.77,B
BLDG-009428,Palm Tower 33,Palm Jumeirah,Hotel,73,145,1997,272,False,True,True,27.96,B
BLDG-009429,Building 9429,Business Bay,Residential,88,125,2015,262,False,True,False,15.55,B
BLDG-009430,Muhaisnah Tower 45,Muhaisnah,Mixed,5,280,2005,316,True,False,True,12.79,B
BLDG-009431,Dubai Tower 16,Dubai Hills Estate,Mixed,52,186,1991,508,True,True,True,10.54,A
BLDG-009432,Al Tower 22,Al Satwa,Residential,62,151,2008,352,True,False,True,27.96,B
BLDG-009433,Building 9433,Al Satwa,Residential,12,492,2001,122,False,True,True,19.95,B
BLDG-009434,Building 9434,Dubai Land,Residential,81,32,1996,145,False,False,True,28.02,B
BLDG-009435,International Tower 8,International City,Residential,58,282,2002,313,True,False,True,11.97,B
BLDG-009436,Jumeirah Tower 37,Jumeirah,Mixed,6,122,2006,369,True,False,False,13.26,C
BLDG-009437,Discovery Tower 48,Discovery Gardens,Residential,17,460,1994,577,True,False,True,29.92,B
BLDG-009438,Dubai Tower 11,Dubai Creek Harbour,Mixed,89,209,2001,462,True,True,True,31.03,B
BLDG-009439,Building 9439,Al Quoz,Commercial,80,308,2007,231,True,True,False,22.99,B
BLDG-009440,Building 9440,Discovery Gardens,Residential,88,80,1999,72,True,True,False,29.34,A
BLDG-009441,Building 9441,Dubai Creek Harbour,Mixed,62,126,1993,437,False,False,False,11.81,A
BLDG-009442,Building 9442,Town Square,Residential,62,303,1994,297,True,True,True,8.99,B
BLDG-009443,Building 9443,DIFC,Mixed,51,340,2020,439,True,True,False,34.83,B
BLDG-009444,Building 9444,Mirdif,Commercial,80,455,2014,128,True,False,False,15.54,A
BLDG-009445,Building 9445,Dubailand,Residential,60,28,2024,236,False,False,False,23.15,B
BLDG-009446,Dubai Tower 2,Dubai South,Residential,59,19,2024,506,False,True,True,24.46,B
BLDG-009447,Building 9447,Dubai Hills Estate,Residential,56,256,2023,172,True,True,True,19.88,A
BLDG-009448,Nad Tower 35,Nad Al Sheba,Mixed,60,271,2004,502,False,False,False,34.24,A
BLDG-009449,Building 9449,Sports City,Residential,83,361,1994,43,True,False,True,20.76,C
BLDG-009450,Building 9450,Dubai Investment Park,Residential,30,345,1993,49,True,True,True,15.28,A
BLDG-009451,Building 9451,Dubailand,Residential,8,112,2016,188,True,True,True,32.15,C
BLDG-009452,Bur Tower 15,Bur Dubai,Commercial,26,399,2000,407,True,False,False,25.45,B
BLDG-009453,International Tower 27,International City,Residential,57,419,2004,565,True,False,False,32.79,A
BLDG-009454,Palm Tower 41,Palm Jumeirah,Commercial,85,187,1995,570,False,False,False,16.36,A
BLDG-009455,Building 9455,DIFC,Residential,64,470,2016,320,False,True,False,8.82,B
BLDG-009456,Building 9456,Deira,Commercial,12,386,2016,536,True,False,True,8.75,B
BLDG-009457,Building 9457,Al Karama,Hotel,73,467,1999,323,False,False,False,13.17,B
BLDG-009458,Building 9458,Nad Al Sheba,Mixed,7,60,2003,337,False,True,False,28.26,C
BLDG-009459,Building 9459,JLT,Commercial,6,109,1999,242,False,False,True,18.91,B
BLDG-009460,Al Tower 25,Al Safa,Residential,56,333,2017,195,True,True,False,26.02,A
BLDG-009461,Building 9461,Al Qusais,Residential,61,460,2001,193,False,True,False,28.63,B
BLDG-009462,Al Tower 31,Al Satwa,Residential,13,394,1994,507,False,True,False,23.13,A
BLDG-009463,DIFC Tower 13,DIFC,Commercial,64,420,2018,383,False,True,True,10.09,B
BLDG-009464,Warqa Tower 34,Warqa,Residential,21,392,2016,570,False,True,False,32.99,B
BLDG-009465,Al Tower 45,Al Quoz,Residential,34,280,2021,596,True,False,False,19.42,C
BLDG-009466,JLT Tower 3,JLT,Hotel,24,258,1991,229,True,True,True,22.02,B
BLDG-009467,Dubailand Tower 45,Dubailand,Commercial,10,371,2004,203,False,False,False,20.09,B
BLDG-009468,Palm Tower 33,Palm Jumeirah,Residential,29,168,2001,11,False,True,True,31.45,B
BLDG-009469,Discovery Tower 28,Discovery Gardens,Residential,82,192,2014,494,False,True,False,31.63,B
BLDG-009470,Town Tower 8,Town Square,Residential,73,431,2015,598,False,True,True,21.19,B
BLDG-009471,Building 9471,Al Barsha,Mixed,29,423,2022,182,False,False,False,9.59,B
BLDG-009472,Town Tower 44,Town Square,Residential,46,355,2011,16,False,True,True,11.85,B
BLDG-009473,Building 9473,Warqa,Residential,94,271,2014,85,True,True,False,27.6,B
BLDG-009474,Al Tower 45,Al Qusais,Residential,36,469,2002,505,True,False,False,13.75,A
BLDG-009475,Al Tower 31,Al Karama,Residential,10,178,2007,587,True,False,False,29.78,A
BLDG-009476,Dubai Tower 21,Dubai Land,Mixed,8,310,2001,578,True,False,False,24.65,B
BLDG-009477,Discovery Tower 18,Discovery Gardens,Residential,79,82,2015,85,False,True,False,26.0,A
BLDG-009478,Bur Tower 48,Bur Dubai,Residential,28,14,2023,44,False,False,True,32.85,C
BLDG-009479,Al Tower 39,Al Safa,Residential,94,477,1999,39,True,True,False,17.75,B
BLDG-009480,Palm Tower 36,Palm Jumeirah,Residential,76,219,2003,418,False,True,False,31.49,A
BLDG-009481,Building 9481,Business Bay,Residential,10,127,2020,460,False,False,True,33.23,B
BLDG-009482,Building 9482,Motor City,Residential,39,230,1999,538,False,True,False,16.74,A
BLDG-009483,Business Tower 43,Business Bay,Hotel,72,435,2024,363,True,False,False,20.0,C
BLDG-009484,Mirdif Tower 46,Mirdif,Commercial,47,213,2005,381,False,True,False,12.9,A
BLDG-009485,Building 9485,Discovery Gardens,Residential,100,391,1994,135,False,False,False,27.08,C
BLDG-009486,Building 9486,International City,Residential,35,100,2021,302,False,True,False,33.94,B
BLDG-009487,Emaar Tower 35,Emaar Beachfront,Residential,15,307,2011,55,False,False,False,18.09,B
BLDG-009488,Dubai Tower 16,Dubai Hills Estate,Residential,74,113,1994,359,True,False,False,25.09,A
BLDG-009489,Dubailand Tower 38,Dubailand,Commercial,21,320,2006,349,False,False,True,33.75,A
BLDG-009490,Building 9490,Dubai Creek Harbour,Residential,20,369,2009,185,True,True,True,30.46,B
BLDG-009491,Al Tower 9,Al Furjan,Commercial,23,429,1996,519,False,True,False,20.24,C
BLDG-009492,Al Tower 8,Al Safa,Commercial,2,365,1997,190,False,False,True,13.7,B
BLDG-009493,Motor Tower 31,Motor City,Residential,32,244,2014,124,False,False,True,30.1,A
BLDG-009494,Building 9494,Sports City,Residential,95,204,1998,222,True,False,False,33.36,B
BLDG-009495,Building 9495,Deira,Residential,71,217,2019,420,False,False,False,9.07,B
BLDG-009496,Building 9496,Al Satwa,Residential,7,443,2017,289,True,True,False,31.56,B
BLDG-009497,Al Tower 15,Al Satwa,Mixed,71,45,2012,575,False,True,True,11.1,B
BLDG-009498,Building 9498,Al Karama,Residential,71,331,2008,55,False,True,False,29.96,B
BLDG-009499,Jumeirah Tower 47,Jumeirah,Residential,46,85,1990,279,True,True,False,28.8,B
BLDG-009500,Al Tower 35,Al Wasl,Mixed,28,111,1994,442,True,True,True,14.43,A
BLDG-009501,Building 9501,Al Furjan,Residential,97,442,2002,322,True,False,False,22.74,B
BLDG-009502,Downtown Tower 31,Downtown Dubai,Residential,29,481,2017,253,True,False,True,14.68,C
BLDG-009503,JVC Tower 26,JVC,Mixed,22,20,1992,252,False,True,False,9.56,C
BLDG-009504,Nad Tower 7,Nad Al Sheba,Residential,51,385,2023,431,True,True,False,19.27,A
BLDG-009505,Palm Tower 38,Palm Jumeirah,Commercial,48,13,2010,385,False,False,True,17.78,A
BLDG-009506,Al Tower 17,Al Safa,Residential,97,90,2023,593,True,False,True,20.4,C
BLDG-009507,Building 9507,Al Mizhar,Commercial,39,19,2010,137,True,False,True,32.33,C
BLDG-009508,Building 9508,Motor City,Residential,3,81,1996,285,True,True,False,22.46,A
BLDG-009509,Al Tower 6,Al Twar,Residential,67,18,2019,216,True,False,False,10.87,C
BLDG-009510,Al Tower 32,Al Qusais,Commercial,29,245,2007,40,True,True,False,22.04,B
BLDG-009511,Building 9511,Al Furjan,Commercial,39,293,2020,354,False,True,True,8.56,B
BLDG-009512,Al Tower 48,Al Furjan,Residential,83,462,2017,207,True,True,True,25.74,C
BLDG-009513,Building 9513,JVC,Residential,88,435,2002,130,True,True,False,19.58,C
BLDG-009514,Town Tower 35,Town Square,Residential,58,219,1994,546,False,False,False,9.17,B
BLDG-009515,Building 9515,Bur Dubai,Residential,90,194,2012,38,False,True,True,32.22,B
BLDG-009516,Palm Tower 4,Palm Jumeirah,Residential,23,111,2024,447,False,False,False,10.82,B
BLDG-009517,Al Tower 1,Al Quoz,Residential,88,161,2002,543,True,False,False,20.07,C
BLDG-009518,Building 9518,Al Karama,Residential,80,269,2012,244,True,True,False,30.95,B
BLDG-009519,Town Tower 6,Town Square,Residential,8,330,2011,456,True,True,False,12.25,C
BLDG-009520,Building 9520,JVC,Residential,25,294,2022,141,False,True,True,11.87,C
BLDG-009521,Al Tower 28,Al Wasl,Residential,99,58,2001,523,False,False,True,19.11,C
BLDG-009522,Dubai Tower 9,Dubai Marina,Commercial,8,443,2023,301,False,False,False,26.8,A
BLDG-009523,Sports Tower 46,Sports City,Mixed,62,282,2020,408,True,True,True,12.93,B
BLDG-009524,Building 9524,Jumeirah,Hotel,97,392,2013,348,True,True,False,27.92,B
BLDG-009525,Nad Tower 48,Nad Al Sheba,Residential,14,344,2002,469,True,False,False,11.32,A
BLDG-009526,Building 9526,Palm Jumeirah,Commercial,56,86,2005,286,False,False,False,28.67,A
BLDG-009527,Building 9527,Motor City,Residential,16,283,2016,250,False,True,False,24.23,C
BLDG-009528,Downtown Tower 38,Downtown Dubai,Residential,54,114,2018,395,True,True,True,25.56,B
BLDG-009529,Al Tower 45,Al Barsha,Mixed,20,317,2021,326,True,False,False,22.3,B
BLDG-009530,Emaar Tower 23,Emaar Beachfront,Mixed,39,124,1999,458,False,False,False,32.64,B
BLDG-009531,Building 9531,Arabian Ranches,Mixed,52,23,2017,195,False,False,True,27.82,C
BLDG-009532,Discovery Tower 5,Discovery Gardens,Commercial,86,146,2004,567,False,True,False,13.96,C
BLDG-009533,International Tower 15,International City,Residential,93,408,2000,130,True,True,False,18.19,B
BLDG-009534,Motor Tower 22,Motor City,Residential,45,335,2007,107,False,True,True,15.25,A
BLDG-009535,Nad Tower 41,Nad Al Sheba,Commercial,71,234,2009,185,True,True,False,13.5,A
BLDG-009536,Building 9536,Dubai South,Residential,68,27,2023,473,True,True,False,29.99,A
BLDG-009537,Jumeirah Tower 40,Jumeirah,Commercial,80,330,1994,207,False,True,False,18.65,B
BLDG-009538,Nad Tower 29,Nad Al Sheba,Mixed,72,219,2009,492,False,False,True,8.4,B
BLDG-009539,Building 9539,Dubailand,Residential,74,327,2017,19,False,False,False,28.61,C
BLDG-009540,Downtown Tower 2,Downtown Dubai,Commercial,97,382,1996,462,False,False,True,29.4,B
BLDG-009541,Building 9541,Jumeirah,Residential,86,93,2015,320,True,True,False,26.42,B
BLDG-009542,Al Tower 20,Al Qusais,Mixed,27,360,2021,54,False,True,True,31.94,B
BLDG-009543,Sports Tower 11,Sports City,Residential,97,77,1995,12,False,False,True,33.53,B
BLDG-009544,Ras Tower 28,Ras Al Khor,Residential,59,408,2003,48,False,False,False,12.79,B
BLDG-009545,Dubai Tower 2,Dubai Creek Harbour,Hotel,58,30,2015,110,False,True,True,29.75,A
BLDG-009546,Palm Tower 8,Palm Jumeirah,Residential,13,116,2008,404,True,True,True,25.02,C
BLDG-009547,Jumeirah Tower 31,Jumeirah,Commercial,97,378,1999,284,False,True,False,9.33,A
BLDG-009548,Al Tower 6,Al Wasl,Residential,14,294,2023,407,False,False,True,21.8,A
BLDG-009549,Mirdif Tower 35,Mirdif,Residential,91,455,1993,140,False,True,True,12.7,A
BLDG-009550,Bur Tower 8,Bur Dubai,Residential,90,31,1990,101,False,False,False,19.11,A
BLDG-009551,Building 9551,Al Twar,Mixed,79,455,2020,506,False,True,False,32.15,B
BLDG-009552,Building 9552,DIFC,Residential,96,353,2016,521,True,True,False,22.64,A
BLDG-009553,Building 9553,Dubai South,Residential,82,320,2018,518,False,False,False,20.11,C
BLDG-009554,Al Tower 40,Al Furjan,Residential,73,290,1990,212,True,True,False,29.72,A
BLDG-009555,Building 9555,Dubai Land,Mixed,24,71,2021,37,True,False,False,34.5,C
BLDG-009556,Al Tower 23,Al Safa,Residential,43,363,2000,14,False,True,False,13.64,C
BLDG-009557,Building 9557,Al Furjan,Mixed,20,184,2024,256,False,True,True,29.34,C
BLDG-009558,Building 9558,International City,Residential,93,167,2005,437,True,False,False,26.3,C
BLDG-009559,Emaar Tower 43,Emaar Beachfront,Residential,3,284,1991,152,True,False,False,26.89,B
BLDG-009560,Dubai Tower 6,Dubai Land,Residential,92,355,2006,545,False,True,False,26.98,C
BLDG-009561,Mirdif Tower 17,Mirdif,Residential,90,255,2001,88,False,False,False,27.74,A
BLDG-009562,Umm Tower 38,Umm Suqeim,Residential,7,78,2012,303,False,False,False,11.24,B
BLDG-009563,Dubai Tower 38,Dubai Land,Residential,44,289,2018,378,False,True,False,23.16,B
BLDG-009564,Warqa Tower 47,Warqa,Mixed,73,174,2010,192,False,True,True,15.03,C
BLDG-009565,Building 9565,Warqa,Commercial,40,57,2006,459,False,False,False,34.61,C
BLDG-009566,Sports Tower 16,Sports City,Residential,43,43,2004,473,False,False,True,22.18,C
BLDG-009567,Building 9567,Warqa,Commercial,95,188,2011,124,True,True,False,9.1,A
BLDG-009568,Building 9568,Jebel Ali,Residential,2,300,2009,566,False,False,True,24.54,B
BLDG-009569,Building 9569,Al Barsha,Residential,64,425,2012,43,False,False,True,26.07,B
